Date,cot_source_report_date,Market_and_Exchange_Names,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,dealer_net_all,dealer_net_ratio_all,asset_mgr_net_all,asset_mgr_net_ratio_all,lev_money_net_all,lev_money_net_ratio_all,other_rept_net_all,other_rept_net_ratio_all,nonrept_net_all,nonrept_net_ratio_all,cot_available_date,cot_age_days,cot_release_lag_days
2022-01-08,2022-01-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27384.0,929.0,746.0,5724.0,900.0,5768.0,12160.0,4613.0,7749.0,21013.0,25534.0,6371.0,1850.0,183.0,0.0066827344434706,4824.0,0.1761612620508326,-6392.0,-0.2334209757522641,-3136.0,-0.1145194274028629,4521.0,0.1650964066608238,2022-01-07,4.0,3.0
2022-01-09,2022-01-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27384.0,929.0,746.0,5724.0,900.0,5768.0,12160.0,4613.0,7749.0,21013.0,25534.0,6371.0,1850.0,183.0,0.0066827344434706,4824.0,0.1761612620508326,-6392.0,-0.2334209757522641,-3136.0,-0.1145194274028629,4521.0,0.1650964066608238,2022-01-07,5.0,3.0
2022-01-10,2022-01-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27384.0,929.0,746.0,5724.0,900.0,5768.0,12160.0,4613.0,7749.0,21013.0,25534.0,6371.0,1850.0,183.0,0.0066827344434706,4824.0,0.1761612620508326,-6392.0,-0.2334209757522641,-3136.0,-0.1145194274028629,4521.0,0.1650964066608238,2022-01-07,6.0,3.0
2022-01-11,2022-01-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27384.0,929.0,746.0,5724.0,900.0,5768.0,12160.0,4613.0,7749.0,21013.0,25534.0,6371.0,1850.0,183.0,0.0066827344434706,4824.0,0.1761612620508326,-6392.0,-0.2334209757522641,-3136.0,-0.1145194274028629,4521.0,0.1650964066608238,2022-01-07,7.0,3.0
2022-01-12,2022-01-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27384.0,929.0,746.0,5724.0,900.0,5768.0,12160.0,4613.0,7749.0,21013.0,25534.0,6371.0,1850.0,183.0,0.0066827344434706,4824.0,0.1761612620508326,-6392.0,-0.2334209757522641,-3136.0,-0.1145194274028629,4521.0,0.1650964066608238,2022-01-07,8.0,3.0
2022-01-13,2022-01-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27384.0,929.0,746.0,5724.0,900.0,5768.0,12160.0,4613.0,7749.0,21013.0,25534.0,6371.0,1850.0,183.0,0.0066827344434706,4824.0,0.1761612620508326,-6392.0,-0.2334209757522641,-3136.0,-0.1145194274028629,4521.0,0.1650964066608238,2022-01-07,9.0,3.0
2022-01-14,2022-01-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,40997.0,1584.0,351.0,5603.0,968.0,20006.0,25338.0,4813.0,10154.0,34099.0,38904.0,6898.0,2093.0,1233.0,0.0300753713686367,4635.0,0.1130570529550942,-5332.0,-0.1300582969485572,-5341.0,-0.1302778252067224,4805.0,0.1172036978315486,2022-01-14,3.0,3.0
2022-01-15,2022-01-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,40997.0,1584.0,351.0,5603.0,968.0,20006.0,25338.0,4813.0,10154.0,34099.0,38904.0,6898.0,2093.0,1233.0,0.0300753713686367,4635.0,0.1130570529550942,-5332.0,-0.1300582969485572,-5341.0,-0.1302778252067224,4805.0,0.1172036978315486,2022-01-14,4.0,3.0
2022-01-16,2022-01-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,40997.0,1584.0,351.0,5603.0,968.0,20006.0,25338.0,4813.0,10154.0,34099.0,38904.0,6898.0,2093.0,1233.0,0.0300753713686367,4635.0,0.1130570529550942,-5332.0,-0.1300582969485572,-5341.0,-0.1302778252067224,4805.0,0.1172036978315486,2022-01-14,5.0,3.0
2022-01-17,2022-01-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,40997.0,1584.0,351.0,5603.0,968.0,20006.0,25338.0,4813.0,10154.0,34099.0,38904.0,6898.0,2093.0,1233.0,0.0300753713686367,4635.0,0.1130570529550942,-5332.0,-0.1300582969485572,-5341.0,-0.1302778252067224,4805.0,0.1172036978315486,2022-01-14,6.0,3.0
2022-01-18,2022-01-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,40997.0,1584.0,351.0,5603.0,968.0,20006.0,25338.0,4813.0,10154.0,34099.0,38904.0,6898.0,2093.0,1233.0,0.0300753713686367,4635.0,0.1130570529550942,-5332.0,-0.1300582969485572,-5341.0,-0.1302778252067224,4805.0,0.1172036978315486,2022-01-14,7.0,3.0
2022-01-19,2022-01-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,40997.0,1584.0,351.0,5603.0,968.0,20006.0,25338.0,4813.0,10154.0,34099.0,38904.0,6898.0,2093.0,1233.0,0.0300753713686367,4635.0,0.1130570529550942,-5332.0,-0.1300582969485572,-5341.0,-0.1302778252067224,4805.0,0.1172036978315486,2022-01-14,8.0,3.0
2022-01-20,2022-01-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,40997.0,1584.0,351.0,5603.0,968.0,20006.0,25338.0,4813.0,10154.0,34099.0,38904.0,6898.0,2093.0,1233.0,0.0300753713686367,4635.0,0.1130570529550942,-5332.0,-0.1300582969485572,-5341.0,-0.1302778252067224,4805.0,0.1172036978315486,2022-01-14,9.0,3.0
2022-01-21,2022-01-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,42246.0,1364.0,1262.0,5581.0,1043.0,21365.0,26789.0,4923.0,8429.0,35623.0,39913.0,6623.0,2333.0,102.0,0.0024144297684987,4538.0,0.1074184538181129,-5424.0,-0.1283908535719358,-3506.0,-0.0829901055721251,4290.0,0.1015480755574492,2022-01-21,3.0,3.0
2022-01-22,2022-01-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,42246.0,1364.0,1262.0,5581.0,1043.0,21365.0,26789.0,4923.0,8429.0,35623.0,39913.0,6623.0,2333.0,102.0,0.0024144297684987,4538.0,0.1074184538181129,-5424.0,-0.1283908535719358,-3506.0,-0.0829901055721251,4290.0,0.1015480755574492,2022-01-21,4.0,3.0
2022-01-23,2022-01-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,42246.0,1364.0,1262.0,5581.0,1043.0,21365.0,26789.0,4923.0,8429.0,35623.0,39913.0,6623.0,2333.0,102.0,0.0024144297684987,4538.0,0.1074184538181129,-5424.0,-0.1283908535719358,-3506.0,-0.0829901055721251,4290.0,0.1015480755574492,2022-01-21,5.0,3.0
2022-01-24,2022-01-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,42246.0,1364.0,1262.0,5581.0,1043.0,21365.0,26789.0,4923.0,8429.0,35623.0,39913.0,6623.0,2333.0,102.0,0.0024144297684987,4538.0,0.1074184538181129,-5424.0,-0.1283908535719358,-3506.0,-0.0829901055721251,4290.0,0.1015480755574492,2022-01-21,6.0,3.0
2022-01-25,2022-01-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,42246.0,1364.0,1262.0,5581.0,1043.0,21365.0,26789.0,4923.0,8429.0,35623.0,39913.0,6623.0,2333.0,102.0,0.0024144297684987,4538.0,0.1074184538181129,-5424.0,-0.1283908535719358,-3506.0,-0.0829901055721251,4290.0,0.1015480755574492,2022-01-21,7.0,3.0
2022-01-26,2022-01-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,42246.0,1364.0,1262.0,5581.0,1043.0,21365.0,26789.0,4923.0,8429.0,35623.0,39913.0,6623.0,2333.0,102.0,0.0024144297684987,4538.0,0.1074184538181129,-5424.0,-0.1283908535719358,-3506.0,-0.0829901055721251,4290.0,0.1015480755574492,2022-01-21,8.0,3.0
2022-01-27,2022-01-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,42246.0,1364.0,1262.0,5581.0,1043.0,21365.0,26789.0,4923.0,8429.0,35623.0,39913.0,6623.0,2333.0,102.0,0.0024144297684987,4538.0,0.1074184538181129,-5424.0,-0.1283908535719358,-3506.0,-0.0829901055721251,4290.0,0.1015480755574492,2022-01-21,9.0,3.0
2022-01-28,2022-01-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,43462.0,1555.0,1494.0,5658.0,1004.0,22369.0,23651.0,4624.0,12053.0,36853.0,40849.0,6609.0,2613.0,61.0,0.0014035249183194,4654.0,0.1070820486862086,-1282.0,-0.0294970318899268,-7429.0,-0.1709309281671345,3996.0,0.0919423864525332,2022-01-28,3.0,3.0
2022-01-29,2022-01-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,43462.0,1555.0,1494.0,5658.0,1004.0,22369.0,23651.0,4624.0,12053.0,36853.0,40849.0,6609.0,2613.0,61.0,0.0014035249183194,4654.0,0.1070820486862086,-1282.0,-0.0294970318899268,-7429.0,-0.1709309281671345,3996.0,0.0919423864525332,2022-01-28,4.0,3.0
2022-01-30,2022-01-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,43462.0,1555.0,1494.0,5658.0,1004.0,22369.0,23651.0,4624.0,12053.0,36853.0,40849.0,6609.0,2613.0,61.0,0.0014035249183194,4654.0,0.1070820486862086,-1282.0,-0.0294970318899268,-7429.0,-0.1709309281671345,3996.0,0.0919423864525332,2022-01-28,5.0,3.0
2022-01-31,2022-01-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,43462.0,1555.0,1494.0,5658.0,1004.0,22369.0,23651.0,4624.0,12053.0,36853.0,40849.0,6609.0,2613.0,61.0,0.0014035249183194,4654.0,0.1070820486862086,-1282.0,-0.0294970318899268,-7429.0,-0.1709309281671345,3996.0,0.0919423864525332,2022-01-28,6.0,3.0
2022-02-01,2022-01-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,43462.0,1555.0,1494.0,5658.0,1004.0,22369.0,23651.0,4624.0,12053.0,36853.0,40849.0,6609.0,2613.0,61.0,0.0014035249183194,4654.0,0.1070820486862086,-1282.0,-0.0294970318899268,-7429.0,-0.1709309281671345,3996.0,0.0919423864525332,2022-01-28,7.0,3.0
2022-02-02,2022-01-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,43462.0,1555.0,1494.0,5658.0,1004.0,22369.0,23651.0,4624.0,12053.0,36853.0,40849.0,6609.0,2613.0,61.0,0.0014035249183194,4654.0,0.1070820486862086,-1282.0,-0.0294970318899268,-7429.0,-0.1709309281671345,3996.0,0.0919423864525332,2022-01-28,8.0,3.0
2022-02-03,2022-01-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,43462.0,1555.0,1494.0,5658.0,1004.0,22369.0,23651.0,4624.0,12053.0,36853.0,40849.0,6609.0,2613.0,61.0,0.0014035249183194,4654.0,0.1070820486862086,-1282.0,-0.0294970318899268,-7429.0,-0.1709309281671345,3996.0,0.0919423864525332,2022-01-28,9.0,3.0
2022-02-04,2022-02-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22101.0,488.0,1086.0,5723.0,703.0,3092.0,15468.0,6903.0,1882.0,17073.0,20006.0,5028.0,2095.0,-598.0,-0.0270575992036559,5020.0,0.2271390434821953,-12376.0,-0.55997466178001,5021.0,0.2271842903036061,2933.0,0.1327089271978643,2022-02-04,3.0,3.0
2022-02-05,2022-02-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22101.0,488.0,1086.0,5723.0,703.0,3092.0,15468.0,6903.0,1882.0,17073.0,20006.0,5028.0,2095.0,-598.0,-0.0270575992036559,5020.0,0.2271390434821953,-12376.0,-0.55997466178001,5021.0,0.2271842903036061,2933.0,0.1327089271978643,2022-02-04,4.0,3.0
2022-02-06,2022-02-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22101.0,488.0,1086.0,5723.0,703.0,3092.0,15468.0,6903.0,1882.0,17073.0,20006.0,5028.0,2095.0,-598.0,-0.0270575992036559,5020.0,0.2271390434821953,-12376.0,-0.55997466178001,5021.0,0.2271842903036061,2933.0,0.1327089271978643,2022-02-04,5.0,3.0
2022-02-07,2022-02-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22101.0,488.0,1086.0,5723.0,703.0,3092.0,15468.0,6903.0,1882.0,17073.0,20006.0,5028.0,2095.0,-598.0,-0.0270575992036559,5020.0,0.2271390434821953,-12376.0,-0.55997466178001,5021.0,0.2271842903036061,2933.0,0.1327089271978643,2022-02-04,6.0,3.0
2022-02-08,2022-02-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22101.0,488.0,1086.0,5723.0,703.0,3092.0,15468.0,6903.0,1882.0,17073.0,20006.0,5028.0,2095.0,-598.0,-0.0270575992036559,5020.0,0.2271390434821953,-12376.0,-0.55997466178001,5021.0,0.2271842903036061,2933.0,0.1327089271978643,2022-02-04,7.0,3.0
2022-02-09,2022-02-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22101.0,488.0,1086.0,5723.0,703.0,3092.0,15468.0,6903.0,1882.0,17073.0,20006.0,5028.0,2095.0,-598.0,-0.0270575992036559,5020.0,0.2271390434821953,-12376.0,-0.55997466178001,5021.0,0.2271842903036061,2933.0,0.1327089271978643,2022-02-04,8.0,3.0
2022-02-10,2022-02-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22101.0,488.0,1086.0,5723.0,703.0,3092.0,15468.0,6903.0,1882.0,17073.0,20006.0,5028.0,2095.0,-598.0,-0.0270575992036559,5020.0,0.2271390434821953,-12376.0,-0.55997466178001,5021.0,0.2271842903036061,2933.0,0.1327089271978643,2022-02-04,9.0,3.0
2022-02-11,2022-02-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22815.0,928.0,280.0,6092.0,733.0,4035.0,14553.0,4099.0,3169.0,17083.0,20664.0,5732.0,2151.0,648.0,0.0284023668639053,5359.0,0.2348893271970195,-10518.0,-0.4610124917817225,930.0,0.0407626561472715,3581.0,0.1569581415735262,2022-02-11,3.0,3.0
2022-02-12,2022-02-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22815.0,928.0,280.0,6092.0,733.0,4035.0,14553.0,4099.0,3169.0,17083.0,20664.0,5732.0,2151.0,648.0,0.0284023668639053,5359.0,0.2348893271970195,-10518.0,-0.4610124917817225,930.0,0.0407626561472715,3581.0,0.1569581415735262,2022-02-11,4.0,3.0
2022-02-13,2022-02-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22815.0,928.0,280.0,6092.0,733.0,4035.0,14553.0,4099.0,3169.0,17083.0,20664.0,5732.0,2151.0,648.0,0.0284023668639053,5359.0,0.2348893271970195,-10518.0,-0.4610124917817225,930.0,0.0407626561472715,3581.0,0.1569581415735262,2022-02-11,5.0,3.0
2022-02-14,2022-02-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22815.0,928.0,280.0,6092.0,733.0,4035.0,14553.0,4099.0,3169.0,17083.0,20664.0,5732.0,2151.0,648.0,0.0284023668639053,5359.0,0.2348893271970195,-10518.0,-0.4610124917817225,930.0,0.0407626561472715,3581.0,0.1569581415735262,2022-02-11,6.0,3.0
2022-02-15,2022-02-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22815.0,928.0,280.0,6092.0,733.0,4035.0,14553.0,4099.0,3169.0,17083.0,20664.0,5732.0,2151.0,648.0,0.0284023668639053,5359.0,0.2348893271970195,-10518.0,-0.4610124917817225,930.0,0.0407626561472715,3581.0,0.1569581415735262,2022-02-11,7.0,3.0
2022-02-16,2022-02-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22815.0,928.0,280.0,6092.0,733.0,4035.0,14553.0,4099.0,3169.0,17083.0,20664.0,5732.0,2151.0,648.0,0.0284023668639053,5359.0,0.2348893271970195,-10518.0,-0.4610124917817225,930.0,0.0407626561472715,3581.0,0.1569581415735262,2022-02-11,8.0,3.0
2022-02-17,2022-02-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22815.0,928.0,280.0,6092.0,733.0,4035.0,14553.0,4099.0,3169.0,17083.0,20664.0,5732.0,2151.0,648.0,0.0284023668639053,5359.0,0.2348893271970195,-10518.0,-0.4610124917817225,930.0,0.0407626561472715,3581.0,0.1569581415735262,2022-02-11,9.0,3.0
2022-02-18,2022-02-15,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27309.0,513.0,691.0,6300.0,809.0,7493.0,16261.0,4413.0,4767.0,21225.0,25034.0,6084.0,2275.0,-178.0,-0.0065179977296861,5491.0,0.2010692445713867,-8768.0,-0.3210663151342048,-354.0,-0.0129627595298253,3809.0,0.1394778278223296,2022-02-18,3.0,3.0
2022-02-19,2022-02-15,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27309.0,513.0,691.0,6300.0,809.0,7493.0,16261.0,4413.0,4767.0,21225.0,25034.0,6084.0,2275.0,-178.0,-0.0065179977296861,5491.0,0.2010692445713867,-8768.0,-0.3210663151342048,-354.0,-0.0129627595298253,3809.0,0.1394778278223296,2022-02-18,4.0,3.0
2022-02-20,2022-02-15,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27309.0,513.0,691.0,6300.0,809.0,7493.0,16261.0,4413.0,4767.0,21225.0,25034.0,6084.0,2275.0,-178.0,-0.0065179977296861,5491.0,0.2010692445713867,-8768.0,-0.3210663151342048,-354.0,-0.0129627595298253,3809.0,0.1394778278223296,2022-02-18,5.0,3.0
2022-02-21,2022-02-15,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27309.0,513.0,691.0,6300.0,809.0,7493.0,16261.0,4413.0,4767.0,21225.0,25034.0,6084.0,2275.0,-178.0,-0.0065179977296861,5491.0,0.2010692445713867,-8768.0,-0.3210663151342048,-354.0,-0.0129627595298253,3809.0,0.1394778278223296,2022-02-18,6.0,3.0
2022-02-22,2022-02-15,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27309.0,513.0,691.0,6300.0,809.0,7493.0,16261.0,4413.0,4767.0,21225.0,25034.0,6084.0,2275.0,-178.0,-0.0065179977296861,5491.0,0.2010692445713867,-8768.0,-0.3210663151342048,-354.0,-0.0129627595298253,3809.0,0.1394778278223296,2022-02-18,7.0,3.0
2022-02-23,2022-02-15,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27309.0,513.0,691.0,6300.0,809.0,7493.0,16261.0,4413.0,4767.0,21225.0,25034.0,6084.0,2275.0,-178.0,-0.0065179977296861,5491.0,0.2010692445713867,-8768.0,-0.3210663151342048,-354.0,-0.0129627595298253,3809.0,0.1394778278223296,2022-02-18,8.0,3.0
2022-02-24,2022-02-15,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27309.0,513.0,691.0,6300.0,809.0,7493.0,16261.0,4413.0,4767.0,21225.0,25034.0,6084.0,2275.0,-178.0,-0.0065179977296861,5491.0,0.2010692445713867,-8768.0,-0.3210663151342048,-354.0,-0.0129627595298253,3809.0,0.1394778278223296,2022-02-18,9.0,3.0
2022-02-25,2022-02-22,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27630.0,1132.0,1315.0,6187.0,913.0,6343.0,15726.0,4806.0,3850.0,22028.0,25364.0,5602.0,2266.0,-183.0,-0.0066232356134636,5274.0,0.1908794788273615,-9383.0,-0.3395946435034382,956.0,0.0346000723850886,3336.0,0.1207383279044516,2022-02-25,3.0,3.0
2022-02-26,2022-02-22,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27630.0,1132.0,1315.0,6187.0,913.0,6343.0,15726.0,4806.0,3850.0,22028.0,25364.0,5602.0,2266.0,-183.0,-0.0066232356134636,5274.0,0.1908794788273615,-9383.0,-0.3395946435034382,956.0,0.0346000723850886,3336.0,0.1207383279044516,2022-02-25,4.0,3.0
2022-02-27,2022-02-22,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27630.0,1132.0,1315.0,6187.0,913.0,6343.0,15726.0,4806.0,3850.0,22028.0,25364.0,5602.0,2266.0,-183.0,-0.0066232356134636,5274.0,0.1908794788273615,-9383.0,-0.3395946435034382,956.0,0.0346000723850886,3336.0,0.1207383279044516,2022-02-25,5.0,3.0
2022-02-28,2022-02-22,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27630.0,1132.0,1315.0,6187.0,913.0,6343.0,15726.0,4806.0,3850.0,22028.0,25364.0,5602.0,2266.0,-183.0,-0.0066232356134636,5274.0,0.1908794788273615,-9383.0,-0.3395946435034382,956.0,0.0346000723850886,3336.0,0.1207383279044516,2022-02-25,6.0,3.0
2022-03-01,2022-02-22,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27630.0,1132.0,1315.0,6187.0,913.0,6343.0,15726.0,4806.0,3850.0,22028.0,25364.0,5602.0,2266.0,-183.0,-0.0066232356134636,5274.0,0.1908794788273615,-9383.0,-0.3395946435034382,956.0,0.0346000723850886,3336.0,0.1207383279044516,2022-02-25,7.0,3.0
2022-03-02,2022-02-22,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27630.0,1132.0,1315.0,6187.0,913.0,6343.0,15726.0,4806.0,3850.0,22028.0,25364.0,5602.0,2266.0,-183.0,-0.0066232356134636,5274.0,0.1908794788273615,-9383.0,-0.3395946435034382,956.0,0.0346000723850886,3336.0,0.1207383279044516,2022-02-25,8.0,3.0
2022-03-03,2022-02-22,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27630.0,1132.0,1315.0,6187.0,913.0,6343.0,15726.0,4806.0,3850.0,22028.0,25364.0,5602.0,2266.0,-183.0,-0.0066232356134636,5274.0,0.1908794788273615,-9383.0,-0.3395946435034382,956.0,0.0346000723850886,3336.0,0.1207383279044516,2022-02-25,9.0,3.0
2022-03-04,2022-03-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22344.0,1236.0,694.0,6038.0,1097.0,4568.0,13557.0,4360.0,4323.0,17086.0,20555.0,5258.0,1789.0,542.0,0.0242570712495524,4941.0,0.2211331901181525,-8989.0,-0.4023003938417472,37.0,0.0016559255281059,3469.0,0.1552542069459362,2022-03-04,3.0,3.0
2022-03-05,2022-03-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22344.0,1236.0,694.0,6038.0,1097.0,4568.0,13557.0,4360.0,4323.0,17086.0,20555.0,5258.0,1789.0,542.0,0.0242570712495524,4941.0,0.2211331901181525,-8989.0,-0.4023003938417472,37.0,0.0016559255281059,3469.0,0.1552542069459362,2022-03-04,4.0,3.0
2022-03-06,2022-03-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22344.0,1236.0,694.0,6038.0,1097.0,4568.0,13557.0,4360.0,4323.0,17086.0,20555.0,5258.0,1789.0,542.0,0.0242570712495524,4941.0,0.2211331901181525,-8989.0,-0.4023003938417472,37.0,0.0016559255281059,3469.0,0.1552542069459362,2022-03-04,5.0,3.0
2022-03-07,2022-03-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22344.0,1236.0,694.0,6038.0,1097.0,4568.0,13557.0,4360.0,4323.0,17086.0,20555.0,5258.0,1789.0,542.0,0.0242570712495524,4941.0,0.2211331901181525,-8989.0,-0.4023003938417472,37.0,0.0016559255281059,3469.0,0.1552542069459362,2022-03-04,6.0,3.0
2022-03-08,2022-03-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22344.0,1236.0,694.0,6038.0,1097.0,4568.0,13557.0,4360.0,4323.0,17086.0,20555.0,5258.0,1789.0,542.0,0.0242570712495524,4941.0,0.2211331901181525,-8989.0,-0.4023003938417472,37.0,0.0016559255281059,3469.0,0.1552542069459362,2022-03-04,7.0,3.0
2022-03-09,2022-03-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22344.0,1236.0,694.0,6038.0,1097.0,4568.0,13557.0,4360.0,4323.0,17086.0,20555.0,5258.0,1789.0,542.0,0.0242570712495524,4941.0,0.2211331901181525,-8989.0,-0.4023003938417472,37.0,0.0016559255281059,3469.0,0.1552542069459362,2022-03-04,8.0,3.0
2022-03-10,2022-03-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22344.0,1236.0,694.0,6038.0,1097.0,4568.0,13557.0,4360.0,4323.0,17086.0,20555.0,5258.0,1789.0,542.0,0.0242570712495524,4941.0,0.2211331901181525,-8989.0,-0.4023003938417472,37.0,0.0016559255281059,3469.0,0.1552542069459362,2022-03-04,9.0,3.0
2022-03-11,2022-03-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,21622.0,810.0,729.0,6068.0,1188.0,3289.0,12983.0,4584.0,2469.0,16931.0,19549.0,4691.0,2073.0,81.0,0.0037461844417722,4880.0,0.2256960503191194,-9694.0,-0.448339654056054,2115.0,0.0978170382018314,2618.0,0.1210803810933308,2022-03-11,3.0,3.0
2022-03-12,2022-03-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,21622.0,810.0,729.0,6068.0,1188.0,3289.0,12983.0,4584.0,2469.0,16931.0,19549.0,4691.0,2073.0,81.0,0.0037461844417722,4880.0,0.2256960503191194,-9694.0,-0.448339654056054,2115.0,0.0978170382018314,2618.0,0.1210803810933308,2022-03-11,4.0,3.0
2022-03-13,2022-03-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,21622.0,810.0,729.0,6068.0,1188.0,3289.0,12983.0,4584.0,2469.0,16931.0,19549.0,4691.0,2073.0,81.0,0.0037461844417722,4880.0,0.2256960503191194,-9694.0,-0.448339654056054,2115.0,0.0978170382018314,2618.0,0.1210803810933308,2022-03-11,5.0,3.0
2022-03-14,2022-03-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,21622.0,810.0,729.0,6068.0,1188.0,3289.0,12983.0,4584.0,2469.0,16931.0,19549.0,4691.0,2073.0,81.0,0.0037461844417722,4880.0,0.2256960503191194,-9694.0,-0.448339654056054,2115.0,0.0978170382018314,2618.0,0.1210803810933308,2022-03-11,6.0,3.0
2022-03-15,2022-03-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,21622.0,810.0,729.0,6068.0,1188.0,3289.0,12983.0,4584.0,2469.0,16931.0,19549.0,4691.0,2073.0,81.0,0.0037461844417722,4880.0,0.2256960503191194,-9694.0,-0.448339654056054,2115.0,0.0978170382018314,2618.0,0.1210803810933308,2022-03-11,7.0,3.0
2022-03-16,2022-03-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,21622.0,810.0,729.0,6068.0,1188.0,3289.0,12983.0,4584.0,2469.0,16931.0,19549.0,4691.0,2073.0,81.0,0.0037461844417722,4880.0,0.2256960503191194,-9694.0,-0.448339654056054,2115.0,0.0978170382018314,2618.0,0.1210803810933308,2022-03-11,8.0,3.0
2022-03-17,2022-03-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,21622.0,810.0,729.0,6068.0,1188.0,3289.0,12983.0,4584.0,2469.0,16931.0,19549.0,4691.0,2073.0,81.0,0.0037461844417722,4880.0,0.2256960503191194,-9694.0,-0.448339654056054,2115.0,0.0978170382018314,2618.0,0.1210803810933308,2022-03-11,9.0,3.0
2022-03-18,2022-03-15,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,25776.0,1654.0,1287.0,6184.0,1163.0,7037.0,14876.0,3495.0,3872.0,20969.0,23797.0,4807.0,1979.0,367.0,0.014238050900062,5021.0,0.1947936064556176,-7839.0,-0.3041201117318435,-377.0,-0.0146260086902545,2828.0,0.1097144630664183,2022-03-18,3.0,3.0
