run_seed,sample_index,Date_stage2,label_stage2,future_return_stage2,entry_close_stage2,exit_close_stage2,prob_down_stage2,prob_up_stage2,pred_class_stage2,correct_stage2,logit_down_stage2,logit_up_stage2,Date_stage4,label_stage4,future_return_stage4,entry_close_stage4,exit_close_stage4,prob_down_stage4,prob_up_stage4,pred_class_stage4,correct_stage4,logit_down_stage4,logit_up_stage4,label,Date,future_return,stage2_correct,stage4_correct,stage2_margin,stage4_margin,prob_up_delta_stage4_minus_stage2,stage2_true_prob,stage4_true_prob,true_prob_delta_stage4_minus_stage2,transition,funding_missing,activity_missing,cftc_missing,funding_rate_mean_7_missing,funding_rate_sum_7_missing,funding_rate_abs_mean_7_missing,funding_rate_min_7_missing,funding_rate_max_7_missing,funding_rate_mean_20_missing,funding_rate_sum_20_missing,funding_rate_abs_mean_20_missing,funding_rate_min_20_missing,funding_rate_max_20_missing,funding_rate_mean_60_missing,funding_rate_sum_60_missing,funding_rate_abs_mean_60_missing,funding_rate_min_60_missing,funding_rate_max_60_missing,bitmex_trades_mean_7_missing,bitmex_trades_mean_20_missing,bitmex_trades_mean_60_missing,bitmex_volume_mean_7_missing,bitmex_volume_mean_20_missing,bitmex_volume_mean_60_missing,bitmex_turnover_mean_7_missing,bitmex_turnover_mean_20_missing,bitmex_turnover_mean_60_missing,bitmex_homenotional_mean_20_missing,bitmex_homenotional_mean_60_missing,bitmex_foreignnotional_mean_20_missing,bitmex_foreignnotional_mean_60_missing,cot_open_interest_missing,cot_lev_money_net_ratio_missing,cot_asset_mgr_net_ratio_missing,cot_dealer_net_ratio_missing,cot_other_rept_net_ratio_missing,cot_nonrept_net_ratio_missing,cot_age_days_missing,cot_open_interest_change_20_missing,cot_open_interest_pct_change_20_missing,cot_open_interest_change_60_missing,cot_open_interest_pct_change_60_missing,cot_open_interest_zscore_60_missing,cot_lev_money_net_ratio_change_20_missing,cot_lev_money_net_ratio_change_60_missing,cot_asset_mgr_net_ratio_change_20_missing,cot_asset_mgr_net_ratio_change_60_missing,cot_dealer_net_ratio_change_20_missing,cot_dealer_net_ratio_change_60_missing,funding_rate_mean_7_normalized,funding_rate_sum_7_normalized,funding_rate_abs_mean_7_normalized,funding_rate_min_7_normalized,funding_rate_max_7_normalized,funding_rate_mean_20_normalized,funding_rate_sum_20_normalized,funding_rate_abs_mean_20_normalized,funding_rate_min_20_normalized,funding_rate_max_20_normalized,funding_rate_mean_60_normalized,funding_rate_sum_60_normalized,funding_rate_abs_mean_60_normalized,funding_rate_min_60_normalized,funding_rate_max_60_normalized,cot_open_interest_normalized,cot_lev_money_net_ratio_normalized,cot_asset_mgr_net_ratio_normalized,cot_dealer_net_ratio_normalized,cot_other_rept_net_ratio_normalized,cot_nonrept_net_ratio_normalized,cot_age_days_normalized,cot_open_interest_change_20_normalized,cot_open_interest_pct_change_20_normalized,cot_open_interest_change_60_normalized,cot_open_interest_pct_change_60_normalized,cot_open_interest_zscore_60_normalized,cot_lev_money_net_ratio_change_20_normalized,cot_lev_money_net_ratio_change_60_normalized,cot_asset_mgr_net_ratio_change_20_normalized,cot_asset_mgr_net_ratio_change_60_normalized,cot_dealer_net_ratio_change_20_normalized,cot_dealer_net_ratio_change_60_normalized,context_features_path,context_features_available,selection_score,analysis_group
43,2240,2024-06-16T00:00:00,0,-0.1266817113640757,66676.87,58230.13,0.4730381667613983,0.5269618034362793,1,0,1.2916988134384155,1.399650812149048,2024-06-16T00:00:00,0,-0.1266817113640757,66676.87,58230.13,0.5124397873878479,0.4875601828098297,0,1,1.3744076490402222,1.3246381282806396,0,2024-06-16T00:00:00,-0.1266817113640757,False,True,0.026961803436279297,0.012439817190170288,-0.039401620626449585,0.4730381667613983,0.5124397873878479,0.039401620626449585,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0016880760683115,-0.0016880760683287,-0.6998685844763147,0.3267696932270475,-0.5081047145983825,0.1832788469038577,0.1832788469038451,-0.8612045012593101,0.6516492939703769,-0.6357963647369512,0.1827055512988829,0.1827055512988641,-1.1620220734552174,1.0272888522279378,-1.0500974573812876,2.556624089605518,-2.463738670193471,1.873695395246621,2.087629640860034,0.9276025781077714,-2.1972659821483678,-0.4641037848453228,-2.759836687106325,-0.6019604955516206,2.7334667189655195,0.2531052776278222,0.364483537856116,-0.943797209520428,-0.8571872104366122,1.4729308817379752,-1.468437090579958,1.6601854450849205,2.2956578764335656,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_43/context_features.csv,True,0.039401620626449585,stage2_wrong_to_stage4_correct
43,2171,2024-04-08T00:00:00,0,-0.1187012007819044,71620.0,63118.62,0.4987428784370422,0.5012571215629578,1,0,0.8440893888473511,0.8491178750991821,2024-04-08T00:00:00,0,-0.1187012007819044,71620.0,63118.62,0.5251022577285767,0.4748977422714233,0,1,0.8995570540428162,0.7990634441375732,0,2024-04-08T00:00:00,-0.1187012007819044,False,True,0.0012571215629577637,0.025102257728576716,-0.02635937929153448,0.4987428784370422,0.5251022577285767,0.02635937929153448,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4363193550089554,0.4363193550089465,-0.3438230480876839,0.8175060225608901,0.596891363126222,0.7294080928253545,0.7294080928253819,-0.1635019468393624,1.0247680924885534,0.1482866849820203,1.2686594396812152,1.268659439681285,-0.1723151011096821,1.226898159222681,0.0395076766808908,2.556624089605518,-1.664931803876669,1.873695395246621,-2.157596342979589,0.7638783756818193,-1.591891033632168,0.0373674544964028,-2.759836687106325,-1.7667300860190651,2.7334667189655195,0.6029778617221223,-0.8581663059975484,-2.2500138163492447,-0.934416974336848,2.163779191927525,2.350668243196308,2.76865495004456,-1.1792932349324243,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_43/context_features.csv,True,0.02635937929153448,stage2_wrong_to_stage4_correct
44,2171,2024-04-08T00:00:00,0,-0.1187012007819044,71620.0,63118.62,0.4944468140602112,0.5055531859397888,1,0,1.291481375694275,1.3136950731277466,2024-04-08T00:00:00,0,-0.1187012007819044,71620.0,63118.62,0.5193741321563721,0.4806258678436279,0,1,1.3405969142913818,1.2630615234375,0,2024-04-08T00:00:00,-0.1187012007819044,False,True,0.005553185939788818,0.019374132156372126,-0.024927318096160944,0.4944468140602112,0.5193741321563721,0.02492731809616089,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4363193550089554,0.4363193550089465,-0.3438230480876839,0.8175060225608901,0.596891363126222,0.7294080928253545,0.7294080928253819,-0.1635019468393624,1.0247680924885534,0.1482866849820203,1.2686594396812152,1.268659439681285,-0.1723151011096821,1.226898159222681,0.0395076766808908,2.556624089605518,-1.664931803876669,1.873695395246621,-2.157596342979589,0.7638783756818193,-1.591891033632168,0.0373674544964028,-2.759836687106325,-1.7667300860190651,2.7334667189655195,0.6029778617221223,-0.8581663059975484,-2.2500138163492447,-0.934416974336848,2.163779191927525,2.350668243196308,2.76865495004456,-1.1792932349324243,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_44/context_features.csv,True,0.02492731809616089,stage2_wrong_to_stage4_correct
43,1481,2022-05-19T00:00:00,0,-0.0037751618362339,30319.23,30204.77,0.4877659380435943,0.512234091758728,1,0,0.4957790374755859,0.5447251200675964,2022-05-19T00:00:00,0,-0.0037751618362339,30319.23,30204.77,0.5125158429145813,0.4874841272830963,0,1,0.545825719833374,0.4957519173622131,0,2022-05-19T00:00:00,-0.0037751618362339,False,True,0.012234091758728027,0.012515872716903687,-0.024749964475631714,0.4877659380435943,0.5125158429145813,0.024749904870986994,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8367945462652733,-0.8367945462653099,-0.1523940118858353,-1.1748834745345107,-0.6303849823087975,-0.4377080446349303,-0.4377080446349723,-0.5971013583961576,-0.4900942294952437,-0.6913166962921962,-0.2131063775274767,-0.213106377527496,-1.1620220734552174,0.2016321732951368,-1.0961635933338731,2.556624089605518,-1.9938179516262784,1.873695395246621,2.2077482378909217,1.6480088457661353,-2.216051034868378,1.5417811725215798,-2.619974229404567,-0.7610021714640157,0.9092054149265196,-0.2367877968466842,-0.4609823644837288,0.3117312165380577,-0.7712081590054557,-0.2281146628417349,-0.5622806970522093,1.2874566291893568,1.679814862967094,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_43/context_features.csv,True,0.024749904870986994,stage2_wrong_to_stage4_correct
43,2080,2024-01-08T00:00:00,0,-0.1047895850656344,46951.04,42031.06,0.4791918396949768,0.5208081603050232,1,0,0.8294273018836975,0.9127079844474792,2024-01-08T00:00:00,0,-0.1047895850656344,46951.04,42031.06,0.5002363324165344,0.4997636973857879,0,1,0.8744285702705383,0.8734833002090454,0,2024-01-08T00:00:00,-0.1047895850656344,False,True,0.020808160305023193,0.00023630261421209164,-0.021044462919235285,0.4791918396949768,0.5002363324165344,0.021044492721557617,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3861426554984407,0.3861426554984505,-0.3234538346807672,0.5099779228450153,0.5402248976018834,0.4392231309819283,0.439223130981959,-0.5466505301940526,0.7909469787504961,0.1052301013269323,0.6509209112672087,0.6509209112672578,-0.918129998127252,1.1361666560432524,-0.4352555611977977,2.556624089605518,-2.1693579908623586,1.873695395246621,-2.157596342979589,1.3439667383366969,-1.7029580247655471,0.0373674544964028,0.5284033052818496,-0.142536108144699,2.7334667189655195,0.175969022343177,-0.5592914324583396,-1.115248768929461,-1.0817903704194989,0.5659350162653976,0.6992544545731129,2.76865495004456,2.2956578764335656,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_43/context_features.csv,True,0.021044492721557617,stage2_wrong_to_stage4_correct
45,1076,2021-04-09T00:00:00,0,-0.078901609733596,58142.54,53555.0,0.4807557463645935,0.5192442536354065,1,0,-2.0467095375061035,-1.9696944952011108,2021-04-09T00:00:00,0,-0.078901609733596,58142.54,53555.0,0.5014020800590515,0.4985979199409485,0,1,-2.0085411071777344,-2.0141494274139404,0,2021-04-09T00:00:00,-0.078901609733596,False,True,0.019244253635406494,0.0014020800590515137,-0.020646333694458008,0.4807557463645935,0.5014020800590515,0.020646333694458008,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4096514464688992,1.4096514464689338,0.922185919888291,0.8387712634986899,1.7227645597282146,1.205206859091203,1.2052068590911975,0.5272578330574769,0.9302446635306154,1.003753018129164,2.3792682251013204,2.3792682251013013,1.199176155819856,1.226898159222681,0.6468285710762035,1.4807194421386862,-2.463738670193471,-0.3225397474413409,1.4048645429403577,2.734584900008897,-0.0807501448070861,-1.467046263528774,0.2383727351003093,-0.0097212717584803,-0.1547980659607406,-0.3866139332448117,-0.2254967989171566,-0.0116917880051239,-0.3894678852436944,-0.0107432175501098,-0.3011641331219091,-0.1273484956159982,1.00491806842973,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_45/context_features.csv,True,0.020646333694458008,stage2_wrong_to_stage4_correct
44,2176,2024-04-13T00:00:00,0,-0.0163082986478895,63924.51,62882.01,0.4854017794132232,0.5145982503890991,1,0,-0.0919746682047844,-0.0335651561617851,2024-04-13T00:00:00,0,-0.0163082986478895,63924.51,62882.01,0.5058973431587219,0.4941025972366333,0,1,-0.0513676330447196,-0.0749582722783088,0,2024-04-13T00:00:00,-0.0163082986478895,False,True,0.014598250389099121,0.005897402763366699,-0.02049565315246582,0.4854017794132232,0.5058973431587219,0.020495563745498713,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2010961012527643,0.201096101252752,-0.6497769474244981,0.8175060225608901,-0.5081047145983825,0.728770463816696,0.728770463816717,-0.1644276501091158,1.0247680924885534,0.1482866849820203,1.2686594396812152,1.268659439681285,-0.1723151011096821,1.226898159222681,0.0395076766808908,2.556624089605518,-1.8418820422865407,1.873695395246621,-2.157596342979589,0.7477859627887444,-1.587898045889345,-0.9655750241870484,-2.759836687106325,-1.7667300860190651,2.7334667189655195,0.1717362189462417,-0.889409256355927,-2.2500138163492447,-1.7550705439750252,2.163779191927525,2.350668243196308,2.76865495004456,1.2823688175926202,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_44/context_features.csv,True,0.020495563745498713,stage2_wrong_to_stage4_correct
43,1339,2021-12-28T00:00:00,0,-0.1123622163506697,47543.74,42201.62,0.4829670488834381,0.5170329809188843,1,0,0.8897873163223267,0.9579455852508544,2021-12-28T00:00:00,0,-0.1123622163506697,47543.74,42201.62,0.5032758116722107,0.4967242479324341,0,1,0.9304383993148804,0.9173350930213928,0,2021-12-28T00:00:00,-0.1123622163506697,False,True,0.017032980918884277,0.003275752067565918,-0.020308732986450195,0.4829670488834381,0.5032758116722107,0.020308762788772583,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0191061023315259,-0.0191061023315265,-0.7392559920335657,0.4412748367382774,-0.5081047145983825,0.0439569085105533,0.0439569085105548,-0.909461412712041,0.7312479709875879,-0.6913166962921962,0.3629334991685984,0.3629334991686085,-0.9983026895558582,0.4438852867842115,-0.6214003554551846,2.556624089605518,-0.3865565429518487,1.873695395246621,1.2669655819833796,0.3688040151770027,-1.806586585967144,0.5388386938381285,3.3873391643454656,3.2292054315669536,-3.1218642944566826,-1.452713947367333,0.0927678089812356,0.8383466310918718,0.559614930096041,-2.1885151684181943,1.3238124133808675,2.242683386639665,0.5875676997082554,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_43/context_features.csv,True,0.020308762788772583,stage2_wrong_to_stage4_correct
43,1908,2023-07-20T00:00:00,0,-0.0073157718120804,29800.0,29581.99,0.4930406510829925,0.5069593787193298,1,0,1.7562901973724363,1.7841293811798096,2023-07-20T00:00:00,0,-0.0073157718120804,29800.0,29581.99,0.5127347111701965,0.4872652292251587,0,1,1.79932963848114,1.7483795881271362,0,2023-07-20T00:00:00,-0.0073157718120804,False,True,0.006959378719329834,0.012734770774841309,-0.019694149494171143,0.4930406510829925,0.5127347111701965,0.019694060087204035,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0454728393354505,-0.0454728393354335,-0.7392559920335657,0.3643928118093087,-0.5081047145983825,0.0598976337271849,0.0598976337271792,-0.909461412712041,0.6802550685234371,-0.6913166962921962,0.1712237852642282,0.1712237852642099,-1.1620220734552174,1.0182157019099949,-1.0961635933338731,2.556624089605518,-1.308415003996467,1.873695395246621,-2.157596342979589,0.902772195724893,-1.2837093048092865,1.5417811725215798,-1.7123404907400004,-0.6021098406644406,1.6662039388779304,-0.0352711037345959,0.544035557301609,-1.418891938758022,-0.9003789424633997,1.0289114640531176,1.3611259285047692,2.76865495004456,-0.5150782573738707,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_43/context_features.csv,True,0.019694060087204035,stage2_wrong_to_stage4_correct
42,1073,2021-04-06T00:00:00,0,-0.0687994633663929,57991.15,54001.39,0.4823117256164551,0.5176882743835449,1,0,0.8479177355766296,0.918700397014618,2021-04-06T00:00:00,0,-0.0687994633663929,57991.15,54001.39,0.5018734335899353,0.4981265664100647,0,1,0.887363851070404,0.8798701167106628,0,2021-04-06T00:00:00,-0.0687994633663929,False,True,0.017688274383544922,0.0018734335899353027,-0.019561707973480225,0.4823117256164551,0.5018734335899353,0.019561707973480225,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.862679927718147,1.8626799277181572,1.5114381648746946,0.8387712634986899,1.3469764199352314,1.1015283822822726,1.101528382282273,0.3767384813940871,0.9302446635306154,0.718219884416475,2.403175018402929,2.4031750184029184,1.22869866493811,1.226898159222681,0.6468285710762035,1.2995671247512477,-2.463738670193471,-0.3829590477116767,1.5176389573718472,2.734584900008897,-0.0151764691490053,0.5388386938381285,0.2435255624893214,0.0103277211073341,-0.4402495927007517,-0.5516339117905793,-0.6238856217511691,-0.3749850193033086,-0.4549715330658527,0.3194279578310539,-0.3531030047128424,0.1289205603033904,1.1011153973333438,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_42/context_features.csv,True,0.019561707973480225,stage2_wrong_to_stage4_correct
