experiment_name,run_seed,split,checkpoint_path,checkpoint_epoch,expected_metrics_available,num_samples,expected_num_samples,num_samples_delta,accuracy,expected_accuracy,accuracy_delta,majority_class_accuracy,expected_majority_class_accuracy,majority_class_accuracy_delta,roc_auc,expected_roc_auc,roc_auc_delta,average_precision,expected_average_precision,average_precision_delta,f1,expected_f1,f1_delta,brier_score,expected_brier_score,brier_score_delta,positive_rate,expected_positive_rate,positive_rate_delta,predicted_positive_rate,expected_predicted_positive_rate,predicted_positive_rate_delta
stage2_i60_ohlc_ma_vb_r20,42,test,/Users/jaehyeonjeong/Desktop/논문/stage2_i60_ohlc_ma_vb_r20_seed42_46_checkpoints_for_stage4_n8/outputs/stage2/checkpoints/stage2_i60_ohlc_ma_vb_r20/seed_42/best.pt,10,True,1441,1441,0.0,0.6030534351145038,0.6030534351145038,0.0,0.5412907702984039,0.5412907702984039,0.0,0.61694984289538,0.61694984289538,0.0,0.6334413331087838,0.6334421240963644,-7.909875805456323e-07,0.657074340527578,0.657074340527578,0.0,0.2587921003689041,0.2587921191308433,-1.8761939224454238e-08,0.5412907702984039,0.5412907702984039,0.0,0.6162387231089521,0.6162387231089521,0.0
stage2_i60_ohlc_ma_vb_r20,43,test,/Users/jaehyeonjeong/Desktop/논문/stage2_i60_ohlc_ma_vb_r20_seed42_46_checkpoints_for_stage4_n8/outputs/stage2/checkpoints/stage2_i60_ohlc_ma_vb_r20/seed_43/best.pt,15,True,1441,1441,0.0,0.5746009715475364,0.5746009715475364,0.0,0.5412907702984039,0.5412907702984039,0.0,0.5833469102758059,0.5833469102758059,0.0,0.6103175604729265,0.6103175604729265,0.0,0.6526912181303116,0.6526912181303116,0.0,0.28070292949652703,0.2807029335434596,-4.046932566836858e-09,0.5412907702984039,0.5412907702984039,0.0,0.6835530881332408,0.6835530881332408,0.0
stage2_i60_ohlc_ma_vb_r20,44,test,/Users/jaehyeonjeong/Desktop/논문/stage2_i60_ohlc_ma_vb_r20_seed42_46_checkpoints_for_stage4_n8/outputs/stage2/checkpoints/stage2_i60_ohlc_ma_vb_r20/seed_44/best.pt,9,True,1441,1441,0.0,0.5628036086051353,0.5628036086051353,0.0,0.5412907702984039,0.5412907702984039,0.0,0.5609721090810349,0.5609691997362195,2.909344815393844e-06,0.593127890955105,0.5931206705226593,7.220432445720348e-06,0.6564885496183206,0.6564885496183206,0.0,0.2800487812697602,0.2800487764703684,4.799391772891681e-09,0.5412907702984039,0.5412907702984039,0.0,0.7314365024288688,0.7314365024288688,0.0
stage2_i60_ohlc_ma_vb_r20,45,test,/Users/jaehyeonjeong/Desktop/논문/stage2_i60_ohlc_ma_vb_r20_seed42_46_checkpoints_for_stage4_n8/outputs/stage2/checkpoints/stage2_i60_ohlc_ma_vb_r20/seed_45/best.pt,10,True,1441,1441,0.0,0.5628036086051353,0.5628036086051353,0.0,0.5412907702984039,0.5412907702984039,0.0,0.5651305326040575,0.5651324721672679,-1.939563210373585e-06,0.5914363826085836,0.5914373973371188,-1.0147285351980173e-06,0.64,0.64,0.0,0.2762765602466368,0.2762765366139343,2.3632702517151216e-08,0.5412907702984039,0.5412907702984039,0.0,0.6731436502428869,0.6731436502428869,0.0
stage2_i60_ohlc_ma_vb_r20,46,test,/Users/jaehyeonjeong/Desktop/논문/stage2_i60_ohlc_ma_vb_r20_seed42_46_checkpoints_for_stage4_n8/outputs/stage2/checkpoints/stage2_i60_ohlc_ma_vb_r20/seed_46/best.pt,20,True,1441,1441,0.0,0.5933379597501734,0.5933379597501734,0.0,0.5412907702984039,0.5412907702984039,0.0,0.5979149695488576,0.5979110904224368,3.87912642074717e-06,0.6279647342456689,0.6279631460224291,1.5882232398123364e-06,0.6491017964071857,0.6491017964071857,0.0,0.2758634706773111,0.2758634450271591,2.565015200239884e-08,0.5412907702984039,0.5412907702984039,0.0,0.6176266481609993,0.6176266481609993,0.0
