bucket_family,bucket,transition_type,rank_reason,run_seed,sample_index,Date_stage2,future_return_stage2,prob_up_stage2,prob_up_stage4,prob_up_delta,pred_class_stage2,pred_class_stage4,correct_stage2,correct_stage4,context__funding_rate_mean_20_normalized,context__funding_rate_max_7_normalized,context__cot_open_interest_change_20_normalized,context__cot_open_interest_zscore_60_normalized,context__cot_lev_money_net_ratio_normalized
lev_money_net_ratio_high20,yes,correction,largest_abs_prob_up_delta,42,2167,2024-04-04T00:00:00,-0.0612985175897776,0.5011084675788879,0.4843290746212005,-0.016779392957687433,1,0,False,True,0.75172510812863,0.596891363126222,3.3873391643454656,0.964423709277531,1.5790600826728556
lev_money_net_ratio_high20,yes,correction,largest_abs_prob_up_delta,43,1684,2022-12-08T00:00:00,-0.0392931996446836,0.5050923228263855,0.489188402891159,-0.015903919935226496,1,0,False,True,-0.2427210937851898,-0.5081047145983825,-2.759836687106325,-1.340832666777632,0.1986427685302682
lev_money_net_ratio_high20,yes,correction,largest_abs_prob_up_delta,43,2156,2024-03-24T00:00:00,-0.0488838043273032,0.5064054131507874,0.4908072352409363,-0.015598177909851074,1,0,False,True,0.8993999865354265,-0.4931924868288195,3.3873391643454656,1.4684036581267654,1.6494701434625816
lev_money_net_ratio_high20,yes,correction,largest_abs_prob_up_delta,42,1651,2022-11-05T00:00:00,-0.2242897325132151,0.5031732320785522,0.4879042208194732,-0.015269011259079035,1,0,False,True,0.0089510759348444,-0.5081047145983825,-2.759836687106325,-1.7277529330357575,-0.087180820671813
lev_money_net_ratio_high20,yes,regression,largest_abs_prob_up_delta,43,1665,2022-11-19T00:00:00,0.0256205136557314,0.5013471245765686,0.4809154272079468,-0.020431697368621826,1,0,True,False,-0.9930829111821844,-0.5081047145983825,3.3873391643454656,2.380596496189446,0.4799776322021301
lev_money_net_ratio_high20,yes,regression,largest_abs_prob_up_delta,43,1666,2022-11-20T00:00:00,0.0520422623021912,0.5003551244735718,0.4812772870063782,-0.019077837467193604,1,0,True,False,-0.9892571371301944,-0.5081047145983825,3.3873391643454656,2.1278146070938244,0.4799776322021301
lev_money_net_ratio_high20,yes,regression,largest_abs_prob_up_delta,42,1719,2023-01-12T00:00:00,0.2592528527661724,0.50836580991745,0.4912788271903991,-0.017086982727050837,1,0,True,False,-0.0409115125427528,-0.5081047145983825,-2.759836687106325,-1.233054882355941,0.5343895067071786
lev_money_net_ratio_high20,yes,regression,largest_abs_prob_up_delta,43,1782,2023-03-16T00:00:00,0.1268553905430585,0.5038511753082275,0.4870243370532989,-0.016826838254928644,1,0,True,False,-0.5633209593419625,-0.5081047145983825,-2.759836687106325,-1.144467812845237,-0.1599603937371581
lev_money_net_ratio_high20,yes,regression,largest_abs_prob_up_delta,43,2104,2024-02-01T00:00:00,0.2034784534203095,0.5008479952812195,0.4849095642566681,-0.01593843102455139,1,0,True,False,0.1538841496044008,-0.5081047145983825,3.3873391643454656,1.1574006978721894,0.0714630734827371
lev_money_net_ratio_low20,yes,correction,largest_abs_prob_up_delta,43,2234,2024-06-10T00:00:00,-0.0973251366120218,0.5254558324813843,0.4875709116458893,-0.037884920835494995,1,0,False,True,0.2652779374181714,-0.4991573779366448,3.3873391643454656,0.0911294732802851,-2.463738670193471
lev_money_net_ratio_low20,yes,correction,largest_abs_prob_up_delta,42,1084,2021-04-17T00:00:00,-0.0448601871858891,0.5032231211662292,0.472791463136673,-0.030431658029556274,1,0,False,True,2.1884945533534554,3.811967670243965,-0.3313827504847471,-0.3206527861008317,-2.435941644374247
lev_money_net_ratio_low20,yes,correction,largest_abs_prob_up_delta,43,1079,2021-04-12T00:00:00,-0.0548244236551954,0.5087913870811462,0.479749470949173,-0.029041916131973267,1,0,False,True,1.5634268361591854,3.811967670243965,0.2383727351003093,-0.2399596707010164,-2.463738670193471
lev_money_net_ratio_low20,yes,correction,largest_abs_prob_up_delta,42,1079,2021-04-12T00:00:00,-0.0548244236551954,0.5227197408676147,0.4971711933612823,-0.025548547506332453,1,0,False,True,1.5634268361591854,3.811967670243965,0.2383727351003093,-0.2399596707010164,-2.463738670193471
lev_money_net_ratio_low20,yes,correction,largest_abs_prob_up_delta,43,1077,2021-04-10T00:00:00,-0.0347145759023094,0.502491295337677,0.4795008897781372,-0.022990405559539795,1,0,False,True,1.2273963485927453,1.7227645597282146,0.2383727351003093,-0.2303118959964304,-2.463738670193471
lev_money_net_ratio_low20,yes,regression,largest_abs_prob_up_delta,43,2373,2024-10-27T00:00:00,0.331735607901596,0.5227682590484619,0.4930072724819183,-0.029760986566543635,1,0,True,False,0.207381223431395,-0.5081047145983825,3.3873391643454656,0.0371902216544903,-2.463738670193471
lev_money_net_ratio_low20,yes,regression,largest_abs_prob_up_delta,43,2375,2024-10-29T00:00:00,0.2437246705295641,0.5071623921394348,0.4798804223537445,-0.027281969785690308,1,0,True,False,0.2145864312293095,-0.5081047145983825,3.3873391643454656,0.1200890844950297,-2.463738670193471
lev_money_net_ratio_low20,yes,regression,largest_abs_prob_up_delta,43,1030,2021-02-22T00:00:00,0.0902357228551349,0.5055533647537231,0.4783945977687835,-0.02715876698493963,1,0,True,False,2.537022569489749,2.256622313878564,0.3186096187292125,-0.1217830151082931,-2.396257284145168
lev_money_net_ratio_low20,yes,regression,largest_abs_prob_up_delta,42,1086,2021-04-19T00:00:00,0.0468731407215194,0.5222777724266052,0.4989007413387298,-0.02337703108787542,1,0,True,False,2.150364338635288,1.879342951308624,-0.3313827504847471,-0.2839043630599761,-2.435941644374247
lev_money_net_ratio_low20,yes,regression,largest_abs_prob_up_delta,45,1086,2021-04-19T00:00:00,0.0468731407215194,0.5179962515830994,0.4993210136890411,-0.018675237894058283,1,0,True,False,2.150364338635288,1.879342951308624,-0.3313827504847471,-0.2839043630599761,-2.435941644374247
lev_money_net_ratio_change_20_high20,yes,correction,largest_abs_prob_up_delta,43,2156,2024-03-24T00:00:00,-0.0488838043273032,0.5064054131507874,0.4908072352409363,-0.015598177909851074,1,0,False,True,0.8993999865354265,-0.4931924868288195,3.3873391643454656,1.4684036581267654,1.6494701434625816
lev_money_net_ratio_change_20_high20,yes,correction,largest_abs_prob_up_delta,43,1283,2021-11-02T00:00:00,-0.110294386316733,0.5019442439079285,0.4868790209293365,-0.015065222978591974,1,0,False,True,0.4763331392861871,-0.2486319514079894,3.3873391643454656,1.1597845167528116,-0.9302739438884522
lev_money_net_ratio_change_20_high20,yes,correction,largest_abs_prob_up_delta,42,1460,2022-04-28T00:00:00,-0.2774578676953666,0.5074018239974976,0.4930083751678467,-0.014393448829650879,1,0,False,True,-0.1494359698175437,-0.5081047145983825,3.3873391643454656,0.390631657423115,-2.1954631585130526
lev_money_net_ratio_change_20_high20,yes,correction,largest_abs_prob_up_delta,42,1309,2021-11-28T00:00:00,-0.1822858467796003,0.5069884657859802,0.4926511347293854,-0.014337331056594849,1,0,False,True,0.4028145145871946,-0.5081047145983825,3.3873391643454656,-0.168004548309593,1.7075947011083186
lev_money_net_ratio_change_20_high20,yes,correction,largest_abs_prob_up_delta,42,1281,2021-10-31T00:00:00,-0.0259754517959275,0.5123467445373535,0.4986859560012817,-0.013660788536071833,1,0,False,True,0.4665136525527524,-0.2486319514079894,3.3873391643454656,1.3077622395919388,-0.9302739438884522
lev_money_net_ratio_change_20_high20,yes,regression,largest_abs_prob_up_delta,43,2379,2024-11-02T00:00:00,0.4254756125932868,0.5024659037590027,0.4733363687992096,-0.02912953495979309,1,0,True,False,0.3006663473990794,-0.1681059214523502,3.3873391643454656,1.3171953729491768,-1.698739224182915
lev_money_net_ratio_change_20_high20,yes,regression,largest_abs_prob_up_delta,43,1277,2021-10-27T00:00:00,0.0281686885757799,0.5170704126358032,0.4985890984535217,-0.01848131418228155,1,0,True,False,0.4274269943216129,0.4149621843375558,3.3873391643454656,1.3892901822058674,-1.13039094814327
lev_money_net_ratio_change_20_high20,yes,regression,largest_abs_prob_up_delta,43,2104,2024-02-01T00:00:00,0.2034784534203095,0.5008479952812195,0.4849095642566681,-0.01593843102455139,1,0,True,False,0.1538841496044008,-0.5081047145983825,3.3873391643454656,1.1574006978721894,0.0714630734827371
lev_money_net_ratio_change_20_high20,yes,regression,largest_abs_prob_up_delta,43,2102,2024-01-30T00:00:00,0.2057150375747245,0.5151970386505127,0.4998771250247955,-0.015319913625717219,1,0,True,False,0.1790067325458021,-0.5081047145983825,3.3873391643454656,1.3022592631061498,0.0714630734827371
lev_money_net_ratio_change_20_high20,yes,regression,largest_abs_prob_up_delta,42,1603,2022-09-18T00:00:00,9.167611754734573e-05,0.5073465704917908,0.4922337830066681,-0.01511278748512268,1,0,True,False,-0.3755392162901238,-0.5081047145983825,-2.759836687106325,-0.6037530179575188,-0.9144177005632922
hot_funding_and_oi_change,yes,correction,largest_abs_prob_up_delta,42,2167,2024-04-04T00:00:00,-0.0612985175897776,0.5011084675788879,0.4843290746212005,-0.016779392957687433,1,0,False,True,0.75172510812863,0.596891363126222,3.3873391643454656,0.964423709277531,1.5790600826728556
hot_funding_and_oi_change,yes,correction,largest_abs_prob_up_delta,43,2156,2024-03-24T00:00:00,-0.0488838043273032,0.5064054131507874,0.4908072352409363,-0.015598177909851074,1,0,False,True,0.8993999865354265,-0.4931924868288195,3.3873391643454656,1.4684036581267654,1.6494701434625816
hot_funding_and_oi_change,yes,correction,largest_abs_prob_up_delta,43,1283,2021-11-02T00:00:00,-0.110294386316733,0.5019442439079285,0.4868790209293365,-0.015065222978591974,1,0,False,True,0.4763331392861871,-0.2486319514079894,3.3873391643454656,1.1597845167528116,-0.9302739438884522
hot_funding_and_oi_change,yes,correction,largest_abs_prob_up_delta,42,1309,2021-11-28T00:00:00,-0.1822858467796003,0.5069884657859802,0.4926511347293854,-0.014337331056594849,1,0,False,True,0.4028145145871946,-0.5081047145983825,3.3873391643454656,-0.168004548309593,1.7075947011083186
hot_funding_and_oi_change,yes,correction,largest_abs_prob_up_delta,42,1281,2021-10-31T00:00:00,-0.0259754517959275,0.5123467445373535,0.4986859560012817,-0.013660788536071833,1,0,False,True,0.4665136525527524,-0.2486319514079894,3.3873391643454656,1.3077622395919388,-0.9302739438884522
hot_funding_and_oi_change,yes,regression,largest_abs_prob_up_delta,43,2404,2024-11-27T00:00:00,0.1071385019743258,0.5037149786949158,0.4830676615238189,-0.020647317171096857,1,0,True,False,0.5369716580102868,0.0794370595223924,3.3873391643454656,1.0194098454839415,-1.281820192968358
hot_funding_and_oi_change,yes,regression,largest_abs_prob_up_delta,43,1277,2021-10-27T00:00:00,0.0281686885757799,0.5170704126358032,0.4985890984535217,-0.01848131418228155,1,0,True,False,0.4274269943216129,0.4149621843375558,3.3873391643454656,1.3892901822058674,-1.13039094814327
hot_funding_or_oi_change,yes,correction,largest_abs_prob_up_delta,43,2234,2024-06-10T00:00:00,-0.0973251366120218,0.5254558324813843,0.4875709116458893,-0.037884920835494995,1,0,False,True,0.2652779374181714,-0.4991573779366448,3.3873391643454656,0.0911294732802851,-2.463738670193471
hot_funding_or_oi_change,yes,correction,largest_abs_prob_up_delta,42,1084,2021-04-17T00:00:00,-0.0448601871858891,0.5032231211662292,0.472791463136673,-0.030431658029556274,1,0,False,True,2.1884945533534554,3.811967670243965,-0.3313827504847471,-0.3206527861008317,-2.435941644374247
hot_funding_or_oi_change,yes,correction,largest_abs_prob_up_delta,43,1079,2021-04-12T00:00:00,-0.0548244236551954,0.5087913870811462,0.479749470949173,-0.029041916131973267,1,0,False,True,1.5634268361591854,3.811967670243965,0.2383727351003093,-0.2399596707010164,-2.463738670193471
hot_funding_or_oi_change,yes,correction,largest_abs_prob_up_delta,43,2229,2024-06-05T00:00:00,-0.1308149575293918,0.518187403678894,0.4912634491920471,-0.026923954486846924,1,0,False,True,0.2133111732119732,-0.5081047145983825,3.3873391643454656,1.0701561687236347,-2.0155994202039813
hot_funding_or_oi_change,yes,correction,largest_abs_prob_up_delta,42,1079,2021-04-12T00:00:00,-0.0548244236551954,0.5227197408676147,0.4971711933612823,-0.025548547506332453,1,0,False,True,1.5634268361591854,3.811967670243965,0.2383727351003093,-0.2399596707010164,-2.463738670193471
hot_funding_or_oi_change,yes,regression,largest_abs_prob_up_delta,43,2373,2024-10-27T00:00:00,0.331735607901596,0.5227682590484619,0.4930072724819183,-0.029760986566543635,1,0,True,False,0.207381223431395,-0.5081047145983825,3.3873391643454656,0.0371902216544903,-2.463738670193471
hot_funding_or_oi_change,yes,regression,largest_abs_prob_up_delta,43,2379,2024-11-02T00:00:00,0.4254756125932868,0.5024659037590027,0.4733363687992096,-0.02912953495979309,1,0,True,False,0.3006663473990794,-0.1681059214523502,3.3873391643454656,1.3171953729491768,-1.698739224182915
hot_funding_or_oi_change,yes,regression,largest_abs_prob_up_delta,43,2375,2024-10-29T00:00:00,0.2437246705295641,0.5071623921394348,0.4798804223537445,-0.027281969785690308,1,0,True,False,0.2145864312293095,-0.5081047145983825,3.3873391643454656,0.1200890844950297,-2.463738670193471
hot_funding_or_oi_change,yes,regression,largest_abs_prob_up_delta,43,1030,2021-02-22T00:00:00,0.0902357228551349,0.5055533647537231,0.4783945977687835,-0.02715876698493963,1,0,True,False,2.537022569489749,2.256622313878564,0.3186096187292125,-0.1217830151082931,-2.396257284145168
hot_funding_or_oi_change,yes,regression,largest_abs_prob_up_delta,43,1544,2022-07-21T00:00:00,0.034634304573347,0.5208138227462769,0.4956963956356048,-0.025117427110672053,1,0,True,False,-0.0018886172124607,-0.5081047145983825,3.3873391643454656,0.2945971029149757,-2.231057411053561
uncertain_and_high_funding,yes,correction,largest_abs_prob_up_delta,42,1084,2021-04-17T00:00:00,-0.0448601871858891,0.5032231211662292,0.472791463136673,-0.030431658029556274,1,0,False,True,2.1884945533534554,3.811967670243965,-0.3313827504847471,-0.3206527861008317,-2.435941644374247
uncertain_and_high_funding,yes,correction,largest_abs_prob_up_delta,43,1079,2021-04-12T00:00:00,-0.0548244236551954,0.5087913870811462,0.479749470949173,-0.029041916131973267,1,0,False,True,1.5634268361591854,3.811967670243965,0.2383727351003093,-0.2399596707010164,-2.463738670193471
uncertain_and_high_funding,yes,correction,largest_abs_prob_up_delta,42,1079,2021-04-12T00:00:00,-0.0548244236551954,0.5227197408676147,0.4971711933612823,-0.025548547506332453,1,0,False,True,1.5634268361591854,3.811967670243965,0.2383727351003093,-0.2399596707010164,-2.463738670193471
uncertain_and_high_funding,yes,correction,largest_abs_prob_up_delta,43,2171,2024-04-08T00:00:00,-0.1187012007819044,0.5031680464744568,0.4779429733753204,-0.025225073099136408,1,0,False,True,0.7294080928253545,0.596891363126222,-2.759836687106325,-0.8581663059975484,-1.664931803876669
uncertain_and_high_funding,yes,correction,largest_abs_prob_up_delta,43,1077,2021-04-10T00:00:00,-0.0347145759023094,0.502491295337677,0.4795008897781372,-0.022990405559539795,1,0,False,True,1.2273963485927453,1.7227645597282146,0.2383727351003093,-0.2303118959964304,-2.463738670193471
uncertain_and_high_funding,yes,regression,largest_abs_prob_up_delta,43,1030,2021-02-22T00:00:00,0.0902357228551349,0.5055533647537231,0.4783945977687835,-0.02715876698493963,1,0,True,False,2.537022569489749,2.256622313878564,0.3186096187292125,-0.1217830151082931,-2.396257284145168
uncertain_and_high_funding,yes,regression,largest_abs_prob_up_delta,42,1086,2021-04-19T00:00:00,0.0468731407215194,0.5222777724266052,0.4989007413387298,-0.02337703108787542,1,0,True,False,2.150364338635288,1.879342951308624,-0.3313827504847471,-0.2839043630599761,-2.435941644374247
uncertain_and_high_funding,yes,regression,largest_abs_prob_up_delta,43,2404,2024-11-27T00:00:00,0.1071385019743258,0.5037149786949158,0.4830676615238189,-0.020647317171096857,1,0,True,False,0.5369716580102868,0.0794370595223924,3.3873391643454656,1.0194098454839415,-1.281820192968358
uncertain_and_high_funding,yes,regression,largest_abs_prob_up_delta,45,1086,2021-04-19T00:00:00,0.0468731407215194,0.5179962515830994,0.4993210136890411,-0.018675237894058283,1,0,True,False,2.150364338635288,1.879342951308624,-0.3313827504847471,-0.2839043630599761,-2.435941644374247
uncertain_and_high_funding,yes,regression,largest_abs_prob_up_delta,43,1277,2021-10-27T00:00:00,0.0281686885757799,0.5170704126358032,0.4985890984535217,-0.01848131418228155,1,0,True,False,0.4274269943216129,0.4149621843375558,3.3873391643454656,1.3892901822058674,-1.13039094814327
