run_seed,sample_index,Date_stage2,label_stage2,future_return_stage2,entry_close_stage2,exit_close_stage2,prob_down_stage2,prob_up_stage2,pred_class_stage2,correct_stage2,logit_down_stage2,logit_up_stage2,Date_stage4,label_stage4,future_return_stage4,entry_close_stage4,exit_close_stage4,prob_down_stage4,prob_up_stage4,pred_class_stage4,correct_stage4,logit_down_stage4,logit_up_stage4,label,Date,future_return,stage2_correct,stage4_correct,stage2_margin,stage4_margin,prob_up_delta_stage4_minus_stage2,stage2_true_prob,stage4_true_prob,true_prob_delta_stage4_minus_stage2,transition,funding_missing,activity_missing,cftc_missing,funding_rate_mean_7_missing,funding_rate_sum_7_missing,funding_rate_abs_mean_7_missing,funding_rate_min_7_missing,funding_rate_max_7_missing,funding_rate_mean_20_missing,funding_rate_sum_20_missing,funding_rate_abs_mean_20_missing,funding_rate_min_20_missing,funding_rate_max_20_missing,funding_rate_mean_60_missing,funding_rate_sum_60_missing,funding_rate_abs_mean_60_missing,funding_rate_min_60_missing,funding_rate_max_60_missing,bitmex_trades_mean_7_missing,bitmex_trades_mean_20_missing,bitmex_trades_mean_60_missing,bitmex_volume_mean_7_missing,bitmex_volume_mean_20_missing,bitmex_volume_mean_60_missing,bitmex_turnover_mean_7_missing,bitmex_turnover_mean_20_missing,bitmex_turnover_mean_60_missing,bitmex_homenotional_mean_20_missing,bitmex_homenotional_mean_60_missing,bitmex_foreignnotional_mean_20_missing,bitmex_foreignnotional_mean_60_missing,cot_open_interest_missing,cot_lev_money_net_ratio_missing,cot_asset_mgr_net_ratio_missing,cot_dealer_net_ratio_missing,cot_other_rept_net_ratio_missing,cot_nonrept_net_ratio_missing,cot_age_days_missing,cot_open_interest_change_20_missing,cot_open_interest_pct_change_20_missing,cot_open_interest_change_60_missing,cot_open_interest_pct_change_60_missing,cot_open_interest_zscore_60_missing,cot_lev_money_net_ratio_change_20_missing,cot_lev_money_net_ratio_change_60_missing,cot_asset_mgr_net_ratio_change_20_missing,cot_asset_mgr_net_ratio_change_60_missing,cot_dealer_net_ratio_change_20_missing,cot_dealer_net_ratio_change_60_missing,funding_rate_mean_7_normalized,funding_rate_sum_7_normalized,funding_rate_abs_mean_7_normalized,funding_rate_min_7_normalized,funding_rate_max_7_normalized,funding_rate_mean_20_normalized,funding_rate_sum_20_normalized,funding_rate_abs_mean_20_normalized,funding_rate_min_20_normalized,funding_rate_max_20_normalized,funding_rate_mean_60_normalized,funding_rate_sum_60_normalized,funding_rate_abs_mean_60_normalized,funding_rate_min_60_normalized,funding_rate_max_60_normalized,context_features_path,context_features_available,selection_score
43,2171,2024-04-08T00:00:00,0,-0.1187012007819044,71620.0,63118.62,0.496832013130188,0.5031680464744568,1,0,0.9099298715591432,0.922602117061615,2024-04-08T00:00:00,0,-0.1187012007819044,71620.0,63118.62,0.5065286755561829,0.4934712946414947,0,1,0.930406391620636,0.9042901992797852,0,2024-04-08T00:00:00,-0.1187012007819044,False,True,0.003168046474456787,0.0065287053585053045,-0.009696751832962092,0.496832013130188,0.5065286755561829,0.009696662425994873,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4363193550089554,0.4363193550089465,-0.3438230480876839,0.8175060225608901,0.596891363126222,0.7294080928253545,0.7294080928253819,-0.1635019468393624,1.0247680924885534,0.1482866849820203,1.2686594396812152,1.268659439681285,-0.1723151011096821,1.226898159222681,0.0395076766808908,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_vb_r20_n16d_funding_only/seed_43/context_features.csv,True,0.009696662425994873
46,2163,2024-03-31T00:00:00,0,-0.0889368562097564,71280.01,64940.59,0.4992189705371856,0.5007809996604919,1,0,0.4211218059062958,0.4242459535598755,2024-03-31T00:00:00,0,-0.0889368562097564,71280.01,64940.59,0.508104681968689,0.4918952882289886,0,1,0.4403955638408661,0.4079738855361938,0,2024-03-31T00:00:00,-0.0889368562097564,False,True,0.0007809996604919434,0.008104711771011408,-0.008885711431503351,0.4992189705371856,0.508104681968689,0.008885711431503351,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.940483326205112,0.9404833262051722,0.3119409141457376,0.8387712634986899,0.1793489855784632,0.8818014258962914,0.8818014258963104,0.0577411346338859,1.0409365737576746,0.6774294367432336,1.1388797046153,1.1388797046153674,-0.2927348049689315,1.101688684835069,0.0395076766808908,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_vb_r20_n16d_funding_only/seed_46/context_features.csv,True,0.008885711431503351
43,2185,2024-04-22T00:00:00,0,-0.0798471160736147,66819.32,61483.99,0.4936570227146148,0.5063430070877075,1,0,0.4272666871547699,0.4526399970054626,2024-04-22T00:00:00,0,-0.0798471160736147,66819.32,61483.99,0.5021101832389832,0.4978897869586944,0,1,0.4451723396778106,0.4367314875125885,0,2024-04-22T00:00:00,-0.0798471160736147,False,True,0.0063430070877075195,0.0021102130413055975,-0.008453220129013117,0.4936570227146148,0.5021101832389832,0.008453160524368342,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2452208469409069,-0.2452208469409271,-0.7392559920335657,0.3202265421692629,-0.5081047145983825,0.0544777871535387,0.0544777871535205,-0.909461412712041,0.6466743766568012,-0.6913166962921962,1.1112974451326365,1.1112974451326822,-0.2675904638695574,1.030918112355115,0.0395076766808908,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_vb_r20_n16d_funding_only/seed_43/context_features.csv,True,0.008453160524368342
43,1897,2023-07-09T00:00:00,0,-0.0267835206797186,30160.71,29352.9,0.4958236217498779,0.5041763186454773,1,0,0.7765016555786133,0.7932074069976807,2023-07-09T00:00:00,0,-0.0267835206797186,30160.71,29352.9,0.5033178329467773,0.4966821670532226,0,1,0.7926424145698547,0.7793708443641663,0,2023-07-09T00:00:00,-0.0267835206797186,False,True,0.004176318645477295,0.0033178329467773993,-0.007494151592254694,0.4958236217498779,0.5033178329467773,0.00749421119689947,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0200445071591656,0.0200445071591471,-0.6973743950795054,0.4592685021471849,-0.5081047145983825,0.1329061552193284,0.1329061552193122,-0.909461412712041,0.7523913695702844,-0.6913166962921962,0.1163520025433708,0.1163520025433525,-1.1620220734552174,0.9093378980946806,-1.0961635933338731,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_vb_r20_n16d_funding_only/seed_43/context_features.csv,True,0.00749421119689947
42,1114,2021-05-17T00:00:00,0,-0.177815308176482,43538.04,35796.31,0.4971037209033966,0.502896249294281,1,0,0.1654945760965347,0.1770798116922378,2021-05-17T00:00:00,0,-0.177815308176482,43538.04,35796.31,0.504593014717102,0.4954069256782532,0,1,0.1803588569164276,0.1619860976934433,0,2021-05-17T00:00:00,-0.177815308176482,False,True,0.002896249294281006,0.004593074321746826,-0.007489323616027832,0.4971037209033966,0.504593014717102,0.007489293813705444,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2376899362460739,0.2376899362460754,-0.5743277181722917,0.5655947068361842,0.0570687178680482,0.3489348633549695,0.3489348633549987,-0.7034646640918186,0.8332337759158894,-0.1089197489575845,1.5706656652670106,1.5706656652670243,0.2087461832508989,1.167015367124258,1.627379179209812,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_vb_r20_n16d_funding_only/seed_42/context_features.csv,True,0.007489293813705444
46,2415,2024-12-08T00:00:00,0,-0.0574583479173439,101109.59,95300.0,0.4975222945213318,0.5024777054786682,1,0,-0.3394746780395508,-0.3295637965202331,2024-12-08T00:00:00,0,-0.0574583479173439,101109.59,95300.0,0.504931628704071,0.4950683414936065,0,1,-0.3241494596004486,-0.3438766896724701,0,2024-12-08T00:00:00,-0.0574583479173439,False,True,0.002477705478668213,0.004931658506393488,-0.007409363985061701,0.4975222945213318,0.504931628704071,0.007409334182739258,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8220727072965788,0.8220727072966448,0.1579247188953229,0.8387712634986899,1.178468246139172,0.7218203076222088,0.7218203076222687,-0.1745178157495831,1.0409365737576746,0.5901832014421344,0.7602741617162666,0.7602741617162903,-0.7773859546572763,1.1280008207571035,-0.0328819655303149,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_vb_r20_n16d_funding_only/seed_46/context_features.csv,True,0.007409334182739258
43,2226,2024-06-02T00:00:00,0,-0.0517020206260903,67765.63,64262.01,0.493853896856308,0.5061460733413696,1,0,0.6276100277900696,0.6521955728530884,2024-06-02T00:00:00,0,-0.0517020206260903,67765.63,64262.01,0.5012354254722595,0.4987645745277405,0,1,0.6436481475830078,0.638706386089325,0,2024-06-02T00:00:00,-0.0517020206260903,False,True,0.006146073341369629,0.0012354254722595215,-0.00738149881362915,0.493853896856308,0.5012354254722595,0.007381528615951538,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2116427960543181,0.2116427960543213,-0.6360589057422957,0.8387712634986899,-0.4350347985275246,0.199665912426542,0.1996659124265349,-0.907582235074386,0.8207964826319502,-0.6357963647369512,0.1888530124335816,0.1888530124335656,-1.1620220734552174,1.0272888522279378,-1.0500974573812876,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_vb_r20_n16d_funding_only/seed_43/context_features.csv,True,0.007381528615951538
43,2156,2024-03-24T00:00:00,0,-0.0488838043273032,67209.99,63924.51,0.4935945868492126,0.5064054131507874,1,0,0.7919821739196777,0.817605197429657,2024-03-24T00:00:00,0,-0.0488838043273032,67209.99,63924.51,0.5004100799560547,0.4995899200439453,0,1,0.8059858679771423,0.8043455481529236,0,2024-03-24T00:00:00,-0.0488838043273032,False,True,0.0064054131507873535,0.0004100799560546875,-0.006815493106842041,0.4935945868492126,0.5004100799560547,0.0068154931068420965,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2054106582170269,0.2054106582170304,-0.6441650212817912,0.8387712634986899,-0.4931924868288195,0.8993999865354265,0.8993999865354699,0.0832905448793045,1.0409365737576746,0.6774294367432336,0.9787855051179584,0.9787855051180118,-0.4881858653355393,1.101688684835069,0.0395076766808908,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_vb_r20_n16d_funding_only/seed_43/context_features.csv,True,0.0068154931068420965
43,1283,2021-11-02T00:00:00,0,-0.110294386316733,63219.99,56247.18,0.4980557560920715,0.5019442439079285,1,0,-0.1515473425388336,-0.1437703669071197,2021-11-02T00:00:00,0,-0.110294386316733,63219.99,56247.18,0.5047434568405151,0.4952565431594848,0,1,-0.1373033225536346,-0.1562777012586593,0,2021-11-02T00:00:00,-0.110294386316733,False,True,0.0019442439079284668,0.004743456840515192,-0.006687700748443659,0.4980557560920715,0.5047434568405151,0.006687700748443659,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3380433352669914,0.3380433352670674,-0.4716502546721195,0.8387712634986899,-0.2486319514079894,0.4763331392861871,0.4763331392862603,-0.530913574608154,1.0409365737576746,0.0100523900893693,0.1990662547419728,0.199066254742018,-0.9052766608240858,0.6698067297009889,-0.5142260799736588,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_vb_r20_n16d_funding_only/seed_43/context_features.csv,True,0.006687700748443659
42,2167,2024-04-04T00:00:00,0,-0.0612985175897776,68487.79,64289.59,0.4988915026187897,0.5011084675788879,1,0,0.3294316828250885,0.3338656723499298,2024-04-04T00:00:00,0,-0.0612985175897776,68487.79,64289.59,0.5052822232246399,0.4947177469730377,0,1,0.342151790857315,0.3210220038890838,0,2024-04-04T00:00:00,-0.0612985175897776,False,True,0.0011084675788879395,0.00528225302696228,-0.00639072060585022,0.4988915026187897,0.5052822232246399,0.00639072060585022,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0724768096308028,1.072476809630856,0.4836242842899035,0.8387712634986899,0.596891363126222,0.75172510812863,0.751725108128656,-0.1311023323976735,1.0409365737576746,0.1482866849820203,1.2531118924728155,1.2531118924728866,-0.1780187695379729,1.1162057253437778,0.0395076766808908,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_vb_r20_n16d_funding_only/seed_42/context_features.csv,True,0.00639072060585022
