feature,family,source_feature,num_rows_all,missing_rate_all,missing_rate_train,train_mean,train_std,train_unique,train_corr_label,train_abs_corr_label,train_corr_future_return,train_abs_corr_future_return,train_spearman_future_return,train_abs_spearman_future_return,test_corr_stage2_error_rate,test_abs_corr_stage2_error_rate,test_corr_stage2_prob_up_mean,test_abs_corr_stage2_prob_up_mean,test_corr_stage2_uncertainty,test_abs_corr_stage2_uncertainty,train_only_candidate_score
news__news_svd_7d_04_normalized,news,news_svd_7d_04_normalized,2399,0.0,0.0,0.0,1.0007459904058724,651,-0.2163643037815869,0.2163643037815869,-0.16762528929943993,0.16762528929943993,-0.2335648954927418,0.2335648954927418,-0.019899068825607467,0.019899068825607467,-0.06917594659316803,0.06917594659316803,0.00238230674280274,0.00238230674280274,0.2335648954927418
news__news_svd_60d_31_normalized,news,news_svd_60d_31_normalized,2399,0.0,0.0,1.853129340655999e-17,1.0007459904058738,659,0.1796129259474467,0.1796129259474467,0.222517891286288,0.222517891286288,0.2160815990155727,0.2160815990155727,0.003263054137154928,0.003263054137154928,-0.0031458685768334274,0.0031458685768334274,0.13654517109857162,0.13654517109857162,0.222517891286288
news__news_svd_20d_04_normalized,news,news_svd_20d_04_normalized,2399,0.0,0.0,6.353586310820568e-17,1.0007459904058729,656,-0.2125769008369428,0.2125769008369428,-0.17793628095380087,0.17793628095380087,-0.22116229946789395,0.22116229946789395,-0.05382154571157045,0.05382154571157045,-0.24945251947844208,0.24945251947844208,0.09791061767115192,0.09791061767115192,0.22116229946789395
news__news_svd_60d_16_normalized,news,news_svd_60d_16_normalized,2399,0.0,0.0,1.4560301962297136e-17,1.0007459904058733,659,0.1485285350020328,0.1485285350020328,0.21549549598367096,0.21549549598367096,0.14718807182690055,0.14718807182690055,0.054713355808771,0.054713355808771,0.1584619543376027,0.1584619543376027,-0.11362158795840138,0.11362158795840138,0.21549549598367096
news__news_svd_7d_01_normalized,news,news_svd_7d_01_normalized,2399,0.0,0.0,-1.6942896828854848e-16,1.000745990405874,651,0.16279271269953954,0.16279271269953954,0.2090924048500054,0.2090924048500054,0.18141003518478865,0.18141003518478865,-0.011696328045793554,0.011696328045793554,0.000334952201647442,0.000334952201647442,0.056753559980507545,0.056753559980507545,0.2090924048500054
news__news_count_log1p_20d_normalized,news,news_count_log1p_20d_normalized,2399,0.0,0.0,3.3885793657709696e-16,1.000745990405874,213,0.14653649485615972,0.14653649485615972,0.2042117225239599,0.2042117225239599,0.1465728777687889,0.1465728777687889,0.005556333811187106,0.005556333811187106,0.0690444699499799,0.0690444699499799,-0.06763871220496655,0.06763871220496655,0.2042117225239599
news__news_svd_60d_12_normalized,news,news_svd_60d_12_normalized,2399,0.0,0.0,3.441525918361141e-17,1.000745990405873,659,0.13564877468267256,0.13564877468267256,0.20348047690033055,0.20348047690033055,0.18924505237005887,0.18924505237005887,0.009464397240296175,0.009464397240296175,-0.03739985280948376,0.03739985280948376,0.005523595581577311,0.005523595581577311,0.20348047690033055
news__news_svd_7d_05_normalized,news,news_svd_7d_05_normalized,2399,0.0,0.0,-2.117862103606856e-17,1.0007459904058733,651,0.12136018700895494,0.12136018700895494,0.20119299466305304,0.20119299466305304,0.17462250936568602,0.17462250936568602,-0.027843646198307523,0.027843646198307523,0.0018013322640907286,0.0018013322640907286,-0.025695530527424227,0.025695530527424227,0.20119299466305304
news__news_svd_20d_01_normalized,news,news_svd_20d_01_normalized,2399,0.0,0.0,0.0,1.000745990405874,656,0.17549779438200344,0.17549779438200344,0.19999838303833645,0.19999838303833645,0.17231898394075043,0.17231898394075043,-0.0255772910306024,0.0255772910306024,-0.08049292830139139,0.08049292830139139,0.06293933463036179,0.06293933463036179,0.19999838303833645
news__news_svd_60d_01_normalized,news,news_svd_60d_01_normalized,2399,0.0,0.0,-8.471448414427424e-17,1.0007459904058744,659,0.16893454874402705,0.16893454874402705,0.1944271789107492,0.1944271789107492,0.16075311254125585,0.16075311254125585,-0.011637488200356445,0.011637488200356445,-0.009519444011441799,0.009519444011441799,-0.03183025457820899,0.03183025457820899,0.1944271789107492
news__news_svd_7d_27_normalized,news,news_svd_7d_27_normalized,2399,0.0,0.0,-1.058931051803428e-17,1.0007459904058735,651,0.1937693719428215,0.1937693719428215,0.13459391007308022,0.13459391007308022,0.16143616296071614,0.16143616296071614,-0.06967778592716381,0.06967778592716381,-0.03767768889172229,0.03767768889172229,0.017726425968389425,0.017726425968389425,0.1937693719428215
news__news_svd_20d_16_normalized,news,news_svd_20d_16_normalized,2399,0.0,0.0,2.117862103606856e-17,1.000745990405874,656,0.16164253579033983,0.16164253579033983,0.1912447497157767,0.1912447497157767,0.19357221365512442,0.19357221365512442,0.11455445539146047,0.11455445539146047,-0.021219431868151898,0.021219431868151898,0.006674542755435517,0.006674542755435517,0.19357221365512442
news__news_svd_7d_03_normalized,news,news_svd_7d_03_normalized,2399,0.0,0.0,-1.058931051803428e-17,1.000745990405873,651,-0.15541887037691568,0.15541887037691568,-0.19007610388861268,0.19007610388861268,-0.18160959119253187,0.18160959119253187,0.04973794429983481,0.04973794429983481,-0.09778147897828492,0.09778147897828492,0.034962440027718485,0.034962440027718485,0.19007610388861268
news__news_svd_60d_03_normalized,news,news_svd_60d_03_normalized,2399,0.0,0.0,4.235724207213712e-17,1.0007459904058733,659,-0.15852179704815067,0.15852179704815067,-0.18901082527492408,0.18901082527492408,-0.1683501819916697,0.1683501819916697,0.036050892160112355,0.036050892160112355,-0.13259330603668565,0.13259330603668565,0.11689398837000393,0.11689398837000393,0.18901082527492408
news__news_svd_7d_07_normalized,news,news_svd_7d_07_normalized,2399,0.0,0.0,-2.117862103606856e-17,1.0007459904058735,651,0.15288710075835246,0.15288710075835246,0.1465097722526884,0.1465097722526884,0.18893421819330317,0.18893421819330317,-0.02081144923673489,0.02081144923673489,0.14347780528605975,0.14347780528605975,-0.021266570275803687,0.021266570275803687,0.18893421819330317
news__news_svd_20d_12_normalized,news,news_svd_20d_12_normalized,2399,0.0,0.0,3.970991444262855e-18,1.0007459904058744,656,0.15647154531185653,0.15647154531185653,0.1876641536663201,0.1876641536663201,0.15382728506195487,0.15382728506195487,0.012969558583481044,0.012969558583481044,-0.035461618352943106,0.035461618352943106,-0.05539671696832709,0.05539671696832709,0.1876641536663201
news__news_svd_60d_22_normalized,news,news_svd_60d_22_normalized,2399,0.0,0.0,1.058931051803428e-17,1.0007459904058742,659,0.17656022341968086,0.17656022341968086,0.18211973351613944,0.18211973351613944,0.17606545976614218,0.17606545976614218,-0.01992407861562419,0.01992407861562419,-0.05108175103200603,0.05108175103200603,0.16631489691901097,0.16631489691901097,0.18211973351613944
news__news_svd_20d_03_normalized,news,news_svd_20d_03_normalized,2399,0.0,0.0,-7.412517362623997e-17,1.0007459904058735,656,-0.1323615723634754,0.1323615723634754,-0.1813387662165144,0.1813387662165144,-0.15848733855658842,0.15848733855658842,0.048597509627567,0.048597509627567,-0.05441988536676828,0.05441988536676828,0.04646053166048616,0.04646053166048616,0.1813387662165144
fear_greed__fg_mean_60_normalized,fear_greed,fg_mean_60_normalized,2399,0.0,0.0,-3.176793155410284e-16,1.0007459904058744,576,0.12355056332312453,0.12355056332312453,0.18082277848899797,0.18082277848899797,0.12411747192056816,0.12411747192056816,-0.05809337606991359,0.05809337606991359,0.016042685810152366,0.016042685810152366,-0.07281311840665368,0.07281311840665368,0.18082277848899797
news__news_svd_60d_25_normalized,news,news_svd_60d_25_normalized,2399,0.0,0.0,0.0,1.0007459904058744,659,0.16912487403210008,0.16912487403210008,0.09650571139307737,0.09650571139307737,0.17304252814568374,0.17304252814568374,0.0034389368607733515,0.0034389368607733515,-0.10948075959463256,0.10948075959463256,0.12929563262970573,0.12929563262970573,0.17304252814568374
fsi__ofr_fsi_std_60_normalized,fsi,ofr_fsi_std_60_normalized,2399,0.0,0.0,4.235724207213712e-17,1.0007459904058742,495,0.15722936979371083,0.15722936979371083,0.1692077023262545,0.1692077023262545,0.06121031620293484,0.06121031620293484,0.08923638762826139,0.08923638762826139,-0.03388508945247386,0.03388508945247386,0.039905870218599086,0.039905870218599086,0.1692077023262545
news__news_svd_7d_17_normalized,news,news_svd_7d_17_normalized,2399,0.0,0.0,1.323663814754285e-18,1.0007459904058733,651,-0.16399579254426808,0.16399579254426808,-0.1467329959628693,0.1467329959628693,-0.1607104686411564,0.1607104686411564,0.03105335361395764,0.03105335361395764,-0.07299175604658802,0.07299175604658802,-0.04981660000792348,0.04981660000792348,0.16399579254426808
