run_seed,sample_index,Date_stage2,label_stage2,future_return_stage2,entry_close_stage2,exit_close_stage2,prob_down_stage2,prob_up_stage2,pred_class_stage2,correct_stage2,logit_down_stage2,logit_up_stage2,Date_stage4,label_stage4,future_return_stage4,entry_close_stage4,exit_close_stage4,prob_down_stage4,prob_up_stage4,pred_class_stage4,correct_stage4,logit_down_stage4,logit_up_stage4,label,Date,future_return,stage2_correct,stage4_correct,stage2_margin,stage4_margin,prob_up_delta_stage4_minus_stage2,stage2_true_prob,stage4_true_prob,true_prob_delta_stage4_minus_stage2,transition,funding_missing,activity_missing,cftc_missing,funding_rate_mean_7_missing,funding_rate_sum_7_missing,funding_rate_abs_mean_7_missing,funding_rate_min_7_missing,funding_rate_max_7_missing,funding_rate_mean_20_missing,funding_rate_sum_20_missing,funding_rate_abs_mean_20_missing,funding_rate_min_20_missing,funding_rate_max_20_missing,funding_rate_mean_60_missing,funding_rate_sum_60_missing,funding_rate_abs_mean_60_missing,funding_rate_min_60_missing,funding_rate_max_60_missing,bitmex_trades_mean_7_missing,bitmex_trades_mean_20_missing,bitmex_trades_mean_60_missing,bitmex_volume_mean_7_missing,bitmex_volume_mean_20_missing,bitmex_volume_mean_60_missing,bitmex_turnover_mean_7_missing,bitmex_turnover_mean_20_missing,bitmex_turnover_mean_60_missing,bitmex_homenotional_mean_20_missing,bitmex_homenotional_mean_60_missing,bitmex_foreignnotional_mean_20_missing,bitmex_foreignnotional_mean_60_missing,cot_open_interest_missing,cot_lev_money_net_ratio_missing,cot_asset_mgr_net_ratio_missing,cot_dealer_net_ratio_missing,cot_other_rept_net_ratio_missing,cot_nonrept_net_ratio_missing,cot_age_days_missing,cot_open_interest_change_20_missing,cot_open_interest_pct_change_20_missing,cot_open_interest_change_60_missing,cot_open_interest_pct_change_60_missing,cot_open_interest_zscore_60_missing,cot_lev_money_net_ratio_change_20_missing,cot_lev_money_net_ratio_change_60_missing,cot_asset_mgr_net_ratio_change_20_missing,cot_asset_mgr_net_ratio_change_60_missing,cot_dealer_net_ratio_change_20_missing,cot_dealer_net_ratio_change_60_missing,funding_rate_mean_7_normalized,funding_rate_sum_7_normalized,funding_rate_abs_mean_7_normalized,funding_rate_min_7_normalized,funding_rate_max_7_normalized,funding_rate_mean_20_normalized,funding_rate_sum_20_normalized,funding_rate_abs_mean_20_normalized,funding_rate_min_20_normalized,funding_rate_max_20_normalized,funding_rate_mean_60_normalized,funding_rate_sum_60_normalized,funding_rate_abs_mean_60_normalized,funding_rate_min_60_normalized,funding_rate_max_60_normalized,bitmex_trades_mean_7_normalized,bitmex_trades_mean_20_normalized,bitmex_trades_mean_60_normalized,bitmex_volume_mean_7_normalized,bitmex_volume_mean_20_normalized,bitmex_volume_mean_60_normalized,bitmex_turnover_mean_7_normalized,bitmex_turnover_mean_20_normalized,bitmex_turnover_mean_60_normalized,bitmex_homenotional_mean_20_normalized,bitmex_homenotional_mean_60_normalized,bitmex_foreignnotional_mean_20_normalized,bitmex_foreignnotional_mean_60_normalized,context_features_path,context_features_available,selection_score
45,1086,2021-04-19T00:00:00,1,0.0468731407215194,55633.14,58240.84,0.4827029109001159,0.517297089099884,1,1,-1.4196330308914185,-1.3504170179367063,2021-04-19T00:00:00,1,0.0468731407215194,55633.14,58240.84,0.5158409476280212,0.484158992767334,0,0,-1.358870029449463,-1.422255277633667,1,2021-04-19T00:00:00,0.0468731407215194,True,False,0.017297089099884033,0.015841007232666016,-0.03313809633255005,0.517297089099884,0.484158992767334,-0.03313809633255005,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.783899313518542,1.7838993135185568,1.423102290405833,0.6195757030629069,1.879342951308624,2.150364338635288,2.1503643386352875,1.905722572060801,0.8742768437528889,2.591181273412805,2.26623950847121,2.2662395084712137,1.0623282802199268,1.1969567631734694,1.627379179209812,-1.14024464207335,-1.3284955369547455,-1.2521474156413552,0.5578753528524946,0.4194303565756517,0.5556980653566883,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.4194303565756517,0.5556980653566883,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_45/context_features.csv,True,0.03313809633255005
45,1021,2021-02-13T00:00:00,1,0.0338896065185989,47153.69,48751.71,0.4749060273170471,0.5250939726829529,1,1,-1.679853081703186,-1.5793927907943726,2021-02-13T00:00:00,1,0.0338896065185989,47153.69,48751.71,0.5037872791290283,0.4962127208709717,0,0,-1.625320553779602,-1.640470027923584,1,2021-02-13T00:00:00,0.0338896065185989,True,False,0.02509397268295288,0.0037872791290283203,-0.0288812518119812,0.5250939726829529,0.4962127208709717,-0.0288812518119812,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1255483057269537,2.1255483057269497,1.853349961348267,0.8387712634986899,2.092587808413372,1.292306981674805,1.2923069816748205,0.7264691767103496,0.5558821356840448,1.2847538798781597,2.13958229334665,2.139582293346712,0.9566899142592497,0.9646841150341322,0.5434147964887663,-0.6342195393380928,-0.7244743654187913,-0.6322903810399191,0.7782901090062456,0.5912111039105766,0.9934108845707832,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.5912111039105766,0.9934108845707832,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_45/context_features.csv,True,0.0288812518119812
46,1026,2021-02-18T00:00:00,1,0.0833903624647447,51552.6,55851.59,0.4999306499958038,0.5000693798065186,1,1,-0.7398260831832886,-0.7395486235618591,2021-02-18T00:00:00,1,0.0833903624647447,51552.6,55851.59,0.5206296443939209,0.4793703258037567,0,0,-0.6939220428466797,-0.7764875888824463,1,2021-02-18T00:00:00,0.0833903624647447,True,False,6.937980651855469e-05,0.020629674196243286,-0.02069905400276184,0.5000693798065186,0.4793703258037567,-0.02069905400276184,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.356137405706777,2.356137405706713,2.1532762363097246,0.8387712634986899,1.9389918623868752,1.9811375997356009,1.9811375997355845,1.653746142031501,1.0048684232342506,1.2847538798781597,2.4144941531905624,2.414494153190613,1.2961786857797757,0.9646841150341322,0.5434147964887663,-0.8234491463833773,-0.776490988384355,-0.6485209751827625,0.5567750650223998,0.6176032476704121,1.0034499345709085,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.6176032476704121,1.0034499345709085,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_46/context_features.csv,True,0.02069905400276184
43,1120,2021-05-23T00:00:00,1,0.0257063504086683,34655.25,35546.11,0.4904241263866424,0.5095759034156799,1,1,0.9164814949035645,0.954789698123932,2021-05-23T00:00:00,1,0.0257063504086683,34655.25,35546.11,0.5078563094139099,0.4921436607837677,0,0,0.9535562992095948,0.922128438949585,1,2021-05-23T00:00:00,0.0257063504086683,True,False,0.009575903415679932,0.0078563392162323,-0.01743224263191223,0.5095759034156799,0.4921436607837677,-0.01743224263191223,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6386445227206607,-0.6386445227206601,0.127786597017836,-3.4551716181724323,-0.5081047145983825,0.0136695305989272,0.0136695305989622,-0.3574367818545974,-2.223852913276371,-0.1089197489575845,1.3318254159965734,1.3318254159965874,0.2751417037576921,-1.0631649810260988,1.627379179209812,-0.3011530979600366,-0.8580635595464812,-1.3158619376577037,1.5152659894128933,0.620309256975951,0.5089962523018059,-1.35677153723211,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.620309256975951,0.5089962523018059,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_43/context_features.csv,True,0.01743224263191223
44,2402,2024-11-25T00:00:00,1,0.1231478203260059,93010.01,104463.99,0.4900247454643249,0.509975254535675,1,1,-0.1492323726415634,-0.1093261018395423,2024-11-25T00:00:00,1,0.1231478203260059,93010.01,104463.99,0.5057981610298157,0.4942018687725067,0,0,-0.1179496571421623,-0.1411432772874832,1,2024-11-25T00:00:00,0.1231478203260059,True,False,0.009975254535675049,0.005798131227493286,-0.015773385763168335,0.509975254535675,0.4942018687725067,-0.015773385763168335,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4938467811993201,0.4938467811993401,-0.2689973661846693,0.8387712634986899,0.1301386339389061,0.505727836585708,0.505727836585722,-0.488238653872008,1.0409365737576746,0.1448874810092502,0.5388679821188788,0.5388679821188691,-1.0281465321066474,1.1107618351530122,-0.4023511783745223,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.015773385763168335
44,2124,2024-02-21T00:00:00,1,0.3780684787227004,51849.39,71452.01,0.4860541820526123,0.5139458179473877,1,1,0.6556601524353027,0.7114578485488892,2024-02-21T00:00:00,1,0.3780684787227004,51849.39,71452.01,0.5009139180183411,0.4990860521793365,0,0,0.6870317459106445,0.6833760142326355,1,2024-02-21T00:00:00,0.3780684787227004,True,False,0.013945817947387695,0.0009139478206635077,-0.014859765768051203,0.5139458179473877,0.4990860521793365,-0.014859765768051203,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4436700816887573,0.4436700816888441,-0.334261988733511,0.8387712634986899,-0.0950360053814924,0.3012402135068396,0.3012402135068652,-0.7282735117214364,0.743685264271527,-0.3774568628064229,0.493981757960709,0.493981757960731,-1.0051711916772386,0.9928108810197548,-0.4352555611977977,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.014859765768051203
44,2129,2024-02-26T00:00:00,1,0.2554682783227326,54476.47,68393.48,0.4957985877990722,0.504201352596283,1,1,0.6157039403915405,0.6325098276138306,2024-02-26T00:00:00,1,0.2554682783227326,54476.47,68393.48,0.5104839205741882,0.4895160496234894,0,0,0.6462692618370056,0.6043273210525513,1,2024-02-26T00:00:00,0.2554682783227326,True,False,0.004201352596282959,0.01048395037651062,-0.014685302972793579,0.504201352596283,0.4895160496234894,-0.014685302972793579,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3757557591028754,0.3757557591029817,-0.4225978632023931,0.8387712634986899,-0.0950360053814924,0.3854710055514617,0.3854710055515081,-0.6628262905492613,1.0409365737576746,-0.3774568628064229,0.4954779654326436,0.4954779654326688,-1.0033235244399092,0.9928108810197548,-0.4352555611977977,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.014685302972793579
44,2382,2024-11-05T00:00:00,1,0.3407426136275999,69372.01,93010.01,0.4979835450649261,0.5020164251327515,1,1,0.6379383206367493,0.6460040807723999,2024-11-05T00:00:00,1,0.3407426136275999,69372.01,93010.01,0.5108598470687866,0.4891401529312134,0,0,0.663455605506897,0.6200093030929565,1,2024-11-05T00:00:00,0.3407426136275999,True,False,0.002016425132751465,0.010859847068786621,-0.012876272201538086,0.5020164251327515,0.4891401529312134,-0.012876272201538086,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3012897018676612,0.3012897018676596,-0.5194555514433989,0.8387712634986899,-0.1681059214523502,0.3006663473990794,0.3006663473990666,-0.7859448254275875,1.0409365737576746,-0.432977194361668,0.2367316515356013,0.2367316515355794,-1.1620220734552174,1.0254742221643491,-0.8818150423708218,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.012876272201538086
44,1764,2023-02-26T00:00:00,1,0.1423333198895344,23554.85,26907.49,0.4891169369220733,0.510883092880249,1,1,0.922021508216858,0.9655606746673584,2023-02-26T00:00:00,1,0.1423333198895344,23554.85,26907.49,0.5014442205429077,0.4985558092594147,0,0,0.9466954469680786,0.9409186840057372,1,2023-02-26T00:00:00,0.1423333198895344,True,False,0.010883092880249023,0.0014441907405853271,-0.01232728362083435,0.510883092880249,0.4985558092594147,-0.01232728362083435,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1740901706245024,0.1740901706244915,-0.6666127258526813,0.6032178254184455,-0.5081047145983825,-0.0224202712914676,-0.0224202712914815,-0.8030703359182315,0.5073766918766819,-0.4239126504342811,0.1220440961866166,0.1220440961865978,-1.1620220734552174,0.929298828794155,-0.8742940405826446,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.01232728362083435
44,2356,2024-10-10T00:00:00,1,0.199222098322144,60326.39,72344.74,0.4967842400074005,0.5032157301902771,1,1,0.1089160218834877,0.1217791214585304,2024-10-10T00:00:00,1,0.199222098322144,60326.39,72344.74,0.5088183879852295,0.4911816120147705,0,0,0.132678285241127,0.0974009707570076,1,2024-10-10T00:00:00,0.199222098322144,True,False,0.0032157301902770996,0.008818387985229492,-0.012034118175506592,0.5032157301902771,0.4911816120147705,-0.012034118175506592,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13797573084943,0.1379757308494211,-0.7239790819783416,0.6539272461162758,-0.5081047145983825,0.0916515583586959,0.0916515583586884,-0.909461412712041,0.7561225575554663,-0.6913166962921962,0.0939414167136938,0.0939414167136767,-1.1620220734552174,1.0254742221643491,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.012034118175506592
