run_seed,sample_index,Date_stage2,label_stage2,future_return_stage2,entry_close_stage2,exit_close_stage2,prob_down_stage2,prob_up_stage2,pred_class_stage2,correct_stage2,logit_down_stage2,logit_up_stage2,Date_stage4,label_stage4,future_return_stage4,entry_close_stage4,exit_close_stage4,prob_down_stage4,prob_up_stage4,pred_class_stage4,correct_stage4,logit_down_stage4,logit_up_stage4,label,Date,future_return,stage2_correct,stage4_correct,stage2_margin,stage4_margin,prob_up_delta_stage4_minus_stage2,stage2_true_prob,stage4_true_prob,true_prob_delta_stage4_minus_stage2,transition,funding_missing,activity_missing,cftc_missing,funding_rate_mean_7_missing,funding_rate_sum_7_missing,funding_rate_abs_mean_7_missing,funding_rate_min_7_missing,funding_rate_max_7_missing,funding_rate_mean_20_missing,funding_rate_sum_20_missing,funding_rate_abs_mean_20_missing,funding_rate_min_20_missing,funding_rate_max_20_missing,funding_rate_mean_60_missing,funding_rate_sum_60_missing,funding_rate_abs_mean_60_missing,funding_rate_min_60_missing,funding_rate_max_60_missing,bitmex_trades_mean_7_missing,bitmex_trades_mean_20_missing,bitmex_trades_mean_60_missing,bitmex_volume_mean_7_missing,bitmex_volume_mean_20_missing,bitmex_volume_mean_60_missing,bitmex_turnover_mean_7_missing,bitmex_turnover_mean_20_missing,bitmex_turnover_mean_60_missing,bitmex_homenotional_mean_20_missing,bitmex_homenotional_mean_60_missing,bitmex_foreignnotional_mean_20_missing,bitmex_foreignnotional_mean_60_missing,cot_open_interest_missing,cot_lev_money_net_ratio_missing,cot_asset_mgr_net_ratio_missing,cot_dealer_net_ratio_missing,cot_other_rept_net_ratio_missing,cot_nonrept_net_ratio_missing,cot_age_days_missing,cot_open_interest_change_20_missing,cot_open_interest_pct_change_20_missing,cot_open_interest_change_60_missing,cot_open_interest_pct_change_60_missing,cot_open_interest_zscore_60_missing,cot_lev_money_net_ratio_change_20_missing,cot_lev_money_net_ratio_change_60_missing,cot_asset_mgr_net_ratio_change_20_missing,cot_asset_mgr_net_ratio_change_60_missing,cot_dealer_net_ratio_change_20_missing,cot_dealer_net_ratio_change_60_missing,funding_rate_mean_7_normalized,funding_rate_sum_7_normalized,funding_rate_abs_mean_7_normalized,funding_rate_min_7_normalized,funding_rate_max_7_normalized,funding_rate_mean_20_normalized,funding_rate_sum_20_normalized,funding_rate_abs_mean_20_normalized,funding_rate_min_20_normalized,funding_rate_max_20_normalized,funding_rate_mean_60_normalized,funding_rate_sum_60_normalized,funding_rate_abs_mean_60_normalized,funding_rate_min_60_normalized,funding_rate_max_60_normalized,bitmex_trades_mean_7_normalized,bitmex_trades_mean_20_normalized,bitmex_trades_mean_60_normalized,bitmex_volume_mean_7_normalized,bitmex_volume_mean_20_normalized,bitmex_volume_mean_60_normalized,bitmex_turnover_mean_7_normalized,bitmex_turnover_mean_20_normalized,bitmex_turnover_mean_60_normalized,bitmex_homenotional_mean_20_normalized,bitmex_homenotional_mean_60_normalized,bitmex_foreignnotional_mean_20_normalized,bitmex_foreignnotional_mean_60_normalized,cot_open_interest_normalized,cot_lev_money_net_ratio_normalized,cot_asset_mgr_net_ratio_normalized,cot_dealer_net_ratio_normalized,cot_other_rept_net_ratio_normalized,cot_nonrept_net_ratio_normalized,cot_age_days_normalized,cot_open_interest_change_20_normalized,cot_open_interest_pct_change_20_normalized,cot_open_interest_change_60_normalized,cot_open_interest_pct_change_60_normalized,cot_open_interest_zscore_60_normalized,cot_lev_money_net_ratio_change_20_normalized,cot_lev_money_net_ratio_change_60_normalized,cot_asset_mgr_net_ratio_change_20_normalized,cot_asset_mgr_net_ratio_change_60_normalized,cot_dealer_net_ratio_change_20_normalized,cot_dealer_net_ratio_change_60_normalized,context_features_path,context_features_available,selection_score,analysis_group
44,2233,2024-06-09T00:00:00,0,-0.1243602485292499,69648.14,60986.68,0.4914724230766296,0.5085275769233704,1,0,1.738022804260254,1.7721364498138428,2024-06-09T00:00:00,0,-0.1243602485292499,69648.14,60986.68,0.507432758808136,0.4925673007965088,0,1,1.770505666732788,1.7407726049423218,0,2024-06-09T00:00:00,-0.1243602485292499,False,True,0.008527576923370361,0.007432699203491211,-0.015960276126861572,0.4914724230766296,0.507432758808136,0.015960335731506403,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2047714645927053,0.2047714645926928,-0.6449964177473598,0.8387712634986899,-0.4991573779366448,0.2552671619821307,0.2552671619821205,-0.847596663193773,0.887957866365222,-0.6357963647369512,0.1896986949177204,0.1896986949177044,-1.1620220734552174,1.0272888522279378,-1.0500974573812876,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-2.463738670193471,1.873695395246621,2.2077482378909217,0.9921705594448584,-2.0191923945475825,-0.4641037848453228,3.3873391643454656,0.1836871607863663,2.7334667189655195,0.038701820998069,0.1046267645792793,-1.5874217887710076,-1.4088397238373855,0.9846158679540338,-0.9276833202269252,2.76865495004456,2.2956578764335656,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.015960335731506403,stage2_wrong_to_stage4_correct
44,1283,2021-11-02T00:00:00,0,-0.110294386316733,63219.99,56247.18,0.486341655254364,0.513658344745636,1,0,-0.1307936459779739,-0.0761466398835182,2021-11-02T00:00:00,0,-0.110294386316733,63219.99,56247.18,0.5015761852264404,0.4984238147735595,0,1,-0.100587747991085,-0.1068925336003303,0,2021-11-02T00:00:00,-0.110294386316733,False,True,0.013658344745635986,0.0015761852264404852,-0.015234529972076472,0.486341655254364,0.5015761852264404,0.015234529972076416,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3380433352669914,0.3380433352670674,-0.4716502546721195,0.8387712634986899,-0.2486319514079894,0.4763331392861871,0.4763331392862603,-0.530913574608154,1.0409365737576746,0.0100523900893693,0.1990662547419728,0.199066254742018,-0.9052766608240858,0.6698067297009889,-0.5142260799736588,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-0.7209353422049731,-0.7865375811256929,-0.9627047986435447,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-0.7865375811256929,-0.9627047986435447,2.556624089605518,-0.9302739438884522,0.4446789784235644,0.6842171845202657,1.810064772535644,-1.7274409884159387,0.5388386938381285,3.3873391643454656,3.2292054315669536,2.7334667189655195,3.297901955432723,1.1597845167528116,1.0777460491823627,1.2701222312306613,0.312016697422984,-0.1194693823688675,-3.260922013035505,0.375077474176022,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.015234529972076416,stage2_wrong_to_stage4_correct
44,1284,2021-11-03T00:00:00,0,-0.0851432385405353,62896.48,57541.27,0.490887850522995,0.5091121792793274,1,0,0.2648563086986542,0.3013090491294861,2021-11-03T00:00:00,0,-0.0851432385405353,62896.48,57541.27,0.5061015486717224,0.4938984215259552,0,1,0.2958122193813324,0.2714047133922577,0,2021-11-03T00:00:00,-0.0851432385405353,False,True,0.009112179279327393,0.0061015784740448,-0.015213757753372192,0.490887850522995,0.5061015486717224,0.015213698148727417,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3847044698436174,0.3847044698437069,-0.4109583126841225,0.8387712634986899,-0.1725795897832191,0.4996065981024472,0.4996065981025319,-0.4971254052618396,1.0409365737576746,0.0100523900893693,0.207945920825431,0.2079459208254758,-0.8943111574373013,0.6698067297009889,-0.5142260799736588,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-0.7286856648191696,-0.8075352919914824,-0.97018369900263,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-0.8075352919914824,-0.97018369900263,2.556624089605518,-0.9302739438884522,0.4446789784235644,0.6842171845202657,1.810064772535644,-1.7274409884159387,1.0403099331798542,3.3873391643454656,3.2292054315669536,2.7334667189655195,3.297901955432723,1.098822895067144,1.0777460491823627,1.2701222312306613,0.312016697422984,-0.1194693823688675,-3.260922013035505,0.375077474176022,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.015213698148727417,stage2_wrong_to_stage4_correct
44,1569,2022-08-15T00:00:00,0,-0.1699336205873295,24094.82,20000.3,0.4957640767097473,0.5042359232902527,1,0,1.071445345878601,1.0883893966674805,2022-08-15T00:00:00,0,-0.1699336205873295,24094.82,20000.3,0.5107036232948303,0.4892963767051697,0,1,1.1015993356704712,1.0587782859802246,0,2022-08-15T00:00:00,-0.1699336205873295,False,True,0.0042359232902526855,0.010703623294830322,-0.014939546585083008,0.4957640767097473,0.5107036232948303,0.014939546585083008,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0729377795730831,0.0729377795730775,-0.7392559920335657,0.5492368291917228,-0.5081047145983825,0.0737341832152092,0.073734183215209,-0.909461412712041,0.6528930232987706,-0.6913166962921962,0.044729201386689,0.0447292013866811,-1.1620220734552174,0.9528890196208064,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-2.4016506136242346,1.873695395246621,-0.182247935366061,2.734584900008897,-2.216051034868378,0.0373674544964028,-2.759836687106325,-0.7950987735881219,2.516250198065036,0.089437333682949,-0.5535883965656917,-0.1785808143888747,-0.3534138107027373,1.1676683962135168,-0.0695855717297758,-1.3576702434965593,0.6256607998868752,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.014939546585083008,stage2_wrong_to_stage4_correct
43,1638,2022-10-23T00:00:00,0,-0.1409434656419899,19570.4,16812.08,0.4887388944625854,0.5112611055374146,1,0,0.813116192817688,0.8581682443618774,2022-10-23T00:00:00,0,-0.1409434656419899,19570.4,16812.08,0.5035551190376282,0.4964448511600494,0,1,0.8451268672943115,0.830906093120575,0,2022-10-23T00:00:00,-0.1409434656419899,False,True,0.01126110553741455,0.003555148839950617,-0.014816254377365168,0.4887388944625854,0.5035551190376282,0.01481622457504278,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.007281020281281,-0.0072810202812822,-0.7392559920335657,0.4674474409694157,-0.5081047145983825,-0.1483520005028004,-0.148352000502801,-0.909461412712041,0.649161835313589,-0.6913166962921962,-0.3765833069613969,-0.3765833069613973,-1.1620220734552174,0.8857477072680292,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-0.3913960141891947,1.873695395246621,-2.157596342979589,1.7122523041650306,-2.216051034868378,-0.4641037848453228,-0.4587311988131899,-0.3231597005791218,2.18243487673924,-0.0688217491093333,0.273452100029022,0.8044817442104003,1.8496308252054607,0.164760041709939,-1.3678144295785235,0.1315571429300034,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_43/context_features.csv,True,0.01481622457504278,stage2_wrong_to_stage4_correct
45,1094,2021-04-27T00:00:00,0,-0.2085715163445337,55011.97,43538.04,0.488328218460083,0.511671781539917,1,0,-1.002023696899414,-0.955328106880188,2021-04-27T00:00:00,0,-0.2085715163445337,55011.97,43538.04,0.5027990937232971,0.4972008764743805,0,1,-0.9745754599571228,-0.9857720732688904,0,2021-04-27T00:00:00,-0.2085715163445337,False,True,0.011671781539916992,0.002799123525619507,-0.014470905065536499,0.488328218460083,0.5027990937232971,0.014470875263214111,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2415250979920833,0.2415250979921005,-0.5971911209760179,0.8387712634986899,-0.2471407286310331,1.3106069342235098,1.3106069342235174,0.6865713657835836,0.8742768437528889,2.591181273412805,1.835884702792713,1.8358847027927212,0.5308829494121015,1.1969567631734694,1.627379179209812,-0.9329079501401268,-1.158272351873921,-1.306610498996283,0.579297125020782,0.7236801165545776,0.4981264833132312,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.7236801165545776,0.4981264833132312,1.131092133442488,-2.302017839573702,-0.4129529876485744,2.2077482378909217,2.372011674716678,0.215048697153517,0.5388386938381285,-0.5235096002750569,-0.5209208286918606,-1.2855646111131602,-0.9846660868527513,-0.8895750128249084,0.4956471381236611,0.1165566857192914,-0.0547388413821489,-0.0453049736130781,1.2466366980401868,2.1956271806946703,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_45/context_features.csv,True,0.014470875263214111,stage2_wrong_to_stage4_correct
44,1319,2021-12-08T00:00:00,0,-0.0580023970110473,50471.19,47543.74,0.4988917112350464,0.5011082887649536,1,0,0.1423061341047287,0.1467393189668655,2021-12-08T00:00:00,0,-0.0580023970110473,50471.19,47543.74,0.5129218101501465,0.4870782494544983,0,1,0.1702912300825119,0.1185926124453544,0,2021-12-08T00:00:00,-0.0580023970110473,False,True,0.0011082887649536133,0.012921750545501709,-0.014030039310455322,0.4988917112350464,0.5129218101501465,0.014030098915100098,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3513269885809262,-0.351326988580957,-0.2800133693538107,-0.7381281414273907,-0.5081047145983825,0.0223412851168287,0.0223412851168058,-0.7036498047457526,-0.1580184988140664,-0.6913166962921962,0.5585463629997602,0.5585463629997919,-0.8378769733404485,0.4438852867842115,-0.5142260799736588,-1.2758437051256102,-1.435785835226369,-1.3936405297788186,-0.7222863633148962,-1.0670446176357804,-1.1668997150916276,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.0670446176357804,-1.1668997150916276,2.556624089605518,-1.0679154813833094,1.873695395246621,-0.3811609509133609,-0.0667293157165447,-0.2861178781878649,1.0403099331798542,-2.759836687106325,-1.2329114721666148,-3.1218642944566826,-1.466481178950887,-1.254880229500016,-0.6340895345616783,0.753532879308867,1.4589704308250429,2.350668243196308,-0.2401450193828022,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.014030098915100098,stage2_wrong_to_stage4_correct
43,1481,2022-05-19T00:00:00,0,-0.0037751618362339,30319.23,30204.77,0.4877659380435943,0.512234091758728,1,0,0.4957790374755859,0.5447251200675964,2022-05-19T00:00:00,0,-0.0037751618362339,30319.23,30204.77,0.5015860795974731,0.4984139502048492,0,1,0.5242176055908203,0.5178732872009277,0,2022-05-19T00:00:00,-0.0037751618362339,False,True,0.012234091758728027,0.0015860497951508123,-0.01382014155387884,0.4877659380435943,0.5015860795974731,0.01382014155387884,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8367945462652733,-0.8367945462653099,-0.1523940118858353,-1.1748834745345107,-0.6303849823087975,-0.4377080446349303,-0.4377080446349723,-0.5971013583961576,-0.4900942294952437,-0.6913166962921962,-0.2131063775274767,-0.213106377527496,-1.1620220734552174,0.2016321732951368,-1.0961635933338731,-1.3573575063265753,-1.435785835226369,-1.3936405297788186,-1.2378201237481157,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-1.9938179516262784,1.873695395246621,2.2077482378909217,1.6480088457661353,-2.216051034868378,1.5417811725215798,-2.619974229404567,-0.7610021714640157,0.9092054149265196,-0.2367877968466842,-0.4609823644837288,0.3117312165380577,-0.7712081590054557,-0.2281146628417349,-0.5622806970522093,1.2874566291893568,1.679814862967094,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_43/context_features.csv,True,0.01382014155387884,stage2_wrong_to_stage4_correct
44,1797,2023-03-31T00:00:00,0,-0.0077887650112276,28465.36,28243.65,0.4952235221862793,0.5047764778137207,1,0,1.3934032917022705,1.412509799003601,2023-03-31T00:00:00,0,-0.0077887650112276,28465.36,28243.65,0.5085760354995728,0.4914239346981048,0,1,1.4201041460037231,1.3857965469360352,0,2023-03-31T00:00:00,-0.0077887650112276,False,True,0.004776477813720703,0.008576065301895197,-0.0133525431156159,0.4952235221862793,0.5085760354995728,0.013352513313293457,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0622312863654288,0.062231286365424,-0.7392559920335657,0.529607376018369,-0.5081047145983825,-0.528761467072319,-0.5287614670723177,-0.2144156266762747,-1.5124397374350476,-0.6913166962921962,-0.2509344055679933,-0.2509344055680105,-0.8804938198362994,-0.5441807828397669,-0.8742940405826446,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-0.1470847450066306,1.873695395246621,-2.157596342979589,1.0527205982814118,-2.216051034868378,-1.467046263528774,3.3873391643454656,1.2456254231984352,1.430693286981936,-0.1318890933678228,0.8339275252745073,0.0679270821754621,-0.4948903804315954,-2.168050137666344,-1.748464384995772,2.76865495004456,2.2956578764335656,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.013352513313293457,stage2_wrong_to_stage4_correct
44,1160,2021-07-02T00:00:00,0,-0.0443584799276635,33786.55,32287.83,0.4934916794300079,0.5065083503723145,1,0,0.7566541433334351,0.7826888561248779,2021-07-02T00:00:00,0,-0.0443584799276635,33786.55,32287.83,0.5065352320671082,0.4934647977352142,0,1,0.7825201749801636,0.7563778162002563,0,2021-07-02T00:00:00,-0.0443584799276635,False,True,0.006508350372314453,0.006535202264785822,-0.013043552637100275,0.4934916794300079,0.5065352320671082,0.013043552637100275,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5395695109483225,-0.5395695109483272,-0.2600598541796888,-0.3079159593780554,-0.5081047145983825,-0.6852993886995211,-0.6852993886995686,-0.3100407744428197,0.1068958481338389,-0.6913166962921962,-0.580327733140061,-0.5803277331400759,-0.5179092078491873,-1.0631649810260988,-0.6129392284434853,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-0.8430534071989859,-0.8146182632371848,-0.2877225979200756,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-0.8146182632371848,-0.2877225979200756,2.556624089605518,-1.1695614514327468,-0.0201622841943345,0.4424020988194705,1.485571118277047,-0.2044809146079327,-1.467046263528774,-2.759836687106325,-1.3050041635233998,2.7334667189655195,3.297901955432723,-0.5702729765569423,-0.9551027945716996,0.7470839600017806,0.0277590187879756,1.0062473551242357,1.731026069329119,-1.7333154998515348,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.013043552637100275,stage2_wrong_to_stage4_correct
43,2094,2024-01-22T00:00:00,1,0.2206825107751158,39568.02,48299.99,0.4865859150886535,0.5134140849113464,1,1,-0.102232851088047,-0.0485636368393898,2024-01-22T00:00:00,1,0.2206825107751158,39568.02,48299.99,0.5066146850585938,0.4933853447437286,0,0,-0.0603012479841709,-0.0867614820599556,1,2024-01-22T00:00:00,0.2206825107751158,True,False,0.013414084911346436,0.006614655256271418,-0.020028740167617853,0.5134140849113464,0.4933853447437286,-0.020028740167617853,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1365375451946704,0.1365375451946617,-0.7125473805764889,0.5917673110673225,-0.5081047145983825,0.1985819431117988,0.1985819431117981,-0.7458618738469062,0.5944377448642564,0.1052301013269323,0.5254671673701807,0.5254671673702044,-1.0079025258541867,0.9928108810197548,-0.4352555611977977,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-0.1861338568266547,1.873695395246621,-2.157596342979589,0.7588866366993798,-1.654213401240724,0.0373674544964028,3.3873391643454656,0.5684802045387626,2.7334667189655195,0.2719040671896144,1.5449892914897505,1.3088858574716409,0.5040983968593994,-2.249460906510704,-2.2569189619016816,1.1513003056589963,1.633560520125046,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_43/context_features.csv,True,0.020028740167617853,stage2_correct_to_stage4_wrong
44,2382,2024-11-05T00:00:00,1,0.3407426136275999,69372.01,93010.01,0.4979835450649261,0.5020164251327515,1,1,0.6379383206367493,0.6460040807723999,2024-11-05T00:00:00,1,0.3407426136275999,69372.01,93010.01,0.5168289542198181,0.4831710755825043,0,0,0.6746874451637268,0.6073462963104248,1,2024-11-05T00:00:00,0.3407426136275999,True,False,0.002016425132751465,0.016828924417495728,-0.018845349550247192,0.5020164251327515,0.4831710755825043,-0.018845349550247192,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3012897018676612,0.3012897018676596,-0.5194555514433989,0.8387712634986899,-0.1681059214523502,0.3006663473990794,0.3006663473990666,-0.7859448254275875,1.0409365737576746,-0.432977194361668,0.2367316515356013,0.2367316515355794,-1.1620220734552174,1.0254742221643491,-0.8818150423708218,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-1.698739224182915,1.873695395246621,2.2077482378909217,1.093564753337767,-2.18496883113175,0.5388386938381285,3.3873391643454656,2.016573052154788,2.7334667189655195,1.373119813264201,1.3879571683378067,1.882086124438567,0.2863642834686162,-2.0669557578982825,-2.2569189619016816,2.76865495004456,2.2956578764335656,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.018845349550247192,stage2_correct_to_stage4_wrong
44,2059,2023-12-18T00:00:00,1,0.0298004116480454,42657.8,43929.02,0.4830767810344696,0.5169232487678528,1,1,0.5679917931556702,0.635710597038269,2023-12-18T00:00:00,1,0.0298004116480454,42657.8,43929.02,0.5016212463378906,0.498378723859787,0,0,0.6064372658729553,0.5999521613121033,1,2023-12-18T00:00:00,0.0298004116480454,True,False,0.016923248767852783,0.0016212761402130127,-0.018544524908065796,0.5169232487678528,0.498378723859787,-0.018544524908065796,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2097252151813053,0.2097252151813087,-0.6385530951390637,0.8387712634986899,-0.4723153679514317,0.3240035691161804,0.3240035691161983,-0.7509532418306464,0.9091012649479188,-0.3332672111604116,0.61995592184796,0.619955921848024,-0.9573326769019948,1.119834985470955,-0.6129392284434853,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-1.1556069316468542,1.873695395246621,-2.157596342979589,1.16939272350145,-1.7823960136958656,0.0373674544964028,-2.468333880527924,-0.671801014330503,2.7334667189655195,0.9549776842800722,0.0293578735656397,-0.4910152849031471,0.6146525254487698,1.0713618761423516,2.070572958709137,1.1739001163934122,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.018544524908065796,stage2_correct_to_stage4_wrong
