image_spec,context_feature_set,modulation_scale,seed_count,num_samples_mean,num_samples_std,num_samples_count,accuracy_mean,accuracy_std,accuracy_count,majority_class_accuracy_mean,majority_class_accuracy_std,majority_class_accuracy_count,accuracy_minus_majority_class_accuracy_mean,accuracy_minus_majority_class_accuracy_std,accuracy_minus_majority_class_accuracy_count,roc_auc_mean,roc_auc_std,roc_auc_count,average_precision_mean,average_precision_std,average_precision_count,f1_mean,f1_std,f1_count,brier_score_mean,brier_score_std,brier_score_count,predicted_positive_rate_mean,predicted_positive_rate_std,predicted_positive_rate_count,long_flat_sharpe_net_mean,long_flat_sharpe_net_std,long_flat_sharpe_net_count,long_short_sharpe_net_mean,long_short_sharpe_net_std,long_short_sharpe_net_count,long_flat_annualized_return_net_mean,long_flat_annualized_return_net_std,long_flat_annualized_return_net_count,long_short_annualized_return_net_mean,long_short_annualized_return_net_std,long_short_annualized_return_net_count,num_trainable_parameters_mean,num_trainable_parameters_std,num_trainable_parameters_count,num_frozen_parameters_mean,num_frozen_parameters_std,num_frozen_parameters_count,stage2_accuracy_mean,stage2_roc_auc_mean,stage2_f1_mean,stage2_brier_score_mean,accuracy_minus_same_image_stage2,roc_auc_minus_same_image_stage2,f1_minus_same_image_stage2,brier_score_minus_same_image_stage2
ohlc_vb,funding_only,0.02,5,1441.0,0.0,5,0.5676613462873005,0.0191877814888251,5,0.5412907702984039,0.0,5,0.026370575988896628,0.019187781488825103,5,0.5612548973971062,0.01827294500630081,5,0.5713688701571135,0.01201982254026586,5,0.6568720169355153,0.04666428985574506,5,0.2580854308919809,0.007928440304218628,5,0.7337959750173491,0.1473331637103483,5,3.1118492832431754,0.588339765210073,5,2.0561503394798044,1.5666644352934338,5,7.538958200247474,2.253706095378547,5,5.9489028496083005,4.507562210176335,5,35360.0,0.0,5,2952962.0,0.0,5,0.567383761276891,0.5612471391442647,0.6585744515333222,0.2583062445835097,0.0002775850104094202,7.75825284149434e-06,-0.0017024345978068345,-0.00022081369152882058
ohlc_vb,funding_plus_cftc_oi,0.02,5,1441.0,0.0,5,0.5694656488549619,0.018560092302482387,5,0.5412907702984039,0.0,5,0.02817487855655796,0.018560092302482387,5,0.5618204740292485,0.01809978796321781,5,0.5717698870243573,0.011897386830726912,5,0.6575185368599709,0.043173555888793715,5,0.25745083245102485,0.007955218145264738,5,0.7289382373351839,0.1394679953657217,5,3.1593835567247472,0.5520185570543765,5,2.1097304996599897,1.4765407388034177,5,7.6176620886910795,2.120494803025032,5,6.106310626495511,4.241127621038426,5,35936.0,0.0,5,2952962.0,0.0,5,0.567383761276891,0.5612471391442647,0.6585744515333222,0.2583062445835097,0.002081887578070818,0.0005733348849837894,-0.0010559146733513103,-0.0008554121324848563
