experiment_name,context_method,run_seed,status,error,classification_available,trading_available,num_samples,accuracy,majority_class_accuracy,accuracy_minus_majority_class_accuracy,roc_auc,f1,brier_score,positive_rate,predicted_positive_rate,long_flat_sharpe_net,long_flat_annualized_return_net,long_short_sharpe_net,long_short_annualized_return_net
stage4_concat_i60_ohlc_ma_vb_r20_c60_news_tfidf_svd_w7_20_60,concat,42,ok,,True,True,1441,0.582234559333796,0.5412907702984039,,0.5970848364948214,0.6512166859791425,0.2638775430879148,0.5412907702984039,0.6564885496183206,3.626553612205419,8.374956209649184,2.6234843282009384,7.621000186940519
stage4_concat_i60_ohlc_ma_vb_r20_c60_news_tfidf_svd_w7_20_60,concat,43,ok,,True,True,1441,0.5419847328244275,0.5412907702984039,,0.5145137515031615,0.7027027027027027,0.24839896097674674,0.5412907702984039,0.9993060374739764,3.1632953848287584,9.149419028080613,3.170262965082362,9.169925823803377
stage4_concat_i60_ohlc_ma_vb_r20_c60_news_tfidf_svd_w7_20_60,concat,44,ok,,True,True,1441,0.5697432338653713,0.5412907702984039,,0.5835078940222661,0.6420323325635104,0.29247862579841377,0.5412907702984039,0.6606523247744622,3.339601270621402,7.68042215537643,2.1385972796294697,6.231932078395012
stage4_concat_i60_ohlc_ma_vb_r20_c60_news_tfidf_svd_w7_20_60,concat,45,ok,,True,True,1441,0.4587092297015961,0.5412907702984039,,0.5244026145312075,0.0,0.2572428932828641,0.5412907702984039,0.0,0.0,0.0,-3.1558553607984026,-9.12941882500185
stage4_concat_i60_ohlc_ma_vb_r20_c60_news_tfidf_svd_w7_20_60,concat,46,ok,,True,True,1441,0.5863983344899375,0.5412907702984039,,0.6027095698048799,0.6456599286563615,0.26412779473257564,0.5412907702984039,0.6259541984732825,3.5897555967910497,8.251000781407267,2.536616723229353,7.373089330456685
