image_spec,context_feature_set,modulation_scale,seed_count,num_samples_mean,num_samples_std,num_samples_count,accuracy_mean,accuracy_std,accuracy_count,majority_class_accuracy_mean,majority_class_accuracy_std,majority_class_accuracy_count,accuracy_minus_majority_class_accuracy_mean,accuracy_minus_majority_class_accuracy_std,accuracy_minus_majority_class_accuracy_count,roc_auc_mean,roc_auc_std,roc_auc_count,average_precision_mean,average_precision_std,average_precision_count,f1_mean,f1_std,f1_count,brier_score_mean,brier_score_std,brier_score_count,predicted_positive_rate_mean,predicted_positive_rate_std,predicted_positive_rate_count,long_flat_sharpe_net_mean,long_flat_sharpe_net_std,long_flat_sharpe_net_count,long_short_sharpe_net_mean,long_short_sharpe_net_std,long_short_sharpe_net_count,long_flat_annualized_return_net_mean,long_flat_annualized_return_net_std,long_flat_annualized_return_net_count,long_short_annualized_return_net_mean,long_short_annualized_return_net_std,long_short_annualized_return_net_count,num_trainable_parameters_mean,num_trainable_parameters_std,num_trainable_parameters_count,num_frozen_parameters_mean,num_frozen_parameters_std,num_frozen_parameters_count,stage2_accuracy_mean,stage2_roc_auc_mean,stage2_f1_mean,stage2_brier_score_mean,accuracy_minus_same_image_stage2,roc_auc_minus_same_image_stage2,f1_minus_same_image_stage2,brier_score_minus_same_image_stage2
ohlc_ma_vb,funding_only,0.02,5,1441.0,0.0,5,0.5791811242192921,0.017717122877849736,5,0.5412907702984039,0.0,5,0.037890353920888284,0.017717122877849736,5,0.5850009697816051,0.02332911843569578,5,0.6113736135339745,0.019577248261184173,5,0.6487980176498682,0.007209383076342978,5,0.27390999800597216,0.008790201720190844,5,0.6570437196391395,0.048025014659601746,5,3.443251537704819,0.3714150975902554,5,2.3759396745113395,0.4996434055613098,5,8.01833713834735,0.714156416334998,5,6.907660725808052,1.4284534081064733,5,35360.0,0.0,5,2952962.0,0.0,5,0.5793199167244969,0.5848619030994221,0.6510711809366792,0.2743367621571529,-0.0001387925052047656,0.00013906668218299778,-0.002273163286810931,-0.0004267641511807585
ohlc_ma_vb,funding_plus_activity,0.02,5,1441.0,0.0,5,0.578764746703678,0.018063032733963043,5,0.5412907702984039,0.0,5,0.037473976405274126,0.018063032733963043,5,0.584957135653051,0.023174878603770654,5,0.6112852528672207,0.019476581109205204,5,0.6489626898490768,0.007615183490140685,5,0.27385544564629843,0.008630383708255241,5,0.6585704371963914,0.04091731580432458,5,3.4361490236143757,0.39841763741292385,5,2.3704136793377613,0.5595285528370492,5,8.00973587914074,0.8002013360563763,5,6.890458207394831,1.600555018474894,5,35776.0,0.0,5,2952962.0,0.0,5,0.5793199167244969,0.5848619030994221,0.6510711809366792,0.2743367621571529,-0.0005551700208189514,9.523255362886562e-05,-0.00210849108760236,-0.00048131651085447924
ohlc_ma_vb,funding_plus_activity_plus_cftc_oi,0.02,5,1441.0,0.0,5,0.5787647467036781,0.017888894871131496,5,0.5412907702984039,0.0,5,0.037473976405274126,0.017888894871131496,5,0.5850535319446062,0.02336156744314758,5,0.6113900829116852,0.019494244399330795,5,0.6475368391926167,0.008016889793955078,5,0.27372355765390044,0.008655763392237267,5,0.6538514920194309,0.04407454288452448,5,3.414219866080787,0.39386432110179265,5,2.3118583470831293,0.5486533278103145,5,7.926005141362589,0.7856774215365954,5,6.7229967318385295,1.5715015966015495,5,36352.0,0.0,5,2952962.0,0.0,5,0.5793199167244969,0.5848619030994221,0.6510711809366792,0.2743367621571529,-0.0005551700208188404,0.00019162884518408863,-0.003534341744062419,-0.0006132045032524736
ohlc_ma_vb,funding_plus_cftc_oi,0.02,5,1441.0,0.0,5,0.5793199167244969,0.01735183877866145,5,0.5412907702984039,0.0,5,0.03802914642609299,0.01735183877866145,5,0.5849831258000698,0.023619161921342145,5,0.6113241647584429,0.01966702101904804,5,0.6480023043164284,0.006574978139330762,5,0.27368420454177317,0.008659240124681025,5,0.653851492019431,0.045081933678062305,5,3.4277076575390475,0.36731977393188026,5,2.3342827744519647,0.4845193979584461,5,7.958871423793537,0.6938623085358225,5,6.788729296700424,1.3878785112762901,5,35936.0,0.0,5,2952962.0,0.0,5,0.5793199167244969,0.5848619030994221,0.6510711809366792,0.2743367621571529,0.0,0.00012122270064773844,-0.0030688766202507933,-0.0006525576153797452
