run_seed,sample_index,Date_stage2,label_stage2,future_return_stage2,entry_close_stage2,exit_close_stage2,prob_down_stage2,prob_up_stage2,pred_class_stage2,correct_stage2,logit_down_stage2,logit_up_stage2,Date_stage4,label_stage4,future_return_stage4,entry_close_stage4,exit_close_stage4,prob_down_stage4,prob_up_stage4,pred_class_stage4,correct_stage4,logit_down_stage4,logit_up_stage4,label,Date,future_return,stage2_correct,stage4_correct,stage2_margin,stage4_margin,prob_up_delta_stage4_minus_stage2,stage2_true_prob,stage4_true_prob,true_prob_delta_stage4_minus_stage2,transition,funding_missing,activity_missing,cftc_missing,funding_rate_mean_7_missing,funding_rate_sum_7_missing,funding_rate_abs_mean_7_missing,funding_rate_min_7_missing,funding_rate_max_7_missing,funding_rate_mean_20_missing,funding_rate_sum_20_missing,funding_rate_abs_mean_20_missing,funding_rate_min_20_missing,funding_rate_max_20_missing,funding_rate_mean_60_missing,funding_rate_sum_60_missing,funding_rate_abs_mean_60_missing,funding_rate_min_60_missing,funding_rate_max_60_missing,bitmex_trades_mean_7_missing,bitmex_trades_mean_20_missing,bitmex_trades_mean_60_missing,bitmex_volume_mean_7_missing,bitmex_volume_mean_20_missing,bitmex_volume_mean_60_missing,bitmex_turnover_mean_7_missing,bitmex_turnover_mean_20_missing,bitmex_turnover_mean_60_missing,bitmex_homenotional_mean_20_missing,bitmex_homenotional_mean_60_missing,bitmex_foreignnotional_mean_20_missing,bitmex_foreignnotional_mean_60_missing,cot_open_interest_missing,cot_lev_money_net_ratio_missing,cot_asset_mgr_net_ratio_missing,cot_dealer_net_ratio_missing,cot_other_rept_net_ratio_missing,cot_nonrept_net_ratio_missing,cot_age_days_missing,cot_open_interest_change_20_missing,cot_open_interest_pct_change_20_missing,cot_open_interest_change_60_missing,cot_open_interest_pct_change_60_missing,cot_open_interest_zscore_60_missing,cot_lev_money_net_ratio_change_20_missing,cot_lev_money_net_ratio_change_60_missing,cot_asset_mgr_net_ratio_change_20_missing,cot_asset_mgr_net_ratio_change_60_missing,cot_dealer_net_ratio_change_20_missing,cot_dealer_net_ratio_change_60_missing,funding_rate_mean_7_normalized,funding_rate_sum_7_normalized,funding_rate_abs_mean_7_normalized,funding_rate_min_7_normalized,funding_rate_max_7_normalized,funding_rate_mean_20_normalized,funding_rate_sum_20_normalized,funding_rate_abs_mean_20_normalized,funding_rate_min_20_normalized,funding_rate_max_20_normalized,funding_rate_mean_60_normalized,funding_rate_sum_60_normalized,funding_rate_abs_mean_60_normalized,funding_rate_min_60_normalized,funding_rate_max_60_normalized,cot_open_interest_normalized,cot_lev_money_net_ratio_normalized,cot_asset_mgr_net_ratio_normalized,cot_dealer_net_ratio_normalized,cot_other_rept_net_ratio_normalized,cot_nonrept_net_ratio_normalized,cot_age_days_normalized,cot_open_interest_change_20_normalized,cot_open_interest_pct_change_20_normalized,cot_open_interest_change_60_normalized,cot_open_interest_pct_change_60_normalized,cot_open_interest_zscore_60_normalized,cot_lev_money_net_ratio_change_20_normalized,cot_lev_money_net_ratio_change_60_normalized,cot_asset_mgr_net_ratio_change_20_normalized,cot_asset_mgr_net_ratio_change_60_normalized,cot_dealer_net_ratio_change_20_normalized,cot_dealer_net_ratio_change_60_normalized,context_features_path,context_features_available,selection_score
43,1722,2023-01-15T00:00:00,1,0.1176408020506432,20871.5,23326.84,0.4929228127002716,0.507077157497406,1,1,0.5607262849807739,0.5890368819236755,2023-01-15T00:00:00,1,0.1176408020506432,20871.5,23326.84,0.5100984573364258,0.4899015128612518,0,0,0.5965631008148193,0.5561636686325073,1,2023-01-15T00:00:00,0.1176408020506432,True,False,0.007077157497406006,0.010098487138748224,-0.01717564463615423,0.507077157497406,0.4899015128612518,-0.01717564463615423,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1692962184419706,0.16929621844196,-0.691138921587565,0.6882787891696448,-0.5081047145983825,0.0230426770263474,0.0230426770263437,-0.8961035145293396,0.5571258650124388,-0.6913166962921962,-0.2300525534596345,-0.2300525534596496,-0.9904701871367708,0.7169871113542918,-1.0961635933338731,2.556624089605518,0.4161665500693996,1.873695395246621,-2.157596342979589,0.1194645464706133,-1.9258444375410235,-0.4641037848453228,-2.759836687106325,-1.0571242383065045,-3.1218642944566826,-1.5791685304421843,-1.0477791037887485,-0.4767608302217469,0.2791416091987569,1.033867548996278,1.5216866933633162,-0.76475809897618,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_43/context_features.csv,True,0.01717564463615423
43,1721,2023-01-14T00:00:00,1,0.1182051756818924,20954.92,23431.9,0.4938342571258545,0.5061657428741455,1,1,1.0978000164031982,1.122464299201965,2023-01-14T00:00:00,1,0.1182051756818924,20954.92,23431.9,0.5109270811080933,0.4890728890895843,0,0,1.1338566541671753,1.0901412963867188,1,2023-01-14T00:00:00,0.1182051756818924,True,False,0.006165742874145508,0.010927110910415705,-0.017092853784561213,0.5061657428741455,0.4890728890895843,-0.017092853784561213,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1622650885742574,0.1622650885742472,-0.68531914632844,0.6163041275340145,-0.5081047145983825,0.0023834971456012,0.002383497145605,-0.8861059192159134,0.5571258650124388,-0.6913166962921962,-0.2426076857241578,-0.2426076857241723,-0.9836418516944508,0.7169871113542918,-1.0961635933338731,2.556624089605518,0.4161665500693996,1.873695395246621,-2.157596342979589,0.1194645464706133,-1.9258444375410235,-0.9655750241870484,-2.759836687106325,-1.0571242383065045,-3.1218642944566826,-1.5791685304421843,-1.0723758278418567,-0.4767608302217469,0.2791416091987569,1.033867548996278,1.5216866933633162,-0.76475809897618,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_43/context_features.csv,True,0.017092853784561213
43,2094,2024-01-22T00:00:00,1,0.2206825107751158,39568.02,48299.99,0.4865859150886535,0.5134140849113464,1,1,-0.102232851088047,-0.0485636368393898,2024-01-22T00:00:00,1,0.2206825107751158,39568.02,48299.99,0.5034129619598389,0.4965870678424835,0,0,-0.0674506947398185,-0.0811027511954307,1,2024-01-22T00:00:00,0.2206825107751158,True,False,0.013414084911346436,0.0034129321575164795,-0.016827017068862915,0.5134140849113464,0.4965870678424835,-0.016827017068862915,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1365375451946704,0.1365375451946617,-0.7125473805764889,0.5917673110673225,-0.5081047145983825,0.1985819431117988,0.1985819431117981,-0.7458618738469062,0.5944377448642564,0.1052301013269323,0.5254671673701807,0.5254671673702044,-1.0079025258541867,0.9928108810197548,-0.4352555611977977,2.556624089605518,-0.1861338568266547,1.873695395246621,-2.157596342979589,0.7588866366993798,-1.654213401240724,0.0373674544964028,3.3873391643454656,0.5684802045387626,2.7334667189655195,0.2719040671896144,1.5449892914897505,1.3088858574716409,0.5040983968593994,-2.249460906510704,-2.2569189619016816,1.1513003056589963,1.633560520125046,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_43/context_features.csv,True,0.016827017068862915
46,1026,2021-02-18T00:00:00,1,0.0833903624647447,51552.6,55851.59,0.4999306499958038,0.5000693798065186,1,1,-0.7398260831832886,-0.7395486235618591,2021-02-18T00:00:00,1,0.0833903624647447,51552.6,55851.59,0.5160146951675415,0.4839853644371032,0,0,-0.7043192386627197,-0.7683997750282288,1,2021-02-18T00:00:00,0.0833903624647447,True,False,6.937980651855469e-05,0.016014635562896784,-0.01608401536941534,0.5000693798065186,0.4839853644371032,-0.01608401536941534,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.356137405706777,2.356137405706713,2.1532762363097246,0.8387712634986899,1.9389918623868752,1.9811375997356009,1.9811375997355845,1.653746142031501,1.0048684232342506,1.2847538798781597,2.4144941531905624,2.414494153190613,1.2961786857797757,0.9646841150341322,0.5434147964887663,1.8777199167078429,-2.4365526030353357,0.2205534750254117,-0.2111067109291832,2.682256110100043,0.5592185466154471,1.5417811725215798,0.0455097671115692,-0.1568439374117785,-0.5285660871617497,-0.5866843293972661,-0.4544731821899428,-0.5955513687443531,-0.3922327208271315,-0.0257731675965561,-0.7273083352290365,0.1223302705977014,0.0873197470290568,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_46/context_features.csv,True,0.01608401536941534
43,1858,2023-05-31T00:00:00,1,0.0403390621583332,27210.35,28307.99,0.4867493510246277,0.5132506489753723,1,1,0.7490475177764893,0.802062451839447,2023-05-31T00:00:00,1,0.0403390621583332,27210.35,28307.99,0.5027649998664856,0.4972350299358368,0,0,0.783542811870575,0.7724827527999878,1,2023-05-31T00:00:00,0.0403390621583332,True,False,0.013250648975372314,0.002764970064163208,-0.016015619039535522,0.5132506489753723,0.4972350299358368,-0.016015619039535522,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0211630960017404,0.0211630960017378,-0.7050648123862271,0.4003801426271239,-0.5081047145983825,-0.0868208011666335,-0.0868208011666375,-0.909461412712041,0.4800146466520155,-0.6913166962921962,-0.3032040883376606,-0.3032040883376716,-0.9721943481587246,-0.5124247567269667,-1.0961635933338731,2.556624089605518,-0.4146408212906754,1.873695395246621,-2.157596342979589,0.6912066474707581,-2.130030239148033,1.0403099331798542,2.1022240135258428,0.4332869887376182,-3.1218642944566826,-1.1395803317167112,-0.4574903729069978,0.6666111606326194,-0.1977390913113469,-1.8842355456232869,0.7231886637419188,2.043108558982038,0.3567745155578556,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_43/context_features.csv,True,0.016015619039535522
43,1726,2023-01-19T00:00:00,1,0.0897611428468379,21071.59,22963.0,0.4932458400726318,0.5067541599273682,1,1,-0.4384879171848297,-0.4114696085453033,2023-01-19T00:00:00,1,0.0897611428468379,21071.59,22963.0,0.5091203451156616,0.4908796846866607,0,0,-0.4058296680450439,-0.4423150718212127,1,2023-01-19T00:00:00,0.0897611428468379,True,False,0.006754159927368164,0.009120315313339289,-0.015874475240707453,0.5067541599273682,0.4908796846866607,-0.015874475240707453,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1176813332767125,0.1176813332767045,-0.6555967226836649,0.4167380202715853,-0.5081047145983825,0.0457422697348217,0.0457422697348168,-0.8749974799787721,0.5571258650124388,-0.6913166962921962,-0.226669823523079,-0.2266698235230943,-0.9920768542996736,0.7169871113542918,-1.0961635933338731,2.556624089605518,0.4161665500693996,1.873695395246621,-2.157596342979589,0.1194645464706133,-1.9258444375410235,1.5417811725215798,-2.759836687106325,-1.1226621439909488,-3.1218642944566826,-1.6958361507837578,-0.96173286441951,-0.3655057557455243,-0.0075355471368656,1.2064141861950592,2.28848333530432,-0.8537955567837393,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_43/context_features.csv,True,0.015874475240707453
44,1245,2021-09-25T00:00:00,1,0.4453127490002493,42670.64,61672.42,0.4857354164123535,0.5142645835876465,1,1,0.701971709728241,0.7590456008911133,2021-09-25T00:00:00,1,0.4453127490002493,42670.64,61672.42,0.500445544719696,0.4995544850826263,0,0,0.7315827012062073,0.7298005819320679,1,2021-09-25T00:00:00,0.4453127490002493,True,False,0.014264583587646484,0.00044551491737371274,-0.014710098505020197,0.5142645835876465,0.4995544850826263,-0.014710098505020197,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6431188780910396,-0.6431188780910068,-0.2841703516817987,-0.2784717796180249,-0.5081047145983825,-0.2479496516562748,-0.2479496516562571,-0.6359808957261661,0.1914694424646257,-0.5553485373813919,0.0395575277336761,0.0395575277336783,-1.0712453787514722,0.6988408107184061,-0.9363423053351068,2.556624089605518,-2.463738670193471,0.1116695870182002,2.2077482378909217,2.734584900008897,-0.8812692602078992,-0.9655750241870484,3.3873391643454656,2.3537889175512814,2.244992393649113,0.0028648420422026,0.7515116734896913,-0.5633358968699701,-2.346797369128631,-0.446986971466267,0.0010052892453054,2.76865495004456,2.2956578764335656,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_44/context_features.csv,True,0.014710098505020197
44,1591,2022-09-06T00:00:00,1,0.0232674724237265,18790.61,19227.82,0.4912549555301666,0.508745014667511,1,1,-0.3849016427993774,-0.3499178886413574,2022-09-06T00:00:00,1,0.0232674724237265,18790.61,19227.82,0.5059488415718079,0.4940511584281921,0,0,-0.3561674654483795,-0.3799640238285064,1,2022-09-06T00:00:00,0.0232674724237265,True,False,0.008745014667510986,0.005948841571807917,-0.014693856239318903,0.508745014667511,0.4940511584281921,-0.014693856239318903,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4345819581509098,-0.434581958150904,-0.6489455509589507,0.2089929741869253,-0.5498589523531583,-0.4819594978363009,-0.4819594978363086,-0.8033480468991788,0.4476776841137735,-0.6913166962921962,-0.1259685554117919,-0.1259685554117998,-1.1620220734552174,0.8857477072680292,-1.0961635933338731,2.556624089605518,-1.3572091928761043,1.873695395246621,-2.018250395841337,2.688441654383481,-2.216051034868378,0.5388386938381285,-0.9776945287065552,-0.4333549147036061,0.7536001627809521,-0.2936803312099204,-0.9571450413754224,1.2567951496345016,0.0922365706099767,-1.4692662268314334,-0.7783405316617669,-2.283827039980354,-0.6711049986563753,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_44/context_features.csv,True,0.014693856239318903
44,1698,2022-12-22T00:00:00,1,0.0666905251218237,16821.43,17943.26,0.4868668913841247,0.5131330490112305,1,1,0.8788178563117981,0.9313622713088988,2022-12-22T00:00:00,1,0.0666905251218237,16821.43,17943.26,0.5010281801223755,0.4989718198776245,0,0,0.9064722061157228,0.9023595452308656,1,2022-12-22T00:00:00,0.0666905251218237,True,False,0.013133049011230469,0.0010281801223754883,-0.014161229133605957,0.5131330490112305,0.4989718198776245,-0.014161229133605957,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4444894593281739,-0.4444894593281516,-0.4290411858106685,-0.2457560243291021,-0.5081047145983825,-0.4660825355205422,-0.4660825355205572,-0.54979792131131,0.216344029032504,-0.6913166962921962,-0.7461790787794579,-0.746179078779457,-0.4752120279951276,-1.053184515676362,-1.0961635933338731,2.556624089605518,0.5789829498706215,1.873695395246621,-2.157596342979589,0.2916673415634743,-2.216051034868378,1.5417811725215798,-2.759836687106325,-1.0119022487664542,-3.1218642944566826,-1.4110807592078274,-1.3701104684470458,0.4914258648940184,0.957919397928954,1.765269038386533,1.3674346140559153,-2.979125112258868,-2.0435201415888087,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_44/context_features.csv,True,0.014161229133605957
42,1763,2023-02-25T00:00:00,1,0.1830136541453646,23157.07,27395.13,0.4932267963886261,0.5067731738090515,1,1,0.6375796794891357,0.6646740436553955,2023-02-25T00:00:00,1,0.1830136541453646,23157.07,27395.13,0.5051954984664917,0.4948044419288635,0,0,0.6624714136123657,0.6416885256767273,1,2023-02-25T00:00:00,0.1830136541453646,True,False,0.006773173809051514,0.005195558071136475,-0.011968731880187988,0.5067731738090515,0.4948044419288635,-0.011968731880187988,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2038126741561989,0.2038126741561857,-0.646243512445744,0.8387712634986899,-0.5081047145983825,-0.0476703800346019,-0.0476703800346081,-0.7956647097601312,0.5073766918766819,-0.4239126504342811,0.1155388463086252,0.1155388463086068,-1.1620220734552174,0.929298828794155,-0.8742940405826446,2.556624089605518,0.5278548640139467,1.873695395246621,-2.157596342979589,0.5039578637184624,-2.216051034868378,-0.9655750241870484,3.3873391643454656,1.0502038308787265,1.370764237169116,-0.1516150865125828,1.17432471679053,0.5929917369205877,-0.2728876902199538,-2.249460906510704,2.051069050546365,2.154317690673143,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_cftc_oi/seed_42/context_features.csv,True,0.011968731880187988
