run_seed,sample_index,Date_stage2,label_stage2,future_return_stage2,entry_close_stage2,exit_close_stage2,prob_down_stage2,prob_up_stage2,pred_class_stage2,correct_stage2,logit_down_stage2,logit_up_stage2,Date_stage4,label_stage4,future_return_stage4,entry_close_stage4,exit_close_stage4,prob_down_stage4,prob_up_stage4,pred_class_stage4,correct_stage4,logit_down_stage4,logit_up_stage4,label,Date,future_return,stage2_correct,stage4_correct,stage2_margin,stage4_margin,prob_up_delta_stage4_minus_stage2,stage2_true_prob,stage4_true_prob,true_prob_delta_stage4_minus_stage2,transition,funding_missing,activity_missing,cftc_missing,funding_rate_mean_7_missing,funding_rate_sum_7_missing,funding_rate_abs_mean_7_missing,funding_rate_min_7_missing,funding_rate_max_7_missing,funding_rate_mean_20_missing,funding_rate_sum_20_missing,funding_rate_abs_mean_20_missing,funding_rate_min_20_missing,funding_rate_max_20_missing,funding_rate_mean_60_missing,funding_rate_sum_60_missing,funding_rate_abs_mean_60_missing,funding_rate_min_60_missing,funding_rate_max_60_missing,bitmex_trades_mean_7_missing,bitmex_trades_mean_20_missing,bitmex_trades_mean_60_missing,bitmex_volume_mean_7_missing,bitmex_volume_mean_20_missing,bitmex_volume_mean_60_missing,bitmex_turnover_mean_7_missing,bitmex_turnover_mean_20_missing,bitmex_turnover_mean_60_missing,bitmex_homenotional_mean_20_missing,bitmex_homenotional_mean_60_missing,bitmex_foreignnotional_mean_20_missing,bitmex_foreignnotional_mean_60_missing,cot_open_interest_missing,cot_lev_money_net_ratio_missing,cot_asset_mgr_net_ratio_missing,cot_dealer_net_ratio_missing,cot_other_rept_net_ratio_missing,cot_nonrept_net_ratio_missing,cot_age_days_missing,cot_open_interest_change_20_missing,cot_open_interest_pct_change_20_missing,cot_open_interest_change_60_missing,cot_open_interest_pct_change_60_missing,cot_open_interest_zscore_60_missing,cot_lev_money_net_ratio_change_20_missing,cot_lev_money_net_ratio_change_60_missing,cot_asset_mgr_net_ratio_change_20_missing,cot_asset_mgr_net_ratio_change_60_missing,cot_dealer_net_ratio_change_20_missing,cot_dealer_net_ratio_change_60_missing,funding_rate_mean_7_normalized,funding_rate_sum_7_normalized,funding_rate_abs_mean_7_normalized,funding_rate_min_7_normalized,funding_rate_max_7_normalized,funding_rate_mean_20_normalized,funding_rate_sum_20_normalized,funding_rate_abs_mean_20_normalized,funding_rate_min_20_normalized,funding_rate_max_20_normalized,funding_rate_mean_60_normalized,funding_rate_sum_60_normalized,funding_rate_abs_mean_60_normalized,funding_rate_min_60_normalized,funding_rate_max_60_normalized,bitmex_trades_mean_7_normalized,bitmex_trades_mean_20_normalized,bitmex_trades_mean_60_normalized,bitmex_volume_mean_7_normalized,bitmex_volume_mean_20_normalized,bitmex_volume_mean_60_normalized,bitmex_turnover_mean_7_normalized,bitmex_turnover_mean_20_normalized,bitmex_turnover_mean_60_normalized,bitmex_homenotional_mean_20_normalized,bitmex_homenotional_mean_60_normalized,bitmex_foreignnotional_mean_20_normalized,bitmex_foreignnotional_mean_60_normalized,context_features_path,context_features_available,selection_score,analysis_group
43,1100,2021-05-03T00:00:00,0,-0.3938145920395512,57169.39,34655.25,0.4915022253990173,0.5084978342056274,1,0,0.4013337194919586,0.4353281557559967,2021-05-03T00:00:00,0,-0.3938145920395512,57169.39,34655.25,0.5057064890861511,0.4942934513092041,0,1,0.4314969480037689,0.4086698889732361,0,2021-05-03T00:00:00,-0.3938145920395512,False,True,0.008497834205627441,0.0057065486907958984,-0.01420438289642334,0.4915022253990173,0.5057064890861511,0.014204263687133845,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2015754964710176,0.2015754964710051,-0.6491534000753064,0.8158702347964439,-0.5081047145983825,0.7160178836434213,0.7160178836434302,-0.1766469332699443,0.8742768437528889,1.1227251571761176,1.8354293353012536,1.8354293353012625,0.5303206159050867,1.1969567631734694,1.627379179209812,-1.2657436313622596,-1.1628469959947814,-1.3693333930899647,-0.4710923662292183,0.4792905655123609,0.3991026842645046,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.4792905655123609,0.3991026842645046,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_43/context_features.csv,True,0.014204263687133845,stage2_wrong_to_stage4_correct
44,1797,2023-03-31T00:00:00,0,-0.0077887650112276,28465.36,28243.65,0.4952235221862793,0.5047764778137207,1,0,1.3934032917022705,1.412509799003601,2023-03-31T00:00:00,0,-0.0077887650112276,28465.36,28243.65,0.5083105564117432,0.4916894733905792,0,1,1.4202412366867063,1.3869960308074951,0,2023-03-31T00:00:00,-0.0077887650112276,False,True,0.004776477813720703,0.008310526609420776,-0.01308700442314148,0.4952235221862793,0.5083105564117432,0.013087034225463867,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0622312863654288,0.062231286365424,-0.7392559920335657,0.529607376018369,-0.5081047145983825,-0.528761467072319,-0.5287614670723177,-0.2144156266762747,-1.5124397374350476,-0.6913166962921962,-0.2509344055679933,-0.2509344055680105,-0.8804938198362994,-0.5441807828397669,-0.8742940405826446,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.013087034225463867,stage2_wrong_to_stage4_correct
44,2233,2024-06-09T00:00:00,0,-0.1243602485292499,69648.14,60986.68,0.4914724230766296,0.5085275769233704,1,0,1.738022804260254,1.7721364498138428,2024-06-09T00:00:00,0,-0.1243602485292499,69648.14,60986.68,0.5038729906082153,0.4961269497871399,0,1,1.7641888856887815,1.7486964464187622,0,2024-06-09T00:00:00,-0.1243602485292499,False,True,0.008527576923370361,0.0038730502128601074,-0.012400627136230469,0.4914724230766296,0.5038729906082153,0.012400567531585749,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2047714645927053,0.2047714645926928,-0.6449964177473598,0.8387712634986899,-0.4991573779366448,0.2552671619821307,0.2552671619821205,-0.847596663193773,0.887957866365222,-0.6357963647369512,0.1896986949177204,0.1896986949177044,-1.1620220734552174,1.0272888522279378,-1.0500974573812876,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.012400567531585749,stage2_wrong_to_stage4_correct
44,1319,2021-12-08T00:00:00,0,-0.0580023970110473,50471.19,47543.74,0.4988917112350464,0.5011082887649536,1,0,0.1423061341047287,0.1467393189668655,2021-12-08T00:00:00,0,-0.0580023970110473,50471.19,47543.74,0.5112226605415344,0.4887772798538208,0,1,0.1672824770212173,0.1223841235041618,0,2021-12-08T00:00:00,-0.0580023970110473,False,True,0.0011082887649536133,0.0112227201461792,-0.012331008911132812,0.4988917112350464,0.5112226605415344,0.012330949306488037,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3513269885809262,-0.351326988580957,-0.2800133693538107,-0.7381281414273907,-0.5081047145983825,0.0223412851168287,0.0223412851168058,-0.7036498047457526,-0.1580184988140664,-0.6913166962921962,0.5585463629997602,0.5585463629997919,-0.8378769733404485,0.4438852867842115,-0.5142260799736588,-1.2758437051256102,-1.435785835226369,-1.3936405297788186,-0.7222863633148962,-1.0670446176357804,-1.1668997150916276,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.0670446176357804,-1.1668997150916276,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.012330949306488037,stage2_wrong_to_stage4_correct
44,1569,2022-08-15T00:00:00,0,-0.1699336205873295,24094.82,20000.3,0.4957640767097473,0.5042359232902527,1,0,1.071445345878601,1.0883893966674805,2022-08-15T00:00:00,0,-0.1699336205873295,24094.82,20000.3,0.5077247023582458,0.4922752678394317,0,1,1.0961486101150513,1.0652472972869873,0,2022-08-15T00:00:00,-0.1699336205873295,False,True,0.0042359232902526855,0.007724732160568293,-0.011960655450820978,0.4957640767097473,0.5077247023582458,0.011960625648498535,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0729377795730831,0.0729377795730775,-0.7392559920335657,0.5492368291917228,-0.5081047145983825,0.0737341832152092,0.073734183215209,-0.909461412712041,0.6528930232987706,-0.6913166962921962,0.044729201386689,0.0447292013866811,-1.1620220734552174,0.9528890196208064,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.011960625648498535,stage2_wrong_to_stage4_correct
44,1223,2021-09-03T00:00:00,0,-0.1026793660850966,49999.14,44865.26,0.4930988550186157,0.5069011449813843,1,0,1.11492657661438,1.1425328254699707,2021-09-03T00:00:00,0,-0.1026793660850966,49999.14,44865.26,0.5050376653671265,0.4949623644351959,0,1,1.1392395496368408,1.1190882921218872,0,2021-09-03T00:00:00,-0.1026793660850966,False,True,0.006901144981384277,0.005037635564804077,-0.011938780546188354,0.4930988550186157,0.5050376653671265,0.011938810348510742,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2050910614048742,0.2050910614048455,-0.6445807195145653,0.7798829039786287,-0.3917893379957924,0.1666367297777009,0.1666367297776828,-0.87462719867083,0.6715489632246795,-0.6029373930001735,-0.032065273422983,-0.0320652734230092,-1.0804837149381403,0.5954068970938573,-1.0228338258991452,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-0.6614925098461475,-0.7332320296022767,-1.1713280838476312,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-0.7332320296022767,-1.1713280838476312,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.011938810348510742,stage2_wrong_to_stage4_correct
44,1893,2023-07-05T00:00:00,0,-0.0418261906892716,30504.81,29228.91,0.4972376227378845,0.5027624368667603,1,0,0.5336558222770691,0.5447055101394653,2023-07-05T00:00:00,0,-0.0418261906892716,30504.81,29228.91,0.5089482069015503,0.4910517930984497,0,1,0.5584830045700073,0.5226863026618958,0,2023-07-05T00:00:00,-0.0418261906892716,False,True,0.002762436866760254,0.008948206901550293,-0.011710643768310547,0.4972376227378845,0.5089482069015503,0.011710584163665771,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1458058527475651,0.1458058527475559,-0.6921781671695516,0.5672304946006304,-0.5081047145983825,0.1884436418740442,0.1884436418740314,-0.909461412712041,0.7996530840492535,-0.6913166962921962,-0.1443458863171142,-0.1443458863171375,-1.011959360440458,-0.5124247567269667,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.011710584163665771,stage2_wrong_to_stage4_correct
43,2076,2024-01-04T00:00:00,0,-0.0920978186273955,44151.1,40084.88,0.4935431480407715,0.5064568519592285,1,0,1.2771248817443848,1.3029537200927734,2024-01-04T00:00:00,0,-0.0920978186273955,44151.1,40084.88,0.5039362907409668,0.4960637390613556,0,1,1.2994927167892456,1.283747315406799,0,2024-01-04T00:00:00,-0.0920978186273955,False,True,0.006456851959228516,0.003936260938644409,-0.010393112897872925,0.4935431480407715,0.5039362907409668,0.010393142700195312,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6967907569264326,0.6967907569264894,-0.0050289883601552,0.8387712634986899,0.5402248976018834,0.4887031420543139,0.4887031420543609,-0.5129549311747237,1.0409365737576746,0.1052301013269323,0.6857890506132261,0.6857890506132898,-0.8916199899394419,1.2223615840637096,-0.4352555611977977,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_43/context_features.csv,True,0.010393142700195312,stage2_wrong_to_stage4_correct
43,1908,2023-07-20T00:00:00,0,-0.0073157718120804,29800.0,29581.99,0.4930406510829925,0.5069593787193298,1,0,1.7562901973724363,1.7841293811798096,2023-07-20T00:00:00,0,-0.0073157718120804,29800.0,29581.99,0.5030959248542786,0.4969040751457214,0,1,1.7785258293151855,1.7661420106887815,0,2023-07-20T00:00:00,-0.0073157718120804,False,True,0.006959378719329834,0.00309592485427862,-0.010055303573608454,0.4930406510829925,0.5030959248542786,0.010055273771286066,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0454728393354505,-0.0454728393354335,-0.7392559920335657,0.3643928118093087,-0.5081047145983825,0.0598976337271849,0.0598976337271792,-0.909461412712041,0.6802550685234371,-0.6913166962921962,0.1712237852642282,0.1712237852642099,-1.1620220734552174,1.0182157019099949,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_43/context_features.csv,True,0.010055273771286066,stage2_wrong_to_stage4_correct
43,2171,2024-04-08T00:00:00,0,-0.1187012007819044,71620.0,63118.62,0.4987428784370422,0.5012571215629578,1,0,0.8440893888473511,0.8491178750991821,2024-04-08T00:00:00,0,-0.1187012007819044,71620.0,63118.62,0.5082454085350037,0.4917545318603515,0,1,0.8642547130584717,0.8312699794769287,0,2024-04-08T00:00:00,-0.1187012007819044,False,True,0.0012571215629577637,0.008245468139648493,-0.009502589702606257,0.4987428784370422,0.5082454085350037,0.009502530097961481,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4363193550089554,0.4363193550089465,-0.3438230480876839,0.8175060225608901,0.596891363126222,0.7294080928253545,0.7294080928253819,-0.1635019468393624,1.0247680924885534,0.1482866849820203,1.2686594396812152,1.268659439681285,-0.1723151011096821,1.226898159222681,0.0395076766808908,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_43/context_features.csv,True,0.009502530097961481,stage2_wrong_to_stage4_correct
45,1086,2021-04-19T00:00:00,1,0.0468731407215194,55633.14,58240.84,0.4827029109001159,0.517297089099884,1,1,-1.4196330308914185,-1.3504170179367063,2021-04-19T00:00:00,1,0.0468731407215194,55633.14,58240.84,0.5158409476280212,0.484158992767334,0,0,-1.358870029449463,-1.422255277633667,1,2021-04-19T00:00:00,0.0468731407215194,True,False,0.017297089099884033,0.015841007232666016,-0.03313809633255005,0.517297089099884,0.484158992767334,-0.03313809633255005,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.783899313518542,1.7838993135185568,1.423102290405833,0.6195757030629069,1.879342951308624,2.150364338635288,2.1503643386352875,1.905722572060801,0.8742768437528889,2.591181273412805,2.26623950847121,2.2662395084712137,1.0623282802199268,1.1969567631734694,1.627379179209812,-1.14024464207335,-1.3284955369547455,-1.2521474156413552,0.5578753528524946,0.4194303565756517,0.5556980653566883,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.4194303565756517,0.5556980653566883,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_45/context_features.csv,True,0.03313809633255005,stage2_correct_to_stage4_wrong
45,1021,2021-02-13T00:00:00,1,0.0338896065185989,47153.69,48751.71,0.4749060273170471,0.5250939726829529,1,1,-1.679853081703186,-1.5793927907943726,2021-02-13T00:00:00,1,0.0338896065185989,47153.69,48751.71,0.5037872791290283,0.4962127208709717,0,0,-1.625320553779602,-1.640470027923584,1,2021-02-13T00:00:00,0.0338896065185989,True,False,0.02509397268295288,0.0037872791290283203,-0.0288812518119812,0.5250939726829529,0.4962127208709717,-0.0288812518119812,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1255483057269537,2.1255483057269497,1.853349961348267,0.8387712634986899,2.092587808413372,1.292306981674805,1.2923069816748205,0.7264691767103496,0.5558821356840448,1.2847538798781597,2.13958229334665,2.139582293346712,0.9566899142592497,0.9646841150341322,0.5434147964887663,-0.6342195393380928,-0.7244743654187913,-0.6322903810399191,0.7782901090062456,0.5912111039105766,0.9934108845707832,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.5912111039105766,0.9934108845707832,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_45/context_features.csv,True,0.0288812518119812,stage2_correct_to_stage4_wrong
46,1026,2021-02-18T00:00:00,1,0.0833903624647447,51552.6,55851.59,0.4999306499958038,0.5000693798065186,1,1,-0.7398260831832886,-0.7395486235618591,2021-02-18T00:00:00,1,0.0833903624647447,51552.6,55851.59,0.5206296443939209,0.4793703258037567,0,0,-0.6939220428466797,-0.7764875888824463,1,2021-02-18T00:00:00,0.0833903624647447,True,False,6.937980651855469e-05,0.020629674196243286,-0.02069905400276184,0.5000693798065186,0.4793703258037567,-0.02069905400276184,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.356137405706777,2.356137405706713,2.1532762363097246,0.8387712634986899,1.9389918623868752,1.9811375997356009,1.9811375997355845,1.653746142031501,1.0048684232342506,1.2847538798781597,2.4144941531905624,2.414494153190613,1.2961786857797757,0.9646841150341322,0.5434147964887663,-0.8234491463833773,-0.776490988384355,-0.6485209751827625,0.5567750650223998,0.6176032476704121,1.0034499345709085,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.6176032476704121,1.0034499345709085,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_46/context_features.csv,True,0.02069905400276184,stage2_correct_to_stage4_wrong
43,1120,2021-05-23T00:00:00,1,0.0257063504086683,34655.25,35546.11,0.4904241263866424,0.5095759034156799,1,1,0.9164814949035645,0.954789698123932,2021-05-23T00:00:00,1,0.0257063504086683,34655.25,35546.11,0.5078563094139099,0.4921436607837677,0,0,0.9535562992095948,0.922128438949585,1,2021-05-23T00:00:00,0.0257063504086683,True,False,0.009575903415679932,0.0078563392162323,-0.01743224263191223,0.5095759034156799,0.4921436607837677,-0.01743224263191223,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6386445227206607,-0.6386445227206601,0.127786597017836,-3.4551716181724323,-0.5081047145983825,0.0136695305989272,0.0136695305989622,-0.3574367818545974,-2.223852913276371,-0.1089197489575845,1.3318254159965734,1.3318254159965874,0.2751417037576921,-1.0631649810260988,1.627379179209812,-0.3011530979600366,-0.8580635595464812,-1.3158619376577037,1.5152659894128933,0.620309256975951,0.5089962523018059,-1.35677153723211,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.620309256975951,0.5089962523018059,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_43/context_features.csv,True,0.01743224263191223,stage2_correct_to_stage4_wrong
44,2402,2024-11-25T00:00:00,1,0.1231478203260059,93010.01,104463.99,0.4900247454643249,0.509975254535675,1,1,-0.1492323726415634,-0.1093261018395423,2024-11-25T00:00:00,1,0.1231478203260059,93010.01,104463.99,0.5057981610298157,0.4942018687725067,0,0,-0.1179496571421623,-0.1411432772874832,1,2024-11-25T00:00:00,0.1231478203260059,True,False,0.009975254535675049,0.005798131227493286,-0.015773385763168335,0.509975254535675,0.4942018687725067,-0.015773385763168335,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4938467811993201,0.4938467811993401,-0.2689973661846693,0.8387712634986899,0.1301386339389061,0.505727836585708,0.505727836585722,-0.488238653872008,1.0409365737576746,0.1448874810092502,0.5388679821188788,0.5388679821188691,-1.0281465321066474,1.1107618351530122,-0.4023511783745223,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.015773385763168335,stage2_correct_to_stage4_wrong
44,2124,2024-02-21T00:00:00,1,0.3780684787227004,51849.39,71452.01,0.4860541820526123,0.5139458179473877,1,1,0.6556601524353027,0.7114578485488892,2024-02-21T00:00:00,1,0.3780684787227004,51849.39,71452.01,0.5009139180183411,0.4990860521793365,0,0,0.6870317459106445,0.6833760142326355,1,2024-02-21T00:00:00,0.3780684787227004,True,False,0.013945817947387695,0.0009139478206635077,-0.014859765768051203,0.5139458179473877,0.4990860521793365,-0.014859765768051203,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4436700816887573,0.4436700816888441,-0.334261988733511,0.8387712634986899,-0.0950360053814924,0.3012402135068396,0.3012402135068652,-0.7282735117214364,0.743685264271527,-0.3774568628064229,0.493981757960709,0.493981757960731,-1.0051711916772386,0.9928108810197548,-0.4352555611977977,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.014859765768051203,stage2_correct_to_stage4_wrong
44,2129,2024-02-26T00:00:00,1,0.2554682783227326,54476.47,68393.48,0.4957985877990722,0.504201352596283,1,1,0.6157039403915405,0.6325098276138306,2024-02-26T00:00:00,1,0.2554682783227326,54476.47,68393.48,0.5104839205741882,0.4895160496234894,0,0,0.6462692618370056,0.6043273210525513,1,2024-02-26T00:00:00,0.2554682783227326,True,False,0.004201352596282959,0.01048395037651062,-0.014685302972793579,0.504201352596283,0.4895160496234894,-0.014685302972793579,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3757557591028754,0.3757557591029817,-0.4225978632023931,0.8387712634986899,-0.0950360053814924,0.3854710055514617,0.3854710055515081,-0.6628262905492613,1.0409365737576746,-0.3774568628064229,0.4954779654326436,0.4954779654326688,-1.0033235244399092,0.9928108810197548,-0.4352555611977977,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.014685302972793579,stage2_correct_to_stage4_wrong
