run_seed,num_samples,stage2_accuracy,stage4_accuracy,accuracy_delta_stage4_minus_stage2,stage2_predicted_positive_rate,stage4_predicted_positive_rate,mean_true_prob_delta_stage4_minus_stage2,stage2_wrong_to_stage4_correct,stage2_correct_to_stage4_wrong,both_correct,both_wrong
42,1441,0.5947258848022207,0.5995836224843858,0.004857737682165131,0.8105482303955587,0.7807078417765441,-0.0008347733960972324,25,18,839,559
43,1441,0.5641915336571826,0.5648854961832062,0.000693962526023606,0.7536433032616239,0.7251908396946565,-0.0008847921709274775,21,20,793,607
44,1441,0.5468424705065926,0.5489243580846634,0.002081887578070818,0.6210964607911172,0.6245662734212353,0.00023567455250053795,5,2,786,648
45,1441,0.5628036086051353,0.5641915336571826,0.001387925052047212,0.945176960444136,0.9340735600277585,-0.00041671669127459646,9,7,804,621
46,1441,0.5683553088133241,0.5697432338653713,0.001387925052047212,0.5746009715475364,0.5801526717557252,0.0005121868592347623,6,4,815,616
