image_spec,context_feature_set,modulation_scale,seed_count,num_samples_mean,num_samples_std,num_samples_count,accuracy_mean,accuracy_std,accuracy_count,majority_class_accuracy_mean,majority_class_accuracy_std,majority_class_accuracy_count,accuracy_minus_majority_class_accuracy_mean,accuracy_minus_majority_class_accuracy_std,accuracy_minus_majority_class_accuracy_count,roc_auc_mean,roc_auc_std,roc_auc_count,average_precision_mean,average_precision_std,average_precision_count,f1_mean,f1_std,f1_count,brier_score_mean,brier_score_std,brier_score_count,predicted_positive_rate_mean,predicted_positive_rate_std,predicted_positive_rate_count,long_flat_sharpe_net_mean,long_flat_sharpe_net_std,long_flat_sharpe_net_count,long_short_sharpe_net_mean,long_short_sharpe_net_std,long_short_sharpe_net_count,long_flat_annualized_return_net_mean,long_flat_annualized_return_net_std,long_flat_annualized_return_net_count,long_short_annualized_return_net_mean,long_short_annualized_return_net_std,long_short_annualized_return_net_count,num_trainable_parameters_mean,num_trainable_parameters_std,num_trainable_parameters_count,num_frozen_parameters_mean,num_frozen_parameters_std,num_frozen_parameters_count,stage2_accuracy_mean,stage2_roc_auc_mean,stage2_f1_mean,stage2_brier_score_mean,accuracy_minus_same_image_stage2,roc_auc_minus_same_image_stage2,f1_minus_same_image_stage2,brier_score_minus_same_image_stage2,accuracy_gap_to_stage2_ohlc_ma_vb
ohlc,technical_all,0.02,5,1441.0,0.0,5,0.5580846634281749,0.015119785675668178,5,0.5412907702984039,0.0,5,0.016793893129770997,0.015119785675668178,5,0.5610557042554016,0.01449031011154857,5,0.5848441868307253,0.020789219266596486,5,0.6804313688165069,0.019060438133913973,5,0.2527753333972994,0.0037244573802816166,5,0.847467036780014,0.1266661267000308,5,3.0863010399577475,0.14870523530071858,5,2.460462764882851,0.6922553688960101,5,8.136847586793532,0.9915306550868853,5,7.144681622700412,1.983246116572252,5,35008.0,0.0,5,2952962.0,0.0,5,0.5580846634281749,0.5602178129485239,0.6809530579505978,0.2529467495688682,0.0,0.000837891306877725,-0.0005216891340908969,-0.00017141617156879452,-0.021235253296322032
ohlc_ma,volume_volatility,0.02,5,1441.0,0.0,5,0.5576682859125608,0.022275008021256867,5,0.5412907702984039,0.0,5,0.016377515614156835,0.022275008021256867,5,0.564542844951317,0.016292570004933324,5,0.5830878219488361,0.010804910544085222,5,0.6276974841333418,0.04890929397211349,5,0.27867082421452244,0.01710092351282721,5,0.6577376821651632,0.10993054219714057,5,3.088958959925188,0.3626844574686328,5,1.8369737286043766,0.9148208877743431,5,7.237652829761151,1.3171013401639045,5,5.346190790106853,2.6344335338224054,5,34944.0,0.0,5,2952962.0,0.0,5,0.5575294934073561,0.5644949377400209,0.6274020200912854,0.2788809252996448,0.00013879250520465458,4.790721129610542e-05,0.00029546404205638144,-0.0002101010851223717,-0.021651630811936107
ohlc_ma_vb,technical_all_control,0.02,5,1441.0,0.0,5,0.579736294240111,0.018047028862480094,5,0.5412907702984039,0.0,5,0.03844552394170715,0.018047028862480094,5,0.584777532099771,0.02345156153956817,5,0.6112473922991437,0.01947647300744021,5,0.6508336832352363,0.006647575771072061,5,0.2742182177896106,0.008879072003805605,5,0.6623178348369188,0.04630503630986345,5,3.4381181551650535,0.3677681773880591,5,2.3886518022201817,0.48540538472961725,5,8.036720334871838,0.6941496239280753,5,6.944427118857027,1.3884517231250464,5,35008.0,0.0,5,2952962.0,0.0,5,0.5793199167244969,0.5848619030994221,0.6510711809366792,0.2743367621571529,0.00041637751561407477,-8.437099965108441e-05,-0.00023749770144287918,-0.00011854436754232811,0.00041637751561407477
ohlc_vb,bb_trend,0.02,5,1441.0,0.0,5,0.5675225537820958,0.017517571659649653,5,0.5412907702984039,0.0,5,0.026231783483691883,0.017517571659649653,5,0.5611204856666279,0.01848710497768755,5,0.5713207496945922,0.012238769494450928,5,0.6581733308354757,0.04442060706180288,5,0.25815693484150715,0.00787923441843224,5,0.7383761276891047,0.1470938659207969,5,3.128506960849201,0.5406592138338002,5,2.105957612942723,1.5130295074827065,5,7.611376152868355,2.173657908468414,5,6.0937387548500626,4.347456703906628,5,34944.0,0.0,5,2952962.0,0.0,5,0.567383761276891,0.5612471391442647,0.6585744515333222,0.2583062445835097,0.0001387925052047656,-0.00012665347763685109,-0.00040112069784647986,-0.00014930974200255687,-0.01179736294240108
