run_seed,sample_index,Date_stage2,label_stage2,future_return_stage2,entry_close_stage2,exit_close_stage2,prob_down_stage2,prob_up_stage2,pred_class_stage2,correct_stage2,logit_down_stage2,logit_up_stage2,Date_stage4,label_stage4,future_return_stage4,entry_close_stage4,exit_close_stage4,prob_down_stage4,prob_up_stage4,pred_class_stage4,correct_stage4,logit_down_stage4,logit_up_stage4,label,Date,future_return,stage2_correct,stage4_correct,stage2_margin,stage4_margin,prob_up_delta_stage4_minus_stage2,stage2_true_prob,stage4_true_prob,true_prob_delta_stage4_minus_stage2,transition,funding_missing,activity_missing,cftc_missing,funding_rate_mean_7_missing,funding_rate_sum_7_missing,funding_rate_abs_mean_7_missing,funding_rate_min_7_missing,funding_rate_max_7_missing,funding_rate_mean_20_missing,funding_rate_sum_20_missing,funding_rate_abs_mean_20_missing,funding_rate_min_20_missing,funding_rate_max_20_missing,funding_rate_mean_60_missing,funding_rate_sum_60_missing,funding_rate_abs_mean_60_missing,funding_rate_min_60_missing,funding_rate_max_60_missing,bitmex_trades_mean_7_missing,bitmex_trades_mean_20_missing,bitmex_trades_mean_60_missing,bitmex_volume_mean_7_missing,bitmex_volume_mean_20_missing,bitmex_volume_mean_60_missing,bitmex_turnover_mean_7_missing,bitmex_turnover_mean_20_missing,bitmex_turnover_mean_60_missing,bitmex_homenotional_mean_20_missing,bitmex_homenotional_mean_60_missing,bitmex_foreignnotional_mean_20_missing,bitmex_foreignnotional_mean_60_missing,cot_open_interest_missing,cot_lev_money_net_ratio_missing,cot_asset_mgr_net_ratio_missing,cot_dealer_net_ratio_missing,cot_other_rept_net_ratio_missing,cot_nonrept_net_ratio_missing,cot_age_days_missing,cot_open_interest_change_20_missing,cot_open_interest_pct_change_20_missing,cot_open_interest_change_60_missing,cot_open_interest_pct_change_60_missing,cot_open_interest_zscore_60_missing,cot_lev_money_net_ratio_change_20_missing,cot_lev_money_net_ratio_change_60_missing,cot_asset_mgr_net_ratio_change_20_missing,cot_asset_mgr_net_ratio_change_60_missing,cot_dealer_net_ratio_change_20_missing,cot_dealer_net_ratio_change_60_missing,funding_rate_mean_7_normalized,funding_rate_sum_7_normalized,funding_rate_abs_mean_7_normalized,funding_rate_min_7_normalized,funding_rate_max_7_normalized,funding_rate_mean_20_normalized,funding_rate_sum_20_normalized,funding_rate_abs_mean_20_normalized,funding_rate_min_20_normalized,funding_rate_max_20_normalized,funding_rate_mean_60_normalized,funding_rate_sum_60_normalized,funding_rate_abs_mean_60_normalized,funding_rate_min_60_normalized,funding_rate_max_60_normalized,bitmex_trades_mean_7_normalized,bitmex_trades_mean_20_normalized,bitmex_trades_mean_60_normalized,bitmex_volume_mean_7_normalized,bitmex_volume_mean_20_normalized,bitmex_volume_mean_60_normalized,bitmex_turnover_mean_7_normalized,bitmex_turnover_mean_20_normalized,bitmex_turnover_mean_60_normalized,bitmex_homenotional_mean_20_normalized,bitmex_homenotional_mean_60_normalized,bitmex_foreignnotional_mean_20_normalized,bitmex_foreignnotional_mean_60_normalized,context_features_path,context_features_available,selection_score
43,1100,2021-05-03T00:00:00,0,-0.3938145920395512,57169.39,34655.25,0.4915022253990173,0.5084978342056274,1,0,0.4013337194919586,0.4353281557559967,2021-05-03T00:00:00,0,-0.3938145920395512,57169.39,34655.25,0.5057064890861511,0.4942934513092041,0,1,0.4314969480037689,0.4086698889732361,0,2021-05-03T00:00:00,-0.3938145920395512,False,True,0.008497834205627441,0.0057065486907958984,-0.01420438289642334,0.4915022253990173,0.5057064890861511,0.014204263687133845,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2015754964710176,0.2015754964710051,-0.6491534000753064,0.8158702347964439,-0.5081047145983825,0.7160178836434213,0.7160178836434302,-0.1766469332699443,0.8742768437528889,1.1227251571761176,1.8354293353012536,1.8354293353012625,0.5303206159050867,1.1969567631734694,1.627379179209812,-1.2657436313622596,-1.1628469959947814,-1.3693333930899647,-0.4710923662292183,0.4792905655123609,0.3991026842645046,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.4792905655123609,0.3991026842645046,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_43/context_features.csv,True,0.014204263687133845
44,1797,2023-03-31T00:00:00,0,-0.0077887650112276,28465.36,28243.65,0.4952235221862793,0.5047764778137207,1,0,1.3934032917022705,1.412509799003601,2023-03-31T00:00:00,0,-0.0077887650112276,28465.36,28243.65,0.5083105564117432,0.4916894733905792,0,1,1.4202412366867063,1.3869960308074951,0,2023-03-31T00:00:00,-0.0077887650112276,False,True,0.004776477813720703,0.008310526609420776,-0.01308700442314148,0.4952235221862793,0.5083105564117432,0.013087034225463867,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0622312863654288,0.062231286365424,-0.7392559920335657,0.529607376018369,-0.5081047145983825,-0.528761467072319,-0.5287614670723177,-0.2144156266762747,-1.5124397374350476,-0.6913166962921962,-0.2509344055679933,-0.2509344055680105,-0.8804938198362994,-0.5441807828397669,-0.8742940405826446,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.013087034225463867
44,2233,2024-06-09T00:00:00,0,-0.1243602485292499,69648.14,60986.68,0.4914724230766296,0.5085275769233704,1,0,1.738022804260254,1.7721364498138428,2024-06-09T00:00:00,0,-0.1243602485292499,69648.14,60986.68,0.5038729906082153,0.4961269497871399,0,1,1.7641888856887815,1.7486964464187622,0,2024-06-09T00:00:00,-0.1243602485292499,False,True,0.008527576923370361,0.0038730502128601074,-0.012400627136230469,0.4914724230766296,0.5038729906082153,0.012400567531585749,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2047714645927053,0.2047714645926928,-0.6449964177473598,0.8387712634986899,-0.4991573779366448,0.2552671619821307,0.2552671619821205,-0.847596663193773,0.887957866365222,-0.6357963647369512,0.1896986949177204,0.1896986949177044,-1.1620220734552174,1.0272888522279378,-1.0500974573812876,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.012400567531585749
44,1319,2021-12-08T00:00:00,0,-0.0580023970110473,50471.19,47543.74,0.4988917112350464,0.5011082887649536,1,0,0.1423061341047287,0.1467393189668655,2021-12-08T00:00:00,0,-0.0580023970110473,50471.19,47543.74,0.5112226605415344,0.4887772798538208,0,1,0.1672824770212173,0.1223841235041618,0,2021-12-08T00:00:00,-0.0580023970110473,False,True,0.0011082887649536133,0.0112227201461792,-0.012331008911132812,0.4988917112350464,0.5112226605415344,0.012330949306488037,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3513269885809262,-0.351326988580957,-0.2800133693538107,-0.7381281414273907,-0.5081047145983825,0.0223412851168287,0.0223412851168058,-0.7036498047457526,-0.1580184988140664,-0.6913166962921962,0.5585463629997602,0.5585463629997919,-0.8378769733404485,0.4438852867842115,-0.5142260799736588,-1.2758437051256102,-1.435785835226369,-1.3936405297788186,-0.7222863633148962,-1.0670446176357804,-1.1668997150916276,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.0670446176357804,-1.1668997150916276,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.012330949306488037
44,1569,2022-08-15T00:00:00,0,-0.1699336205873295,24094.82,20000.3,0.4957640767097473,0.5042359232902527,1,0,1.071445345878601,1.0883893966674805,2022-08-15T00:00:00,0,-0.1699336205873295,24094.82,20000.3,0.5077247023582458,0.4922752678394317,0,1,1.0961486101150513,1.0652472972869873,0,2022-08-15T00:00:00,-0.1699336205873295,False,True,0.0042359232902526855,0.007724732160568293,-0.011960655450820978,0.4957640767097473,0.5077247023582458,0.011960625648498535,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0729377795730831,0.0729377795730775,-0.7392559920335657,0.5492368291917228,-0.5081047145983825,0.0737341832152092,0.073734183215209,-0.909461412712041,0.6528930232987706,-0.6913166962921962,0.044729201386689,0.0447292013866811,-1.1620220734552174,0.9528890196208064,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.011960625648498535
44,1223,2021-09-03T00:00:00,0,-0.1026793660850966,49999.14,44865.26,0.4930988550186157,0.5069011449813843,1,0,1.11492657661438,1.1425328254699707,2021-09-03T00:00:00,0,-0.1026793660850966,49999.14,44865.26,0.5050376653671265,0.4949623644351959,0,1,1.1392395496368408,1.1190882921218872,0,2021-09-03T00:00:00,-0.1026793660850966,False,True,0.006901144981384277,0.005037635564804077,-0.011938780546188354,0.4930988550186157,0.5050376653671265,0.011938810348510742,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2050910614048742,0.2050910614048455,-0.6445807195145653,0.7798829039786287,-0.3917893379957924,0.1666367297777009,0.1666367297776828,-0.87462719867083,0.6715489632246795,-0.6029373930001735,-0.032065273422983,-0.0320652734230092,-1.0804837149381403,0.5954068970938573,-1.0228338258991452,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-0.6614925098461475,-0.7332320296022767,-1.1713280838476312,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-0.7332320296022767,-1.1713280838476312,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.011938810348510742
44,1893,2023-07-05T00:00:00,0,-0.0418261906892716,30504.81,29228.91,0.4972376227378845,0.5027624368667603,1,0,0.5336558222770691,0.5447055101394653,2023-07-05T00:00:00,0,-0.0418261906892716,30504.81,29228.91,0.5089482069015503,0.4910517930984497,0,1,0.5584830045700073,0.5226863026618958,0,2023-07-05T00:00:00,-0.0418261906892716,False,True,0.002762436866760254,0.008948206901550293,-0.011710643768310547,0.4972376227378845,0.5089482069015503,0.011710584163665771,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1458058527475651,0.1458058527475559,-0.6921781671695516,0.5672304946006304,-0.5081047145983825,0.1884436418740442,0.1884436418740314,-0.909461412712041,0.7996530840492535,-0.6913166962921962,-0.1443458863171142,-0.1443458863171375,-1.011959360440458,-0.5124247567269667,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_44/context_features.csv,True,0.011710584163665771
43,2076,2024-01-04T00:00:00,0,-0.0920978186273955,44151.1,40084.88,0.4935431480407715,0.5064568519592285,1,0,1.2771248817443848,1.3029537200927734,2024-01-04T00:00:00,0,-0.0920978186273955,44151.1,40084.88,0.5039362907409668,0.4960637390613556,0,1,1.2994927167892456,1.283747315406799,0,2024-01-04T00:00:00,-0.0920978186273955,False,True,0.006456851959228516,0.003936260938644409,-0.010393112897872925,0.4935431480407715,0.5039362907409668,0.010393142700195312,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6967907569264326,0.6967907569264894,-0.0050289883601552,0.8387712634986899,0.5402248976018834,0.4887031420543139,0.4887031420543609,-0.5129549311747237,1.0409365737576746,0.1052301013269323,0.6857890506132261,0.6857890506132898,-0.8916199899394419,1.2223615840637096,-0.4352555611977977,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_43/context_features.csv,True,0.010393142700195312
43,1908,2023-07-20T00:00:00,0,-0.0073157718120804,29800.0,29581.99,0.4930406510829925,0.5069593787193298,1,0,1.7562901973724363,1.7841293811798096,2023-07-20T00:00:00,0,-0.0073157718120804,29800.0,29581.99,0.5030959248542786,0.4969040751457214,0,1,1.7785258293151855,1.7661420106887815,0,2023-07-20T00:00:00,-0.0073157718120804,False,True,0.006959378719329834,0.00309592485427862,-0.010055303573608454,0.4930406510829925,0.5030959248542786,0.010055273771286066,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0454728393354505,-0.0454728393354335,-0.7392559920335657,0.3643928118093087,-0.5081047145983825,0.0598976337271849,0.0598976337271792,-0.909461412712041,0.6802550685234371,-0.6913166962921962,0.1712237852642282,0.1712237852642099,-1.1620220734552174,1.0182157019099949,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_43/context_features.csv,True,0.010055273771286066
43,2171,2024-04-08T00:00:00,0,-0.1187012007819044,71620.0,63118.62,0.4987428784370422,0.5012571215629578,1,0,0.8440893888473511,0.8491178750991821,2024-04-08T00:00:00,0,-0.1187012007819044,71620.0,63118.62,0.5082454085350037,0.4917545318603515,0,1,0.8642547130584717,0.8312699794769287,0,2024-04-08T00:00:00,-0.1187012007819044,False,True,0.0012571215629577637,0.008245468139648493,-0.009502589702606257,0.4987428784370422,0.5082454085350037,0.009502530097961481,stage2_wrong_to_stage4_correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4363193550089554,0.4363193550089465,-0.3438230480876839,0.8175060225608901,0.596891363126222,0.7294080928253545,0.7294080928253819,-0.1635019468393624,1.0247680924885534,0.1482866849820203,1.2686594396812152,1.268659439681285,-0.1723151011096821,1.226898159222681,0.0395076766808908,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity/seed_43/context_features.csv,True,0.009502530097961481
