split,feature,feature_group,num_rows,raw_missing_rate,raw_mean,raw_std,raw_min,raw_max,normalized_mean,normalized_std,normalized_min,normalized_max
test,roro_proxy_value,roro_proxy,1441,0.0,-0.07611706920935,0.5782117908223097,-2.214678889446389,2.67277490655266,-0.0760540966452564,0.5863153133374317,-2.2200933182867915,2.711646116960577
test,roro_proxy_mean_20,roro_proxy,1441,0.0,-0.07761799116118422,0.4172939683223847,-1.3605689083879802,1.141123508616843,-0.12382101621045866,0.5049257621833343,-1.6761918121000512,1.350856375254893
test,roro_proxy_mean_60,roro_proxy,1441,0.0,-0.08282460715498244,0.2225844983042722,-0.633691735172913,0.48767754908023975,-0.2213926461860485,0.41455277427440773,-1.247355810360386,0.8411398005863407
test,roro_proxy_delta_20,roro_proxy,1441,0.0,0.0033410469658374776,0.92522666909821,-4.887453795999049,3.1268069595702643,0.03482996613030384,0.6923043985784763,-3.624726005845372,2.371975297461482
test,roro_proxy_delta_60,roro_proxy,1441,0.0,0.01387294981677104,0.8079990019694576,-3.4901691933341676,2.7504934562605605,0.0618410091439368,0.5669469958893257,-2.396833025956064,1.9820398846817548
test,roro_proxy_std_60,roro_proxy,1441,0.0,0.4861056210041698,0.2331472910884046,0.1653898889384046,1.1221679570256546,-0.46125417956997394,0.5034933487680365,-0.959800726468027,0.9459244127430703
test,riskoff_vix_change_20,risk_off_components,1441,0.0,-0.12000000000000001,4.23400550744299,-22.71,25.380000000000003,-0.0022322594279484726,0.5605841541355688,-2.9931579962181,3.373978731636632
test,riskoff_neg_sp500_return_20,risk_off_components,1441,0.0,-0.006783039620767515,0.0354121657547606,-0.09263646604045278,0.13659137830778012,0.018314633713257845,0.717450464564667,-1.7210757525127276,2.923080285774423
test,riskoff_dollar_return_20,risk_off_components,1441,0.0,0.0022703836528978785,0.015414167812905293,-0.06257461673929787,0.04090259821384593,0.20648999177398078,1.210479646242893,-2.6842313327780785,2.878537378902939
test,riskoff_neg_10y_yield_change_20,risk_off_components,1441,0.0,-0.04599583622484386,0.23005836989027365,-0.7400000000000002,0.6100000000000003,-0.39747455992109,1.271254995744972,-1.8509626610289844,3.569960820256852
train,roro_proxy_value,roro_proxy,671,0.0,-5.29465525901714e-18,0.9999999999999994,-2.3798467203340925,4.540204898185839,-1.058931051803428e-17,1.0000000000000004,-2.2200933182867915,4.129026556871483
train,roro_proxy_mean_20,roro_proxy,671,0.0,0.024026841907878783,0.8377721683320914,-1.7746111684802337,4.020601757947603,6.353586310820568e-17,0.9999999999999998,-1.7297309429595271,4.546146814398304
train,roro_proxy_mean_60,roro_proxy,671,0.0,0.03595978026150136,0.539628135994532,-1.0898775110412342,2.1507037752346894,-3.176793155410284e-17,1.0000000000000007,-1.9552657338559163,3.820237529337559
train,roro_proxy_delta_20,roro_proxy,671,0.0,-0.04334536110664087,1.3823626554290591,-6.668771782167772,4.506853752626948,-2.64732762950857e-17,0.9999999999999987,-4.2083736837798815,2.580666373689954
