run_seed,sample_index,Date_stage2,label_stage2,future_return_stage2,entry_close_stage2,exit_close_stage2,prob_down_stage2,prob_up_stage2,pred_class_stage2,correct_stage2,logit_down_stage2,logit_up_stage2,Date_stage4,label_stage4,future_return_stage4,entry_close_stage4,exit_close_stage4,prob_down_stage4,prob_up_stage4,pred_class_stage4,correct_stage4,logit_down_stage4,logit_up_stage4,label,Date,future_return,stage2_correct,stage4_correct,stage2_margin,stage4_margin,prob_up_delta_stage4_minus_stage2,stage2_true_prob,stage4_true_prob,true_prob_delta_stage4_minus_stage2,transition,funding_missing,activity_missing,cftc_missing,funding_rate_mean_7_missing,funding_rate_sum_7_missing,funding_rate_abs_mean_7_missing,funding_rate_min_7_missing,funding_rate_max_7_missing,funding_rate_mean_20_missing,funding_rate_sum_20_missing,funding_rate_abs_mean_20_missing,funding_rate_min_20_missing,funding_rate_max_20_missing,funding_rate_mean_60_missing,funding_rate_sum_60_missing,funding_rate_abs_mean_60_missing,funding_rate_min_60_missing,funding_rate_max_60_missing,bitmex_trades_mean_7_missing,bitmex_trades_mean_20_missing,bitmex_trades_mean_60_missing,bitmex_volume_mean_7_missing,bitmex_volume_mean_20_missing,bitmex_volume_mean_60_missing,bitmex_turnover_mean_7_missing,bitmex_turnover_mean_20_missing,bitmex_turnover_mean_60_missing,bitmex_homenotional_mean_20_missing,bitmex_homenotional_mean_60_missing,bitmex_foreignnotional_mean_20_missing,bitmex_foreignnotional_mean_60_missing,cot_open_interest_missing,cot_lev_money_net_ratio_missing,cot_asset_mgr_net_ratio_missing,cot_dealer_net_ratio_missing,cot_other_rept_net_ratio_missing,cot_nonrept_net_ratio_missing,cot_age_days_missing,cot_open_interest_change_20_missing,cot_open_interest_pct_change_20_missing,cot_open_interest_change_60_missing,cot_open_interest_pct_change_60_missing,cot_open_interest_zscore_60_missing,cot_lev_money_net_ratio_change_20_missing,cot_lev_money_net_ratio_change_60_missing,cot_asset_mgr_net_ratio_change_20_missing,cot_asset_mgr_net_ratio_change_60_missing,cot_dealer_net_ratio_change_20_missing,cot_dealer_net_ratio_change_60_missing,funding_rate_mean_7_normalized,funding_rate_sum_7_normalized,funding_rate_abs_mean_7_normalized,funding_rate_min_7_normalized,funding_rate_max_7_normalized,funding_rate_mean_20_normalized,funding_rate_sum_20_normalized,funding_rate_abs_mean_20_normalized,funding_rate_min_20_normalized,funding_rate_max_20_normalized,funding_rate_mean_60_normalized,funding_rate_sum_60_normalized,funding_rate_abs_mean_60_normalized,funding_rate_min_60_normalized,funding_rate_max_60_normalized,context_features_path,context_features_available,selection_score
46,1032,2021-02-24T00:00:00,1,0.1454328229614987,49676.2,56900.75,0.4657051861286163,0.5342947840690613,1,1,-0.6661719083786011,-0.5287769436836243,2021-02-24T00:00:00,1,0.1454328229614987,49676.2,56900.75,0.5059387683868408,0.4940612614154815,0,0,-0.5791507959365845,-0.6029068231582642,1,2021-02-24T00:00:00,0.1454328229614987,True,False,0.03429478406906128,0.005938738584518488,-0.04023352265357977,0.5342947840690613,0.4940612614154815,-0.04023352265357977,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.840166777736365,2.8401667777363064,2.7828512098771045,0.8387712634986899,2.2566223138785637,2.657725740830016,2.657725740829981,2.6360098815765016,1.0409365737576746,1.4093913588797304,2.4257579933544005,2.425757993354364,1.7293763195763665,0.9646841150341322,0.6468285710762035,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_only/seed_46/context_features.csv,True,0.04023352265357977
46,1026,2021-02-18T00:00:00,1,0.0833903624647447,51552.6,55851.59,0.4999306499958038,0.5000693798065186,1,1,-0.7398260831832886,-0.7395486235618591,2021-02-18T00:00:00,1,0.0833903624647447,51552.6,55851.59,0.5325440168380737,0.4674560129642486,0,0,-0.6676685214042664,-0.7980288863182068,1,2021-02-18T00:00:00,0.0833903624647447,True,False,6.937980651855469e-05,0.0325439870357514,-0.03261336684226995,0.5000693798065186,0.4674560129642486,-0.03261336684226995,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.356137405706777,2.356137405706713,2.1532762363097246,0.8387712634986899,1.9389918623868752,1.9811375997356009,1.9811375997355845,1.653746142031501,1.0048684232342506,1.2847538798781597,2.4144941531905624,2.414494153190613,1.2961786857797757,0.9646841150341322,0.5434147964887663,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_only/seed_46/context_features.csv,True,0.03261336684226995
45,1086,2021-04-19T00:00:00,1,0.0468731407215194,55633.14,58240.84,0.4827029109001159,0.517297089099884,1,1,-1.4196330308914185,-1.3504170179367063,2021-04-19T00:00:00,1,0.0468731407215194,55633.14,58240.84,0.5084559917449951,0.4915440082550049,0,0,-1.372215986251831,-1.4060431718826294,1,2021-04-19T00:00:00,0.0468731407215194,True,False,0.017297089099884033,0.008455991744995117,-0.02575308084487915,0.517297089099884,0.4915440082550049,-0.02575308084487915,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.783899313518542,1.7838993135185568,1.423102290405833,0.6195757030629069,1.879342951308624,2.150364338635288,2.1503643386352875,1.905722572060801,0.8742768437528889,2.591181273412805,2.26623950847121,2.2662395084712137,1.0623282802199268,1.1969567631734694,1.627379179209812,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_only/seed_45/context_features.csv,True,0.02575308084487915
46,1088,2021-04-21T00:00:00,1,0.0535883436396062,53787.63,56670.02,0.4813516139984131,0.5186483860015869,1,1,-0.5987913608551025,-0.5241631865501404,2021-04-21T00:00:00,1,0.0535883436396062,53787.63,56670.02,0.5057306289672852,0.4942693412303924,0,0,-0.5473705530166626,-0.570294201374054,1,2021-04-21T00:00:00,0.0535883436396062,True,False,0.018648386001586914,0.0057306587696075995,-0.024379044771194514,0.5186483860015869,0.4942693412303924,-0.024379044771194514,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8476404522701452,0.8476404522701618,0.2053143174339949,0.6195757030629069,1.254520607763942,1.9201802665072265,1.9201802665072325,1.5715436916765315,0.8742768437528889,2.591181273412805,2.036018715289098,2.036018715289112,0.7780285257449866,1.1969567631734694,1.627379179209812,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_only/seed_46/context_features.csv,True,0.024379044771194514
43,1120,2021-05-23T00:00:00,1,0.0257063504086683,34655.25,35546.11,0.4904241263866424,0.5095759034156799,1,1,0.9164814949035645,0.954789698123932,2021-05-23T00:00:00,1,0.0257063504086683,34655.25,35546.11,0.5134557485580444,0.4865442216396332,0,0,0.9651435017585754,0.911307454109192,1,2021-05-23T00:00:00,0.0257063504086683,True,False,0.009575903415679932,0.013455778360366821,-0.023031681776046753,0.5095759034156799,0.4865442216396332,-0.023031681776046753,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6386445227206607,-0.6386445227206601,0.127786597017836,-3.4551716181724323,-0.5081047145983825,0.0136695305989272,0.0136695305989622,-0.3574367818545974,-2.223852913276371,-0.1089197489575845,1.3318254159965734,1.3318254159965874,0.2751417037576921,-1.0631649810260988,1.627379179209812,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_only/seed_43/context_features.csv,True,0.023031681776046753
44,2402,2024-11-25T00:00:00,1,0.1231478203260059,93010.01,104463.99,0.4900247454643249,0.509975254535675,1,1,-0.1492323726415634,-0.1093261018395423,2024-11-25T00:00:00,1,0.1231478203260059,93010.01,104463.99,0.5013824701309204,0.498617559671402,0,0,-0.1271626204252243,-0.1326924413442611,1,2024-11-25T00:00:00,0.1231478203260059,True,False,0.009975254535675049,0.0013824403285980225,-0.011357694864273071,0.509975254535675,0.498617559671402,-0.011357694864273071,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4938467811993201,0.4938467811993401,-0.2689973661846693,0.8387712634986899,0.1301386339389061,0.505727836585708,0.505727836585722,-0.488238653872008,1.0409365737576746,0.1448874810092502,0.5388679821188788,0.5388679821188691,-1.0281465321066474,1.1107618351530122,-0.4023511783745223,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_only/seed_44/context_features.csv,True,0.011357694864273071
46,1014,2021-02-06T00:00:00,1,0.1809258390678119,39186.94,46276.87,0.4957577884197235,0.5042421817779541,1,1,0.0842695012688636,0.1012386530637741,2021-02-06T00:00:00,1,0.1809258390678119,39186.94,46276.87,0.5068670511245728,0.4931329190731048,0,0,0.10808627307415,0.080616295337677,1,2021-02-06T00:00:00,0.1809258390678119,True,False,0.0042421817779541016,0.006867080926895197,-0.011109262704849299,0.5042421817779541,0.4931329190731048,-0.011109262704849299,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7458488675943883,0.7458488675943943,0.0587806903739465,0.7913334183297518,1.1292578944996146,0.706708500116874,0.7067085001169151,-0.0731533077105378,0.5558821356840448,0.5527919577416632,1.757203705518332,1.7572037055184038,0.4844904350833102,0.9646841150341322,0.3817132580429557,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_only/seed_46/context_features.csv,True,0.011109262704849299
44,2129,2024-02-26T00:00:00,1,0.2554682783227326,54476.47,68393.48,0.4957985877990722,0.504201352596283,1,1,0.6157039403915405,0.6325098276138306,2024-02-26T00:00:00,1,0.2554682783227326,54476.47,68393.48,0.5068805813789368,0.4931193888187408,0,0,0.638289213180542,0.6107650995254517,1,2024-02-26T00:00:00,0.2554682783227326,True,False,0.004201352596282959,0.006880611181259211,-0.01108196377754217,0.504201352596283,0.4931193888187408,-0.01108196377754217,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3757557591028754,0.3757557591029817,-0.4225978632023931,0.8387712634986899,-0.0950360053814924,0.3854710055514617,0.3854710055515081,-0.6628262905492613,1.0409365737576746,-0.3774568628064229,0.4954779654326436,0.4954779654326688,-1.0033235244399092,0.9928108810197548,-0.4352555611977977,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_only/seed_44/context_features.csv,True,0.01108196377754217
44,2382,2024-11-05T00:00:00,1,0.3407426136275999,69372.01,93010.01,0.4979835450649261,0.5020164251327515,1,1,0.6379383206367493,0.6460040807723999,2024-11-05T00:00:00,1,0.3407426136275999,69372.01,93010.01,0.5089114904403687,0.4910885095596313,0,0,0.6591861248016357,0.6235363483428955,1,2024-11-05T00:00:00,0.3407426136275999,True,False,0.002016425132751465,0.008911490440368708,-0.010927915573120173,0.5020164251327515,0.4910885095596313,-0.010927915573120173,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3012897018676612,0.3012897018676596,-0.5194555514433989,0.8387712634986899,-0.1681059214523502,0.3006663473990794,0.3006663473990666,-0.7859448254275875,1.0409365737576746,-0.432977194361668,0.2367316515356013,0.2367316515355794,-1.1620220734552174,1.0254742221643491,-0.8818150423708218,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_only/seed_44/context_features.csv,True,0.010927915573120173
44,2356,2024-10-10T00:00:00,1,0.199222098322144,60326.39,72344.74,0.4967842400074005,0.5032157301902771,1,1,0.1089160218834877,0.1217791214585304,2024-10-10T00:00:00,1,0.199222098322144,60326.39,72344.74,0.5072396397590637,0.4927603900432586,0,0,0.1292872875928878,0.1003267988562583,1,2024-10-10T00:00:00,0.199222098322144,True,False,0.0032157301902770996,0.0072396099567413885,-0.010455340147018488,0.5032157301902771,0.4927603900432586,-0.010455340147018488,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13797573084943,0.1379757308494211,-0.7239790819783416,0.6539272461162758,-0.5081047145983825,0.0916515583586959,0.0916515583586884,-0.909461412712041,0.7561225575554663,-0.6913166962921962,0.0939414167136938,0.0939414167136767,-1.1620220734552174,1.0254742221643491,-1.0961635933338731,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_only/seed_44/context_features.csv,True,0.010455340147018488
