experiment_name,image_window,return_horizon,image_spec,run_seed,classification_available,num_samples,accuracy,majority_class_accuracy,accuracy_minus_majority,roc_auc,average_precision,f1,precision,recall,brier_score,log_loss,positive_rate,predicted_positive_rate,probability_return_pearson,trading_available,long_flat_mean_trade_return_gross,long_flat_mean_trade_return_net,long_flat_annualized_return_gross,long_flat_annualized_return_net,long_flat_annualized_volatility,long_flat_sharpe_gross,long_flat_sharpe_net,long_flat_max_drawdown_gross,long_flat_max_drawdown_net,long_flat_turnover_mean,long_flat_mean_prob_up,long_short_mean_trade_return_gross,long_short_mean_trade_return_net,long_short_annualized_return_gross,long_short_annualized_return_net,long_short_annualized_volatility,long_short_sharpe_gross,long_short_sharpe_net,long_short_max_drawdown_gross,long_short_max_drawdown_net,long_short_turnover_mean,long_short_mean_prob_up
stage2_i60_ohlc_vb_r20,60,20,ohlc_vb,44,True,1441,0.5468424705065926,0.5412907702984039,0.005551700208188737,0.5467648085651111,0.5725317237942046,0.6101492537313433,0.5709497206703911,0.6551282051282051,0.2605202349611959,0.7202288515560035,0.5412907702984039,0.6210964607911172,-0.031708071332989946,True,0.014458948011885776,0.014191772439366692,5.277516024338309,5.179996940368842,2.149508875526172,2.4552194617230594,2.4101436536758123,-0.999999712587293,-0.9999997495861994,0.26717557251908397,0.5540534566769908,0.003906483616429508,0.0033714385088653145,1.4258665199967704,1.2305750557358397,2.9311243661505864,0.48645718907838265,0.4197862002972383,-0.9999999997031953,-0.9999999998015554,0.5350451075641915,0.5540534566769908
stage2_i60_ohlc_ma_r20,60,20,ohlc_ma,44,True,1441,0.5579458709229702,0.5412907702984039,0.01665510062456632,0.5704332984211955,0.5896935808404831,0.6263929618768328,0.5772972972972973,0.6846153846153846,0.29409489577660586,0.8640033110961297,0.5412907702984039,0.6419153365718251,0.05505817275891866,True,0.019877028502172885,0.019632059730486554,7.255115403293103,7.165701801627592,2.3301574883888607,3.113572983562369,3.0750270434457034,-0.9999999143692104,-0.99999992172265,0.24496877168632894,0.6058331982864068,0.014742644597003715,0.014253401016157081,5.381065277906356,5.202491370897334,2.9185060935644915,1.8437738710815021,1.782039320741241,-0.999996061110743,-0.9999969165334537,0.4892435808466343,0.6058331982864068
stage2_i60_ohlc_ma_vb_r20,60,20,ohlc_ma_vb,44,True,1441,0.5628036086051353,0.5412907702984039,0.021512838306731452,0.5609691997362195,0.5931206705226593,0.6564885496183206,0.571157495256167,0.7717948717948718,0.2800487764703684,0.7937087604288949,0.5412907702984039,0.7314365024288688,0.034389452847178786,True,0.021316521378787746,0.021092371482882125,7.780530303257527,7.698715591251975,2.425585281011349,3.2076919183865717,3.1738099245993125,-0.9999999490851493,-0.9999999533640718,0.2241498959056211,0.6337127372089937,0.017621630350233442,0.017174024520948225,6.431895077835207,6.2685189501461025,2.9126697128244774,2.208247316719636,2.15161531886609,-0.9999892042479585,-0.9999912120177251,0.4476058292852186,0.6337127372089937
stage2_i20_ohlc_r20,20,20,ohlc,45,True,1441,0.5156141568355309,0.5412907702984039,-0.025676613462872977,0.49393304627797824,0.5325937842536892,0.616061606160616,0.5394990366088632,0.717948717948718,0.25044347254069493,0.6940649337036827,0.5412907702984039,0.7203331020124913,-0.015795946567504746,True,0.0159209823875141,0.01563437586426636,5.811158571442647,5.706547190457221,2.390503177276771,2.430935305454243,2.38733185117746,-0.9999999856312433,-0.9999999882047466,0.2866065232477446,0.5242704040345676,0.006830552367686154,0.006258033283716687,2.493151614205446,2.2841821485565905,2.9291675632180367,0.8511468054993837,0.7796249905753421,-0.9999999900102582,-0.9999999936859059,0.5725190839694656,0.5242704040345676
stage2_i20_ohlc_vb_r20,20,20,ohlc_vb,45,True,1441,0.49340735600277585,0.5412907702984039,-0.047883414295628035,0.47735172039256757,0.5169234894436402,0.5644391408114557,0.5279017857142857,0.6064102564102564,0.2520575432333757,0.6973043311232369,0.5412907702984039,0.6217904233171409,-0.09256916571626322,True,0.011377717205626121,0.01102657216745818,4.152866780053534,4.024698841122236,2.2492034746591405,1.8463722054683769,1.7894509654882378,-0.9999999990694064,-0.9999999992626645,0.3511450381679389,0.5112084345135898,-0.002255977996089812,-0.0029575741098996668,-0.8234319685727813,-1.0795145501133783,2.9317580233965166,-0.2808662795501841,-0.3682183421484627,-0.9999999999957895,-0.9999999999975173,0.7015961138098543,0.5112084345135898
stage2_i20_ohlc_ma_r20,20,20,ohlc_ma,45,True,1441,0.5253296321998612,0.5412907702984039,-0.015961138098542715,0.49076961868187285,0.5306102704090578,0.6388595564941921,0.5430879712746858,0.7756410256410257,0.25060907384085745,0.694419895234301,0.5412907702984039,0.7730742539902845,-0.00750556428410603,True,0.02036728636035485,0.020097334937731665,7.4340595215295195,7.335527252272057,2.5556595137720963,2.9088614823173424,2.869937515533699,-0.999999991745719,-0.9999999927197515,0.26995142262317834,0.530601394126847,0.015723160313367637,0.015183951430647307,5.738953514379188,5.542142272186267,2.9166362291530152,1.9676617388949347,1.8993456333614072,-0.9999996204237313,-0.9999997438635632,0.5392088827203331,0.530601394126847
stage2_i20_ohlc_ma_vb_r20,20,20,ohlc_ma_vb,45,True,1441,0.501734906315059,0.5412907702984039,-0.039555863983344874,0.4707552659141162,0.5114762348176831,0.5741399762752075,0.5342163355408388,0.6205128205128205,0.2524318983197318,0.6980550337342808,0.5412907702984039,0.6287300485773768,-0.08992876805504531,True,0.01294187357142573,0.012593504383361884,4.723783853570391,4.596629099927088,2.2622297391394657,2.088109696306654,2.031844624456415,-0.9999999991968724,-0.9999999993563069,0.34836918806384454,0.5105575137590055,0.0008723347355094048,0.00017629032190773794,0.31840217846093277,0.06434596749632435,2.932027642437688,0.10859453500793502,0.021943997613406895,-0.9999999999729523,-0.9999999999832607,0.6960444136016655,0.5105575137590055
stage2_i60_ohlc_r20,60,20,ohlc,45,True,1441,0.5655794587092297,0.5412907702984039,0.024288688410825765,0.5676306295822181,0.5862520411213947,0.6684322033898306,0.5694945848375451,0.808974358974359,0.25859284648767406,0.7202375027567367,0.5412907702984039,0.768910478834143,0.038771533720245124,True,0.02208442220343554,0.021842229281853302,8.060814104253971,7.972413687876456,2.5269074489153294,3.1899918248743386,3.1546884917398645,-0.9999999981976665,-0.9999999983542331,0.24219292158223457,0.61568502342945,0.019157431999529028,0.018673740118890583,6.992462679828095,6.815915143395062,2.9091258803555147,2.4036301512582083,2.3419026373619407,-0.9999999909017921,-0.9999999928018325,0.48369188063844554,0.61568502342945
stage2_i60_ohlc_vb_r20,60,20,ohlc_vb,45,True,1441,0.5628036086051353,0.5412907702984039,0.021512838306731452,0.5411594708871562,0.5506272445744388,0.7058823529411764,0.5550660792951542,0.9692307692307692,0.2517489512650632,0.6980451457841454,0.5412907702984039,0.945176960444136,0.026153917312689835,True,0.026455523287408526,0.026377105521967856,9.656265999904113,9.627643515518267,2.8156892065983845,3.4294502309684174,3.4188416249240197,-0.9999999999434315,-0.9999999999454539,0.0784177654406662,0.6082969888641468,0.027899634167474992,0.02774349259911968,10.183366471128371,10.126374798678683,2.8831847916682274,3.531985358883714,3.511438699822487,-0.9999999992901454,-0.9999999993383555,0.15614156835530882,0.6082969888641468
stage2_i60_ohlc_ma_r20,60,20,ohlc_ma,45,True,1441,0.5378209576682859,0.5412907702984039,-0.00346981263011803,0.5594447030528724,0.5871716721366163,0.6082352941176472,0.5619565217391305,0.6628205128205128,0.27558716551812956,0.7747240013939898,0.5412907702984039,0.6384455239417072,0.05450674908444911,True,0.017434659387172334,0.01714666493887254,6.363650676317902,6.258532702688478,2.328011389037098,2.7335135499272654,2.68821858825789,-0.9999999959367294,-0.9999999964190748,0.2879944482997918,0.5798073134732113,0.009857906367002619,0.009281223507877013,3.598135823955956,3.38764658037511,2.926015947347271,1.2297047892777309,1.157454191703277,-0.9999999681726226,-0.9999999747842456,0.5766828591256072,0.5798073134732113
stage2_i60_ohlc_ma_vb_r20,60,20,ohlc_ma_vb,45,True,1441,0.5628036086051353,0.5412907702984039,0.021512838306731452,0.5651324721672679,0.5914373973371188,0.64,0.5773195876288659,0.717948717948718,0.27627653661393436,0.7797263332426446,0.5412907702984039,0.6731436502428869,0.08155629111758445,True,0.019970456721298765,0.019728957762242552,7.289216703274049,7.201069583218532,2.4107816747682302,3.0235905555300127,2.9866921182496444,-0.9999999619401209,-0.999999965193159,0.24149895905621097,0.5976480960414217,0.014929501035255486,0.014445809154617038,5.449267877868253,5.272720341435219,2.9181591278295875,1.8673648828469487,1.806174916059024,-0.9999950197727472,-0.999996137504845,0.48369188063844554,0.5976480960414217
stage2_i20_ohlc_r20,20,20,ohlc,46,True,1441,0.5072866065232478,0.5412907702984039,-0.03400416377515614,0.49776368361844914,0.5604344645530621,0.47172619047619047,0.5620567375886525,0.4064102564102564,0.2550382433007815,0.7034218838385291,0.5412907702984039,0.39139486467730744,-0.013219961980108746,True,0.010066892698927217,0.00970950199802507,3.674415835108434,3.5439682292791503,1.7011127148345118,2.1600072723375594,2.08315713942786,-0.9998985926840134,-0.9999107968124162,0.3573907009021513,0.48344428300609366,-0.00487762700948761,-0.005593102373817937,-1.7803338584629778,-2.041482366443547,2.9305928081617405,-0.6074995657891207,-0.6967308876068973,-0.9999999999989954,-0.9999999999996426,0.7154753643303262,0.48344428300609366
