news_date,news_count,positive_share,negative_share,neutral_share,sentiment_mean,sentiment_sum,confidence_mean
2020-04-01,12,0.25,0.3333333333333333,0.4166666666666667,-0.029719088916666664,-0.35662906699999997,0.8743005583333333
2020-04-02,5,0.4,0.2,0.4,0.3023190886,1.511595443,0.837388006
2020-04-03,5,0.2,0.6,0.2,-0.23238065400000002,-1.16190327,0.829984494
2020-04-04,2,0.0,0.5,0.5,-0.42853383,-0.85706766,0.92180515
2020-04-05,4,0.5,0.25,0.25,0.2121170275,0.84846811,0.8401256724999999
2020-04-06,6,0.3333333333333333,0.16666666666666666,0.5,0.19694310916666666,1.181658655,0.884933085
2020-04-07,12,0.25,0.25,0.5,0.02243907991666666,0.2692689589999999,0.7611109283333333
2020-04-08,8,0.25,0.125,0.625,0.04461788650000001,0.3569430920000001,0.7578329625
2020-04-09,12,0.16666666666666666,0.4166666666666667,0.4166666666666667,-0.183352654,-2.200231848,0.9036334083333334
2020-04-10,3,0.0,0.6666666666666666,0.3333333333333333,-0.5437566826666667,-1.631270048,0.91123742
2020-04-11,2,0.0,0.5,0.5,-0.439195785,-0.87839157,0.87635603
2020-04-13,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.07816230061666667,-0.46897380369999997,0.8562073266666667
2020-04-14,6,0.5,0.16666666666666666,0.3333333333333333,0.2831816538333333,1.699089923,0.7455668083333333
2020-04-15,8,0.25,0.25,0.5,0.061147317874999975,0.4891785429999998,0.9014019225000001
2020-04-16,8,0.25,0.25,0.5,0.026635658750000013,0.2130852700000001,0.8743695025
2020-04-17,5,0.4,0.4,0.2,-0.005075954000000005,-0.025379770000000024,0.750749208
2020-04-18,1,0.0,0.0,1.0,0.041410718,0.041410718,0.90755117
2020-04-19,1,1.0,0.0,0.0,0.9254265,0.9254265,0.948197
2020-04-20,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.04428042866666667,-0.265682572,0.815640415
2020-04-21,8,0.375,0.25,0.375,0.10880896562499999,0.8704717249999999,0.86915835875
2020-04-22,2,0.5,0.0,0.5,0.45642825849999996,0.9128565169999999,0.8809270499999999
2020-04-23,5,0.4,0.0,0.6,0.338316516,1.69158258,0.7403474919999999
2020-04-24,5,0.2,0.4,0.4,-0.22908404,-1.1454202,0.724858408
2020-04-25,1,0.0,0.0,1.0,0.11392265,0.11392265,0.85981977
2020-04-26,1,0.0,0.0,1.0,0.05739451,0.05739451,0.91322756
2020-04-27,4,0.25,0.0,0.75,0.26173871075,1.046954843,0.8167240525
2020-04-28,2,0.0,0.0,1.0,-0.130047058,-0.260094116,0.803859
2020-04-29,11,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.08624094250000001,0.9486503675000001,0.8113992572727273
2020-04-30,4,0.75,0.25,0.0,0.46794861,1.87179444,0.7270438674999999
2020-05-01,6,0.3333333333333333,0.0,0.6666666666666666,0.24275807905,1.4565484743,0.8548738683333333
2020-05-02,3,0.0,0.0,1.0,0.20744866766666667,0.622346003,0.7681836766666666
2020-05-03,1,0.0,0.0,1.0,0.14798737,0.14798737,0.8343415
2020-05-04,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,-0.15095457085714287,-1.056681996,0.9005658257142857
2020-05-05,4,0.25,0.25,0.5,0.10252610375,0.410104415,0.678340815
2020-05-06,6,0.5,0.16666666666666666,0.3333333333333333,0.29870644816666664,1.792238689,0.92045553
2020-05-07,8,0.5,0.125,0.375,0.162896067125,1.303168537,0.75778286625
2020-05-08,17,0.4117647058823529,0.058823529411764705,0.5294117647058824,0.28186300773529416,4.7916711315,0.8341541594117646
2020-05-09,3,0.0,0.0,1.0,-0.0013775943333333336,-0.004132783000000001,0.9191956033333334
2020-05-10,1,0.0,1.0,0.0,-0.9554817,-0.9554817,0.97248465
2020-05-11,5,0.2,0.6,0.2,-0.2778574572,-1.389287286,0.8587047460000001
2020-05-12,2,0.0,0.0,1.0,0.25705464,0.51410928,0.688944725
2020-05-13,3,0.0,0.3333333333333333,0.6666666666666666,-0.3375185823333333,-1.012555747,0.9305961666666667
2020-05-14,4,0.25,0.25,0.5,-0.029812686749999998,-0.11925074699999999,0.740624035
2020-05-15,1,0.0,0.0,1.0,-0.017267872,-0.017267872,0.9048197
2020-05-16,1,0.0,0.0,1.0,-0.015002085,-0.015002085,0.9392072
2020-05-18,1,0.0,1.0,0.0,-0.7730353,-0.7730353,0.8161339
2020-05-19,1,0.0,0.0,1.0,-0.023799218,-0.023799218,0.9134779
2020-05-20,4,0.75,0.0,0.25,0.5211321675,2.08452867,0.7658367675
2020-05-21,3,0.0,0.3333333333333333,0.6666666666666666,-0.07848851833333334,-0.23546555500000002,0.7398709733333333
2020-05-22,2,0.0,0.0,1.0,0.022448943,0.044897886,0.9230845
2020-05-25,1,0.0,0.0,1.0,-0.30199856,-0.30199856,0.5944534
2020-05-26,6,0.3333333333333333,0.0,0.6666666666666666,0.21844184533333333,1.310651072,0.824518345
2020-05-27,6,0.16666666666666666,0.5,0.3333333333333333,-0.17976952416666667,-1.078617145,0.8316314633333333
2020-05-28,4,0.0,0.25,0.75,-0.2749066275,-1.09962651,0.8152102375
2020-05-29,4,0.25,0.75,0.0,-0.3148759,-1.2595036,0.7717854175
2020-05-30,1,0.0,0.0,1.0,0.06952621,0.06952621,0.87691414
2020-06-01,7,0.14285714285714285,0.0,0.8571428571428571,0.11561702457142857,0.809319172,0.7887869114285715
2020-06-02,9,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.22841298677777777,2.055716881,0.8021095711111111
2020-06-03,6,0.16666666666666666,0.5,0.3333333333333333,-0.17699469950000002,-1.0619681970000001,0.80303608
2020-06-04,12,0.25,0.3333333333333333,0.4166666666666667,-0.03702850291666668,-0.44434203500000014,0.7666264233333333
2020-06-05,8,0.375,0.0,0.625,0.27593255837499997,2.2074604669999998,0.8373370575
2020-06-07,1,1.0,0.0,0.0,0.91339844,0.91339844,0.92455953
2020-06-08,8,0.125,0.125,0.75,0.015621848999999998,0.12497479199999999,0.88312276375
2020-06-09,13,0.23076923076923078,0.07692307692307693,0.6923076923076923,0.14331624446153846,1.8631111779999998,0.8745966438461539
2020-06-10,13,0.23076923076923078,0.07692307692307693,0.6923076923076923,0.12422397800000001,1.6149117140000002,0.8203057446153845
2020-06-11,9,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.020081621444444437,0.18073459299999994,0.86555376
2020-06-12,8,0.125,0.25,0.625,0.05376828874999998,0.43014630999999987,0.81262492125
2020-06-13,2,0.0,0.0,1.0,-0.10972975,-0.2194595,0.7135263000000001
2020-06-14,2,0.0,0.0,1.0,0.030473928499999997,0.060947856999999994,0.920421725
2020-06-15,12,0.25,0.3333333333333333,0.4166666666666667,-0.06840259295000001,-0.8208311154000001,0.931701765
2020-06-16,10,0.3,0.2,0.5,0.1216946005,1.216946005,0.8118340289999999
2020-06-17,7,0.2857142857142857,0.0,0.7142857142857143,0.2216050677142857,1.5512354739999998,0.8549448042857143
2020-06-18,13,0.07692307692307693,0.3076923076923077,0.6153846153846154,-0.13712027753846154,-1.782563608,0.8564154092307692
2020-06-19,5,0.0,0.4,0.6,-0.287968169,-1.439840845,0.832965372
2020-06-21,2,0.0,0.0,1.0,-0.00023003300000000015,-0.0004600660000000003,0.91301827
2020-06-22,10,0.3,0.4,0.3,-0.04849411474999999,-0.4849411474999999,0.859900637
2020-06-23,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041929913433333334,0.1257897403,0.86196763
2020-06-24,8,0.25,0.375,0.375,-0.09990932649999998,-0.7992746119999998,0.8349899175
2020-06-25,8,0.25,0.25,0.5,-0.020819735750000012,-0.1665578860000001,0.74063772625
2020-06-26,10,0.1,0.4,0.5,-0.2133654631,-2.133654631,0.816100867
2020-06-29,14,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.034066263828571426,0.4769276936,0.8314111171428572
2020-06-30,9,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.11113696722222224,1.0002327050000002,0.8239651433333334
2020-07-01,7,0.0,0.2857142857142857,0.7142857142857143,-0.20882772714285716,-1.4617940900000002,0.8222501471428572
2020-07-02,10,0.1,0.3,0.6,-0.045426995379999995,-0.45426995379999996,0.8239767410000001
2020-07-03,3,0.3333333333333333,0.0,0.6666666666666666,0.30999185,0.92997555,0.9325545266666667
2020-07-06,8,0.5,0.0,0.5,0.387302127675,3.0984170214,0.87662183375
2020-07-07,6,0.16666666666666666,0.3333333333333333,0.5,-0.16204530866666664,-0.9722718519999999,0.9112011816666666
2020-07-08,3,0.3333333333333333,0.0,0.6666666666666666,0.22532512999999998,0.67597539,0.65049441
2020-07-09,9,0.1111111111111111,0.5555555555555556,0.3333333333333333,-0.4072602419322222,-3.66534217739,0.8478365433333334
2020-07-10,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.12884146900000001,0.773048814,0.81789493
2020-07-11,2,0.0,0.5,0.5,-0.36510238,-0.73020476,0.6012762199999999
2020-07-13,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.2184325926363636,2.402758519,0.8802872681818182
2020-07-14,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.11814321471428571,0.827002503,0.8744056128571429
2020-07-15,18,0.05555555555555555,0.5555555555555556,0.3888888888888889,-0.2866059974722222,-5.1589079545,0.6937951588888889
2020-07-16,20,0.05,0.3,0.65,-0.3093961308,-6.187922616,0.7343612115
2020-07-17,11,0.18181818181818182,0.2727272727272727,0.5454545454545454,-0.1037962521090909,-1.1417587731999999,0.7608714563636364
2020-07-18,1,0.0,0.0,1.0,-0.423727,-0.423727,0.5184017
2020-07-19,2,0.0,0.0,1.0,0.009413741500000001,0.018827483000000002,0.9080239
2020-07-20,11,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.12860960197272728,1.4147056217,0.8164437109090908
2020-07-21,6,0.3333333333333333,0.0,0.6666666666666666,0.35810253233333333,2.148615194,0.78190031
2020-07-22,6,0.16666666666666666,0.3333333333333333,0.5,-0.17283561416666668,-1.037013685,0.8656097166666666
2020-07-23,6,0.3333333333333333,0.16666666666666666,0.5,0.13421436750000001,0.805286205,0.9060762166666666
2020-07-24,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.23606090714285713,1.6524263499999998,0.6967557228571428
2020-07-25,1,0.0,0.0,1.0,-0.02532015,-0.02532015,0.9315375
2020-07-26,3,0.6666666666666666,0.0,0.3333333333333333,0.498019088,1.494057264,0.85323583
2020-07-27,7,0.8571428571428571,0.0,0.14285714285714285,0.6632922628285715,4.6430458398,0.8687577657142856
2020-07-28,9,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.2582081777777778,2.3238736,0.8058528388888889
2020-07-29,6,0.16666666666666666,0.3333333333333333,0.5,0.023208166666666658,0.13924899999999996,0.7386773316666666
2020-07-30,8,0.25,0.25,0.5,-0.10237445037500001,-0.8189956030000001,0.721883975
2020-07-31,6,0.0,0.5,0.5,-0.32726955383333334,-1.963617323,0.7714503666666667
2020-08-01,5,0.4,0.2,0.4,0.25532984020000005,1.2766492010000001,0.812774218
2020-08-02,3,0.0,0.6666666666666666,0.3333333333333333,-0.627882724,-1.883648172,0.9527186633333334
2020-08-03,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,-0.08507703862857144,-0.5955392704000001,0.8275130714285714
2020-08-04,9,0.1111111111111111,0.6666666666666666,0.2222222222222222,-0.47697594982222224,-4.2927835484,0.8369756422222222
2020-08-05,8,0.25,0.375,0.375,0.018236357125000005,0.14589085700000004,0.79273137375
2020-08-06,8,0.5,0.125,0.375,0.2356113725,1.88489098,0.76686756125
2020-08-07,4,0.0,0.25,0.75,-0.1649272855,-0.659709142,0.80034419
2020-08-08,2,0.0,0.5,0.5,-0.198831138,-0.397662276,0.8036769349999999
2020-08-09,2,0.5,0.0,0.5,0.45803507800000004,0.9160701560000001,0.90562795
2020-08-10,2,0.5,0.0,0.5,0.18554206780000002,0.37108413560000003,0.7269186999999999
2020-08-11,4,0.5,0.25,0.25,0.1866312275,0.74652491,0.839644445
2020-08-12,5,0.2,0.6,0.2,-0.31827354799999996,-1.59136774,0.75853737
2020-08-13,4,0.25,0.0,0.75,0.1488885325,0.59555413,0.7105711175
2020-08-14,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10989987166666666,0.329699615,0.8677397
2020-08-15,1,0.0,0.0,1.0,0.01788558,0.01788558,0.9023383
2020-08-16,1,0.0,0.0,1.0,0.09516737,0.09516737,0.86331123
2020-08-17,10,0.3,0.1,0.6,0.16297734030000002,1.6297734030000002,0.870453286
2020-08-18,10,0.2,0.5,0.3,-0.1687140534,-1.687140534,0.796573081
2020-08-19,5,0.0,0.4,0.6,-0.421479799,-2.107398995,0.8376209720000001
2020-08-20,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.09670449499999999,0.6769314649999999,0.7403532142857143
2020-08-21,8,0.0,0.125,0.875,-0.04379947125,-0.35039577,0.8157227337499999
2020-08-22,1,1.0,0.0,0.0,0.7304255,0.7304255,0.75046813
2020-08-24,5,0.6,0.0,0.4,0.52647417096,2.6323708548,0.881669556
2020-08-25,2,0.0,0.5,0.5,-0.406946865,-0.81389373,0.88380275
2020-08-26,4,0.25,0.25,0.5,0.07349807125,0.293992285,0.786027585
2020-08-27,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.1021445674285714,0.7150119719999999,0.7641497285714286
2020-08-28,8,0.375,0.375,0.25,-0.050435825125,-0.403486601,0.8552642175
2020-08-29,1,0.0,0.0,1.0,0.06322466,0.06322466,0.88883245
2020-08-30,1,0.0,0.0,1.0,0.0034550484,0.0034550484,0.9436005
2020-08-31,4,0.25,0.25,0.5,0.09987473924999998,0.39949895699999993,0.8300871275
2020-09-01,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.20321104714285715,1.42247733,0.87289231
2020-09-02,6,0.16666666666666666,0.5,0.3333333333333333,-0.158803485,-0.95282091,0.8083595816666667
2020-09-03,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,-0.44033059533333335,-2.641983572,0.9104846566666667
2020-09-04,2,0.0,0.5,0.5,-0.466435333,-0.932870666,0.89289568
2020-09-07,5,0.2,0.2,0.6,-0.05624236220000001,-0.28121181100000003,0.8730884939999999
2020-09-08,2,0.0,0.0,1.0,0.0730297615,0.146059523,0.7329213649999999
2020-09-09,5,0.6,0.0,0.4,0.589337034,2.9466851700000003,0.8749502100000001
2020-09-10,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.07126676238571428,0.49886733669999994,0.8866419942857142
2020-09-11,5,0.0,0.4,0.6,-0.2889859648,-1.444929824,0.875907636
2020-09-13,1,0.0,0.0,1.0,0.0015853569,0.0015853569,0.9305814
2020-09-14,9,0.1111111111111111,0.4444444444444444,0.4444444444444444,-0.12589348802222225,-1.1330413922000002,0.7996654533333333
2020-09-15,8,0.25,0.125,0.625,0.2034257475,1.62740598,0.8283238925
2020-09-16,4,0.25,0.0,0.75,0.2505635725,1.00225429,0.6917550800000001
2020-09-17,6,0.3333333333333333,0.16666666666666666,0.5,0.16670428683333335,1.000225721,0.8890428899999999
2020-09-18,8,0.625,0.0,0.375,0.5646603745,4.517282996,0.8694895425
2020-09-21,12,0.16666666666666666,0.3333333333333333,0.5,-0.15801626683333334,-1.8961952020000001,0.8170682266666667
2020-09-22,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.04613435008333333,0.2768061005,0.7741519566666667
2020-09-23,3,0.0,0.6666666666666666,0.3333333333333333,-0.4854392806666667,-1.456317842,0.8861917166666666
2020-09-24,7,0.14285714285714285,0.0,0.8571428571428571,0.2348337585714286,1.6438363100000002,0.8399788342857143
2020-09-25,4,0.5,0.5,0.0,-0.07063036500000003,-0.2825214600000001,0.79108472
2020-09-28,8,0.5,0.25,0.25,0.151012633,1.208101064,0.77867387875
2020-09-29,5,0.2,0.2,0.6,-0.08658238614799998,-0.43291193073999995,0.811974408
2020-09-30,5,0.0,0.0,1.0,0.1283414994,0.641707497,0.82129527
2020-10-01,6,0.16666666666666666,0.0,0.8333333333333334,0.15009689821666666,0.9005813893,0.8259368466666667
2020-10-02,5,0.0,0.6,0.4,-0.581171868,-2.90585934,0.9251771380000001
2020-10-04,1,0.0,1.0,0.0,-0.9209735,-0.9209735,0.93754566
2020-10-05,5,0.2,0.2,0.6,0.005161712039999977,0.025808560199999886,0.9303526400000001
2020-10-06,6,0.5,0.0,0.5,0.4712047955,2.827228773,0.8391179000000001
2020-10-07,5,0.4,0.2,0.4,0.08581008899999999,0.42905044499999995,0.745307132
2020-10-08,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.056755880661428566,0.39729116462999997,0.7907501914285715
2020-10-09,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.19465527014285716,1.362586891,0.722049
2020-10-10,2,1.0,0.0,0.0,0.85337052,1.70674104,0.88764078
2020-10-11,1,0.0,0.0,1.0,-0.021225035,-0.021225035,0.86712384
2020-10-12,6,0.0,0.3333333333333333,0.6666666666666666,-0.30269266638333336,-1.8161559983000002,0.8210049783333333
2020-10-13,9,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.05286197777777778,0.4757578,0.7834189366666666
2020-10-14,5,0.4,0.2,0.4,0.0929316824,0.464658412,0.8312727759999999
2020-10-15,1,0.0,1.0,0.0,-0.5328452,-0.5328452,0.71617573
2020-10-16,5,0.2,0.4,0.4,-0.15589838399999997,-0.7794919199999999,0.777547262
2020-10-17,2,0.0,0.5,0.5,-0.1717920885,-0.343584177,0.760758065
2020-10-18,1,0.0,0.0,1.0,0.04465873,0.04465873,0.9257826
2020-10-19,8,0.125,0.625,0.25,-0.363687568,-2.909500544,0.800266405
2020-10-20,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,-0.1956819882857143,-1.369773918,0.8482725271428572
2020-10-21,16,0.5625,0.0625,0.375,0.4379281816875,7.006850907,0.819318885
2020-10-22,5,0.4,0.2,0.4,0.22164823599999997,1.1082411799999998,0.915642572
2020-10-23,9,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.27891093888888885,2.51019845,0.8186258477777778
2020-10-24,2,0.0,0.0,1.0,0.1164726605,0.232945321,0.844813795
2020-10-25,1,1.0,0.0,0.0,0.8664817,0.8664817,0.9173187
2020-10-26,6,0.3333333333333333,0.16666666666666666,0.5,0.11042264547499998,0.6625358728499999,0.72975185
2020-10-27,14,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.11817573142857143,1.6544602400000001,0.8644683635714285
2020-10-28,5,0.4,0.2,0.4,0.0952441956,0.47622097799999996,0.729809426
2020-10-29,9,0.1111111111111111,0.2222222222222222,0.6666666666666666,-0.026599546200000008,-0.23939591580000008,0.7715998055555555
2020-10-30,9,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.0417593076111111,0.37583376849999994,0.7792458588888889
2020-10-31,1,1.0,0.0,0.0,0.78869486,0.78869486,0.8489581
2020-11-01,1,0.0,0.0,1.0,0.016751822,0.016751822,0.8984431
2020-11-02,6,0.3333333333333333,0.16666666666666666,0.5,0.23126120915,1.3875672549,0.8566058316666667
2020-11-03,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0126728447,-0.0380185341,0.9258660666666666
2020-11-04,8,0.375,0.125,0.5,0.2206344975,1.76507598,0.83026715125
2020-11-05,14,0.5,0.14285714285714285,0.35714285714285715,0.2517724065714286,3.524813692,0.7969302492857143
2020-11-06,11,0.18181818181818182,0.36363636363636365,0.45454545454545453,-0.0294628189090909,-0.3240910079999999,0.7773881190909091
2020-11-07,2,0.0,0.0,1.0,0.0248290377,0.0496580754,0.7807388
2020-11-08,3,0.3333333333333333,0.0,0.6666666666666666,0.4133243833333333,1.23997315,0.8454670166666668
2020-11-09,5,0.0,0.4,0.6,-0.32050960666000006,-1.6025480333000002,0.917568434
2020-11-10,11,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.07851064681818182,0.863617115,0.8307354172727273
2020-11-11,8,0.375,0.125,0.5,0.250555375,2.004443,0.74587317875
2020-11-12,8,0.25,0.125,0.625,0.16733492437499997,1.3386793949999998,0.841337435
2020-11-13,8,0.25,0.375,0.375,-0.06324007874999998,-0.5059206299999999,0.8817043775
2020-11-14,3,0.0,0.6666666666666666,0.3333333333333333,-0.6485766733333334,-1.94573002,0.9002057333333333
2020-11-15,2,0.0,0.0,1.0,-0.062372532,-0.124745064,0.8593414699999999
2020-11-16,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.20933808812181817,2.30271896934,0.8654511154545456
2020-11-17,12,0.5,0.08333333333333333,0.4166666666666667,0.3866396271666666,4.6396755259999996,0.8232980916666667
2020-11-18,17,0.4117647058823529,0.058823529411764705,0.5294117647058824,0.19147129064705884,3.2550119410000002,0.7893193747058823
2020-11-19,9,0.2222222222222222,0.0,0.7777777777777778,0.1720489376,1.5484404384000001,0.8211085522222222
2020-11-20,13,0.46153846153846156,0.0,0.5384615384615384,0.42670798197692306,5.5472037657,0.8672767930769231
2020-11-21,3,0.6666666666666666,0.0,0.3333333333333333,0.6495383266666667,1.9486149799999999,0.8948509466666668
2020-11-22,3,0.3333333333333333,0.0,0.6666666666666666,0.18817749000000003,0.5645324700000001,0.7120079
2020-11-23,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.05762760972727272,0.6339037069999999,0.758578439090909
2020-11-24,12,0.16666666666666666,0.0,0.8333333333333334,0.21156485818333334,2.5387782982,0.8524014483333334
2020-11-25,13,0.23076923076923078,0.15384615384615385,0.6153846153846154,0.10851026464615385,1.4106334404,0.8605281692307692
2020-11-26,12,0.08333333333333333,0.6666666666666666,0.25,-0.5194101713333333,-6.2329220560000005,0.8729163091666666
2020-11-27,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,-0.1348109347142857,-0.943676543,0.7113861271428572
2020-11-28,2,0.5,0.0,0.5,0.39362897529999996,0.7872579505999999,0.858413825
2020-11-29,5,0.4,0.0,0.6,0.3479237438,1.739618719,0.87194313
2020-11-30,15,0.4666666666666667,0.13333333333333333,0.4,0.2659071832666667,3.988607749,0.8240172920000001
2020-12-01,9,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.06882630744444444,0.6194367669999999,0.8469119777777778
2020-12-02,9,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.17546289422222222,1.579166048,0.7856996777777777
2020-12-03,5,0.6,0.0,0.4,0.520159754,2.60079877,0.735704792
2020-12-04,12,0.16666666666666666,0.25,0.5833333333333334,-0.04912092633333335,-0.5894511160000002,0.8440387366666666
2020-12-05,4,0.25,0.25,0.5,-0.00938896799999997,-0.03755587199999988,0.8927788875
2020-12-06,3,0.3333333333333333,0.0,0.6666666666666666,0.28368661333333334,0.85105984,0.8025987133333333
2020-12-07,12,0.3333333333333333,0.25,0.4166666666666667,0.10070515853333332,1.2084619023999998,0.7970326216666667
2020-12-08,14,0.21428571428571427,0.2857142857142857,0.5,-0.0017268970642857167,-0.024176558900000034,0.8035289664285715
2020-12-09,10,0.4,0.3,0.3,0.014513414200000001,0.14513414200000002,0.8305725949999999
2020-12-10,6,0.0,0.16666666666666666,0.8333333333333334,-0.10997330899999998,-0.6598398539999999,0.7742446533333333
2020-12-11,8,0.25,0.0,0.75,0.30763318275,2.461065462,0.8511677575
2020-12-12,2,0.0,0.0,1.0,-0.007934442000000002,-0.015868884000000003,0.877556475
2020-12-13,6,0.5,0.0,0.5,0.35254944883333333,2.115296693,0.790810225
2020-12-14,10,0.4,0.1,0.5,0.30017056046999996,3.0017056046999997,0.839778813
2020-12-15,15,0.2,0.2,0.6,0.16337980826666668,2.450697124,0.794508536
2020-12-16,22,0.5,0.0,0.5,0.40700459817272727,8.9541011598,0.7966950186363636
2020-12-17,18,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.18520955020555555,3.3337719036999998,0.7966998711111111
2020-12-18,14,0.5,0.0,0.5,0.3928428643285714,5.4998001006,0.786933275
2020-12-19,7,0.14285714285714285,0.14285714285714285,0.7142857142857143,-0.011243794814285715,-0.07870656370000001,0.77819799
2020-12-20,8,0.125,0.125,0.75,0.017927288462499986,0.1434183076999999,0.9072285675
2020-12-21,16,0.125,0.25,0.625,-0.046922465612500006,-0.7507594498000001,0.825664040625
2020-12-22,11,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.14745372881818183,1.621991017,0.84918242
2020-12-23,5,0.2,0.2,0.6,-0.05779608519999999,-0.28898042599999996,0.832349226
2020-12-24,5,0.2,0.0,0.8,0.084546385,0.422731925,0.7858379639999999
2020-12-25,5,0.2,0.0,0.8,0.1411350028,0.705675014,0.865706748
2020-12-26,6,0.3333333333333333,0.0,0.6666666666666666,0.3334192805,2.000515683,0.8459778866666667
2020-12-27,5,0.8,0.2,0.0,0.517654756,2.5882737799999997,0.853347598
2020-12-28,10,0.2,0.2,0.6,-5.770569999999919e-05,-0.0005770569999999919,0.7800770499999999
2020-12-29,10,0.2,0.1,0.7,0.13648644589999998,1.3648644589999999,0.8143238309999999
2020-12-30,14,0.5,0.0,0.5,0.42834106597857147,5.9967749237,0.8303463600000001
2020-12-31,11,0.5454545454545454,0.0,0.45454545454545453,0.4168540632727273,4.585394696,0.7794174736363636
2021-01-01,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.12972631166666668,0.389178935,0.7370002033333334
2021-01-02,9,0.4444444444444444,0.0,0.5555555555555556,0.39219351955555554,3.529741676,0.84831577
2021-01-03,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.4243185933333333,2.54591156,0.8788688133333333
2021-01-04,32,0.3125,0.375,0.3125,-0.080905049046875,-2.5889615695,0.8565138984375
2021-01-05,13,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.3219678637692308,4.185582229,0.82992747
2021-01-06,23,0.5652173913043478,0.043478260869565216,0.391304347826087,0.40182740547826085,9.242030326,0.8138017999999999
2021-01-07,21,0.6666666666666666,0.0,0.3333333333333333,0.4859256101904762,10.204437814,0.7848845052380953
2021-01-08,24,0.375,0.08333333333333333,0.5416666666666666,0.27163743366666665,6.519298408,0.7902144637499999
2021-01-09,8,0.5,0.25,0.25,0.177957922125,1.423663377,0.83418018625
2021-01-10,2,0.5,0.0,0.5,0.3656929515,0.731385903,0.8710534999999999
2021-01-11,25,0.08,0.52,0.4,-0.376882316432,-9.4220579108,0.8408650975999999
2021-01-12,14,0.42857142857142855,0.07142857142857142,0.5,0.2637239970714286,3.692135959,0.71176172
2021-01-13,24,0.20833333333333334,0.125,0.6666666666666666,0.10240045002666666,2.45761080064,0.7795842270833333
2021-01-14,20,0.2,0.1,0.7,0.11242528919999999,2.248505784,0.8706504154999999
2021-01-15,16,0.25,0.125,0.625,0.1099293481875,1.758869571,0.76078093875
2021-01-16,6,0.5,0.0,0.5,0.44367964283333333,2.662077857,0.8233208883333334
2021-01-17,2,0.0,0.0,1.0,0.01682094125,0.0336418825,0.8975854999999999
2021-01-18,10,0.3,0.3,0.4,0.024171164842,0.24171164841999998,0.848570029
2021-01-19,12,0.25,0.08333333333333333,0.6666666666666666,0.2959784681666667,3.551741618,0.7840759233333333
2021-01-20,11,0.0,0.36363636363636365,0.6363636363636364,-0.2071802124790909,-2.27898233727,0.7890757118181818
2021-01-21,16,0.3125,0.25,0.4375,-0.007249313375000007,-0.11598901400000011,0.8256924343750001
2021-01-22,27,0.25925925925925924,0.25925925925925924,0.48148148148148145,0.04455323,1.20293721,0.7888521277777778
2021-01-23,3,0.0,0.3333333333333333,0.6666666666666666,-0.2815580633333333,-0.8446741899999999,0.9180907333333334
2021-01-24,3,0.3333333333333333,0.0,0.6666666666666666,0.26610764366666667,0.7983229310000001,0.8896899166666667
2021-01-25,16,0.375,0.0625,0.5625,0.25946466352499997,4.1514346163999996,0.800357185625
