experiment_name,context_method,feature_set_name,context_name,feature_source,fg_features,finbert_run_id,relaxation_variant,modulation_scale,gamma_modulation_scale,beta_modulation_scale,run_seed,status,error,classification_available,trading_available,num_samples,accuracy,majority_class_accuracy,roc_auc,average_precision,f1,brier_score,positive_rate,predicted_positive_rate,long_flat_sharpe_net,long_flat_annualized_return_net,long_short_sharpe_net,long_short_annualized_return_net
stage4_film_full_bounded_last_block_i60_ohlc_ma_vb_r20_c60_stage5_finbert_fg_sentiment_v1_pretrained_frozen_beta_relaxed_g0p02_b0p10,film_full_bounded_last_block,stage5_finbert_fg_sentiment_v1,stage5_finbert_fg_context_i60_ohlc_ma_vb_r20_stage5_finbert_fg_sentiment_v1,finbert_fg,"fg_value,fg_mean_60,fg_delta_60,fg_std_60",finbert_prosusai_headline_v1,beta_relaxed_g0p02_b0p10,0.1,0.02,0.1,42,ok,,True,True,1441,0.5968077723802915,0.5412907702984039,0.6220470150122193,0.6365667863978712,0.6361928616155291,0.25674925476921123,0.5412907702984039,0.5669673837612769,3.8493639858545308,8.574861548570686,2.7639104132657755,8.020810864783524
stage4_film_full_bounded_last_block_i60_ohlc_ma_vb_r20_c60_stage5_finbert_fg_sentiment_v1_pretrained_frozen_beta_relaxed_g0p02_b0p10,film_full_bounded_last_block,stage5_finbert_fg_sentiment_v1,stage5_finbert_fg_context_i60_ohlc_ma_vb_r20_stage5_finbert_fg_sentiment_v1,finbert_fg,"fg_value,fg_mean_60,fg_delta_60,fg_std_60",finbert_prosusai_headline_v1,beta_relaxed_g0p02_b0p10,0.1,0.02,0.1,43,ok,,True,True,1441,0.5648854961832062,0.5412907702984039,0.5877671748322277,0.6146992677796249,0.5998723675813655,0.27602072892813145,0.5412907702984039,0.546148507980569,3.2933216517655866,6.900406965689291,1.5988619221784814,4.6719016990207285
stage4_film_full_bounded_last_block_i60_ohlc_ma_vb_r20_c60_stage5_finbert_fg_sentiment_v1_pretrained_frozen_beta_relaxed_g0p02_b0p10,film_full_bounded_last_block,stage5_finbert_fg_sentiment_v1,stage5_finbert_fg_context_i60_ohlc_ma_vb_r20_stage5_finbert_fg_sentiment_v1,finbert_fg,"fg_value,fg_mean_60,fg_delta_60,fg_std_60",finbert_prosusai_headline_v1,beta_relaxed_g0p02_b0p10,0.1,0.02,0.1,44,ok,,True,True,1441,0.5412907702984039,0.5412907702984039,0.5609061639318825,0.5937377116042174,0.5881619937694704,0.27597562436622114,0.5412907702984039,0.5725190839694656,2.4887930259180004,5.238053349325772,0.4596138905383379,1.3471944662936959
stage4_film_full_bounded_last_block_i60_ohlc_ma_vb_r20_c60_stage5_finbert_fg_sentiment_v1_pretrained_frozen_beta_relaxed_g0p02_b0p10,film_full_bounded_last_block,stage5_finbert_fg_sentiment_v1,stage5_finbert_fg_context_i60_ohlc_ma_vb_r20_stage5_finbert_fg_sentiment_v1,finbert_fg,"fg_value,fg_mean_60,fg_delta_60,fg_std_60",finbert_prosusai_headline_v1,beta_relaxed_g0p02_b0p10,0.1,0.02,0.1,45,ok,,True,True,1441,0.5614156835530881,0.5412907702984039,0.5723146747352497,0.5942008624505064,0.6206482593037215,0.2716867073902442,0.5412907702984039,0.6148507980569049,3.2000676767333465,7.485921042645419,2.003392218018301,5.842423260288992
stage4_film_full_bounded_last_block_i60_ohlc_ma_vb_r20_c60_stage5_finbert_fg_sentiment_v1_pretrained_frozen_beta_relaxed_g0p02_b0p10,film_full_bounded_last_block,stage5_finbert_fg_sentiment_v1,stage5_finbert_fg_context_i60_ohlc_ma_vb_r20_stage5_finbert_fg_sentiment_v1,finbert_fg,"fg_value,fg_mean_60,fg_delta_60,fg_std_60",finbert_prosusai_headline_v1,beta_relaxed_g0p02_b0p10,0.1,0.02,0.1,46,ok,,True,True,1441,0.5829285218598196,0.5412907702984039,0.6010880949610149,0.6302213758883979,0.6241400875547216,0.2740662864931567,0.5412907702984039,0.5683553088133241,3.4070808629301883,7.569537485930147,2.0616573253504886,6.0101627395024435
