split,feature,num_rows,raw_missing_rate,raw_mean,raw_std,normalized_mean,normalized_std,normalized_min,normalized_max
test,finbert_weighted_sentiment_z_20d,1441,0.0,0.7381519782297864,1.1412463889095392,0.791774794270428,1.0750682828237184,-2.088393555302375,3.3054121411786666
test,finbert_weighted_news_fg_proxy_20d,1441,0.0,69.42247904702623,29.661544734440564,0.6801829617249951,0.9413521610640734,-1.4926417706881578,1.6471198662022746
test,finbert_sentiment_mean_z_60d,1441,0.0,1.1867437363807207,1.1090216737820824,1.1867437363807207,1.1090216737820824,-1.7525036547277086,3.845946646804596
test,finbert_news_fg_proxy_60d,1441,0.0,79.49901885533056,26.060783618588644,0.9174558741777542,0.8149109159036257,-1.4772348022634185,1.5570870071046217
test,finbert_weighted_sentiment_z_60d,1441,0.0,1.0257944487597481,1.186140526574172,1.0959559771890544,1.108614968183275,-1.8847908926665797,3.7201492216646104
test,finbert_weighted_news_fg_proxy_60d,1441,0.0,75.39993227582617,29.224486314618403,0.8834255816633423,0.8955022578591115,-1.387043327513675,1.6357920766099936
test,finbert_sentiment_delta_20d_7d,1441,0.0,-0.001815966082127607,0.09270657764654168,-0.030383990515484134,0.9055995379778091,-2.53981446964759,2.9853722730329326
test,finbert_news_fg_proxy_delta_20d_7d,1441,0.0,3.6381573103374274,20.610403624818332,0.16003568978201876,0.8020976057300239,-3.0435364504459366,2.4581359308847897
test,finbert_sentiment_delta_60d_20d,1441,0.0,-0.0019113345374126105,0.07277079210291656,0.02609691403944957,0.9890557976415699,-2.416727184755809,2.9085089936701185
test,finbert_news_fg_proxy_delta_60d_20d,1441,0.0,6.2531697880622685,20.697489684886083,0.27769562812563753,0.8500989767448858,-2.7231808185185393,2.963590141385762
test,fg_value,1441,0.0,49.20263705759889,22.181336284698105,0.2862898971880256,1.0560293685824786,-1.7705408071238438,2.4666526873311065
test,fg_mean_60,1441,0.0,49.45468424705066,19.25982031021263,0.5603641526521451,1.3498831114402223,-2.071770166570079,3.507238045342751
